,Tarih,Saat,Toplam (MWh),ISPARTA WindSpeed(m/s)
11655,01.06.2019,15:00,6.48,(4.432926402496671+0j)
11656,01.06.2019,16:00,5.21,(4.122032644040234+0j)
11657,01.06.2019,17:00,6.39,(4.412307842097327+0j)
11658,01.06.2019,18:00,9.48,(5.03232056205735+0j)
11659,01.06.2019,19:00,7.59,(4.672824220929852+0j)
11660,01.06.2019,20:00,30.21,(7.405409760060297+0j)
11661,01.06.2019,21:00,28.06,(7.225391900946169+0j)
11662,01.06.2019,22:00,25.56,(7.004102110152833+0j)
11663,01.06.2019,23:00,20.75,(6.533885998124637+0j)
11664,02.06.2019,00:00,19.79,(6.431527295234652+0j)
11665,02.06.2019,01:00,9.96,(5.115859773028893+0j)
11666,02.06.2019,02:00,7.07,(4.563576379829999+0j)
11667,02.06.2019,03:00,6.14,(4.353998844254713+0j)
11668,02.06.2019,04:00,0.13,(1.2045180243529718+0j)
11669,02.06.2019,05:00,0.0,0j
11670,02.06.2019,06:00,0.0,0j
11671,02.06.2019,07:00,0.54,(1.9362589534174257+0j)
11672,02.06.2019,08:00,3.34,(3.554247565732985+0j)
11673,02.06.2019,09:00,9.02,(4.949572593010624+0j)
11674,02.06.2019,10:00,34.15,(7.714286340259839+0j)
11675,02.06.2019,11:00,52.46,(8.901057662208231+0j)
11676,02.06.2019,12:00,51.05,(8.820585915887595+0j)
11677,02.06.2019,13:00,49.25,(8.715673058267138+0j)
11678,02.06.2019,14:00,38.59,(8.035084442737665+0j)
11679,02.06.2019,15:00,32.66,(7.600419773804134+0j)
11680,02.06.2019,16:00,37.27,(7.942404166243495+0j)
11681,02.06.2019,17:00,32.88,(7.617447247723683+0j)
11682,02.06.2019,18:00,48.45,(8.66822374494105+0j)
11683,02.06.2019,19:00,42.68,(8.309476347378963+0j)
11684,02.06.2019,20:00,30.86,(7.458145063512202+0j)
11685,02.06.2019,21:00,32.16,(7.561434579771019+0j)
11686,02.06.2019,22:00,30.94,(7.464584216344638+0j)
11687,02.06.2019,23:00,15.0,(5.864026695517351+0j)
11688,03.06.2019,00:00,13.6,(5.675600546245119+0j)
11689,03.06.2019,01:00,5.76,(4.262257466136793+0j)
11690,03.06.2019,02:00,3.06,(3.4520148968449544+0j)
11691,03.06.2019,03:00,2.26,(3.1203381824018313+0j)
11692,03.06.2019,04:00,3.08,(3.4595193006732448+0j)
11693,03.06.2019,05:00,4.15,(3.8210397115954233+0j)
11694,03.06.2019,06:00,3.4,(3.575404299504533+0j)
11695,03.06.2019,07:00,5.53,(4.204753713640322+0j)
11696,03.06.2019,08:00,5.46,(4.186936746896915+0j)
11697,03.06.2019,09:00,4.6,(3.954438231861376+0j)
11698,03.06.2019,10:00,6.17,(4.361078529640873+0j)
11699,03.06.2019,11:00,9.07,(4.958701297929417+0j)
11700,03.06.2019,12:00,23.11,(6.772757109973724+0j)
11701,03.06.2019,13:00,37.82,(7.981282698659297+0j)
11702,03.06.2019,14:00,39.07,(8.068261941918223+0j)
11703,03.06.2019,15:00,23.92,(6.850978072186919+0j)
11704,03.06.2019,16:00,14.04,(5.736159536917693+0j)
11705,03.06.2019,17:00,8.63,(4.8771837442022345+0j)
11706,03.06.2019,18:00,6.22,(4.372827181584987+0j)
11707,03.06.2019,19:00,10.56,(5.216591448559025+0j)
11708,03.06.2019,20:00,0.01,(0.5122699165896111+0j)
11709,03.06.2019,21:00,0.0,0j
11710,03.06.2019,22:00,0.0,0j
11711,03.06.2019,23:00,0.93,(2.320918205713004+0j)
11712,04.06.2019,00:00,2.98,(3.42166594247488+0j)
11713,04.06.2019,01:00,1.11,(2.4619157041896154+0j)
11714,04.06.2019,02:00,4.74,(3.994155477025519+0j)
11715,04.06.2019,03:00,7.22,(4.595625016765058+0j)
11716,04.06.2019,04:00,7.79,(4.713512591762702+0j)
11717,04.06.2019,05:00,12.71,(5.54899119765515+0j)
11718,04.06.2019,06:00,14.55,(5.804790052644118+0j)
11719,04.06.2019,07:00,10.41,(5.191773797043736+0j)
11720,04.06.2019,08:00,14.5,(5.798133177477923+0j)
11721,04.06.2019,09:00,19.53,(6.403237349144697+0j)
11722,04.06.2019,10:00,25.63,(7.010490219852903+0j)
11723,04.06.2019,11:00,27.04,(7.136759822942983+0j)
11724,04.06.2019,12:00,33.03,(7.6290133864219225+0j)
11725,04.06.2019,13:00,37.36,(7.948792161624245+0j)
11726,04.06.2019,14:00,33.27,(7.647446592203285+0j)
11727,04.06.2019,15:00,37.74,(7.975651169043043+0j)
11728,04.06.2019,16:00,33.13,(7.636704704652831+0j)
11729,04.06.2019,17:00,34.84,(7.765895957007142+0j)
11730,04.06.2019,18:00,32.66,(7.600419773804134+0j)
11731,04.06.2019,19:00,19.93,(6.446657813461209+0j)
11732,04.06.2019,20:00,9.26,(4.993087551436694+0j)
11733,04.06.2019,21:00,3.9,(3.7427175592768753+0j)
11734,04.06.2019,22:00,1.85,(2.918923828150327+0j)
11735,04.06.2019,23:00,0.58,(1.9829336538230755+0j)
11736,05.06.2019,00:00,4.86,(4.027580926242997+0j)
11737,05.06.2019,01:00,4.03,(3.78384961715913+0j)
11738,05.06.2019,02:00,4.36,(3.8844334216394834+0j)
11739,05.06.2019,03:00,3.6,(3.644178872818541+0j)
11740,05.06.2019,04:00,3.68,(3.670975268043845+0j)
11741,05.06.2019,05:00,2.54,(3.244218460711158+0j)
11742,05.06.2019,06:00,0.82,(2.2255471683397965+0j)
11743,05.06.2019,07:00,0.44,(1.8084912472697547+0j)
11744,05.06.2019,08:00,0.72,(2.1311287330683966+0j)
11745,05.06.2019,09:00,4.75,(3.9969623335199382+0j)
11746,05.06.2019,10:00,10.12,(5.143108541461028+0j)
11747,05.06.2019,11:00,8.47,(4.8468545728239265+0j)
11748,05.06.2019,12:00,13.92,(5.719770420348859+0j)
11749,05.06.2019,13:00,13.11,(5.606602283982285+0j)
11750,05.06.2019,14:00,17.63,(6.188465248287884+0j)
11751,05.06.2019,15:00,22.82,(6.744308055600357+0j)
11752,05.06.2019,16:00,37.52,(7.960123313331251+0j)
11753,05.06.2019,17:00,35.93,(7.846053373140006+0j)
11754,05.06.2019,18:00,22.93,(6.755127293720344+0j)
11755,05.06.2019,19:00,18.95,(6.339211725220432+0j)
11756,05.06.2019,20:00,16.89,(6.100640060271361+0j)
11757,05.06.2019,21:00,13.71,(5.690861339821141+0j)
11758,05.06.2019,22:00,10.33,(5.178440129870283+0j)
11759,05.06.2019,23:00,7.83,(4.721566452092842+0j)
11760,06.06.2019,00:00,9.23,(4.987689614740534+0j)
11761,06.06.2019,01:00,4.43,(3.905111403593785+0j)
11762,06.06.2019,02:00,2.23,(3.1064698296648907+0j)
11763,06.06.2019,03:00,0.32,(1.6263556089720208+0j)
11764,06.06.2019,04:00,0.05,(0.8759692355743128+0j)
11765,06.06.2019,05:00,0.43,(1.7946854321745125+0j)
11766,06.06.2019,06:00,1.61,(2.786810753742561+0j)
11767,06.06.2019,07:00,1.28,(2.5816786045565676+0j)
11768,06.06.2019,08:00,0.01,(0.5122699165896111+0j)
11769,06.06.2019,09:00,0.0,0j
11770,06.06.2019,10:00,0.09,(1.0655643665341983+0j)
11771,06.06.2019,11:00,0.62,(2.0275088047617027+0j)
11772,06.06.2019,12:00,1.5,(2.721840082992058+0j)
11773,06.06.2019,13:00,3.43,(3.5858894161272774+0j)
11774,06.06.2019,14:00,4.56,(3.942942707028385+0j)
11775,06.06.2019,15:00,1.88,(2.934617268619039+0j)
11776,06.06.2019,16:00,2.6,(3.269564944809799+0j)
11777,06.06.2019,17:00,3.76,(3.6973860701181245+0j)
11778,06.06.2019,18:00,2.68,(3.3027607671347443+0j)
11779,06.06.2019,19:00,2.4,(3.183483473299023+0j)
11780,06.06.2019,20:00,4.13,(3.814891608117026+0j)
11781,06.06.2019,21:00,9.27,(4.99488427255306+0j)
11782,06.06.2019,22:00,12.35,(5.496098467691277+0j)
11783,06.06.2019,23:00,14.99,(5.862723288785038+0j)
11784,07.06.2019,00:00,21.66,(6.628038205723381+0j)
11785,07.06.2019,01:00,25.34,(6.983948945343682+0j)
11786,07.06.2019,02:00,23.06,(6.767869148467796+0j)
11787,07.06.2019,03:00,21.3,(6.591112435615454+0j)
11788,07.06.2019,04:00,20.33,(6.489501123003057+0j)
11789,07.06.2019,05:00,20.58,(6.515993501663694+0j)
11790,07.06.2019,06:00,12.34,(5.494614639739118+0j)
11791,07.06.2019,07:00,7.31,(4.614641612772842+0j)
11792,07.06.2019,08:00,3.36,(3.5613277588784946+0j)
11793,07.06.2019,09:00,0.67,(2.080608906640002+0j)
11794,07.06.2019,10:00,1.07,(2.4319806300941473+0j)
11795,07.06.2019,11:00,1.81,(2.8977330712606904+0j)
11796,07.06.2019,12:00,0.92,(2.3125695069259575+0j)
11797,07.06.2019,13:00,0.26,(1.5175976138600946+0j)
11798,07.06.2019,14:00,0.42,(1.7806638794392473+0j)
11799,07.06.2019,15:00,4.22,(3.842403796148273+0j)
11800,07.06.2019,16:00,2.86,(3.3751068787203495+0j)
11801,07.06.2019,17:00,8.17,(4.788941566151725+0j)
11802,07.06.2019,18:00,10.14,(5.146494394013347+0j)
11803,07.06.2019,19:00,13.98,(5.727976701932614+0j)
11804,07.06.2019,20:00,16.01,(5.992793270086325+0j)
11805,07.06.2019,21:00,25.54,(7.00227479410065+0j)
11806,07.06.2019,22:00,38.16,(8.005128500436019+0j)
11807,07.06.2019,23:00,25.1,(6.961830194050991+0j)
11808,08.06.2019,00:00,30.25,(7.40867673291601+0j)
11809,08.06.2019,01:00,27.73,(7.1969553595347895+0j)
11810,08.06.2019,02:00,28.9,(7.296783600244949+0j)
11811,08.06.2019,03:00,27.26,(7.156062685101428+0j)
11812,08.06.2019,04:00,20.93,(6.552724793388113+0j)
11813,08.06.2019,05:00,24.31,(6.888011105522626+0j)
11814,08.06.2019,06:00,20.81,(6.54017765920805+0j)
11815,08.06.2019,07:00,19.01,(6.345895137366219+0j)
11816,08.06.2019,08:00,11.28,(5.332553470888461+0j)
11817,08.06.2019,09:00,9.25,(4.991289536318523+0j)
11818,08.06.2019,10:00,8.11,(4.777189515069275+0j)
11819,08.06.2019,11:00,9.49,(5.034089391926058+0j)
11820,08.06.2019,12:00,11.7,(5.397932791649065+0j)
11821,08.06.2019,13:00,20.1,(6.464935626888931+0j)
11822,08.06.2019,14:00,9.84,(5.095231082145605+0j)
11823,08.06.2019,15:00,19.68,(6.419588894473881+0j)
11824,08.06.2019,16:00,22.12,(6.67463046829984+0j)
11825,08.06.2019,17:00,48.41,(8.665837612071215+0j)
11826,08.06.2019,18:00,36.26,(7.8700009653427205+0j)
11827,08.06.2019,19:00,22.06,(6.668590075436283+0j)
11828,08.06.2019,20:00,32.37,(7.577857232060758+0j)
11829,08.06.2019,21:00,25.24,(6.974749844937248+0j)
11830,08.06.2019,22:00,14.47,(5.794131704034761+0j)
11831,08.06.2019,23:00,22.31,(6.693686616617129+0j)
11832,09.06.2019,00:00,26.62,(7.099616162530561+0j)
11833,09.06.2019,01:00,18.12,(6.245275243671244+0j)
11834,09.06.2019,02:00,23.95,(6.853840996913038+0j)
11835,09.06.2019,03:00,25.95,(7.0395458150806+0j)
11836,09.06.2019,04:00,31.62,(7.518874009027609+0j)
11837,09.06.2019,05:00,37.77,(7.9777639244184355+0j)
11838,09.06.2019,06:00,31.66,(7.5220431870673865+0j)
11839,09.06.2019,07:00,26.1,(7.053083436531312+0j)
11840,09.06.2019,08:00,21.39,(6.600382648163555+0j)
11841,09.06.2019,09:00,17.94,(6.224526668006142+0j)
11842,09.06.2019,10:00,24.77,(6.93118548675769+0j)
11843,09.06.2019,11:00,26.05,(7.048576672724948+0j)
11844,09.06.2019,12:00,22.97,(6.759052982410857+0j)
11845,09.06.2019,13:00,25.38,(6.987621808994859+0j)
11846,09.06.2019,14:00,22.79,(6.741351322185208+0j)
11847,09.06.2019,15:00,27.99,(7.21937861279128+0j)
11848,09.06.2019,16:00,9.05,(4.9550538517453715+0j)
11849,09.06.2019,17:00,2.07,(3.030323316893057+0j)
11850,09.06.2019,18:00,9.39,(5.016344833717426+0j)
11851,09.06.2019,19:00,21.88,(6.650402921286409+0j)
11852,09.06.2019,20:00,16.78,(6.087367265046505+0j)
11853,09.06.2019,21:00,33.98,(7.701464370225087+0j)
11854,09.06.2019,22:00,42.15,(8.274937304983949+0j)
11855,09.06.2019,23:00,26.25,(7.06656928855909+0j)
11856,10.06.2019,00:00,25.79,(7.025048060948544+0j)
11857,10.06.2019,01:00,28.65,(7.275682315281248+0j)
11858,10.06.2019,02:00,24.16,(6.873814834641704+0j)
11859,10.06.2019,03:00,24.98,(6.950717916272492+0j)
11860,10.06.2019,04:00,27.85,(7.207321892206076+0j)
11861,10.06.2019,05:00,30.74,(7.448465435421156+0j)
11862,10.06.2019,06:00,35.96,(7.848236471019259+0j)
11863,10.06.2019,07:00,35.43,(7.809488142259222+0j)
11864,10.06.2019,08:00,38.81,(8.050324746324323+0j)
11865,10.06.2019,09:00,35.45,(7.810957333930092+0j)
11866,10.06.2019,10:00,27.72,(7.196090132866252+0j)
11867,10.06.2019,11:00,7.44,(4.641836411426008+0j)
11868,10.06.2019,12:00,0.36,(1.6914779963762145+0j)
11869,10.06.2019,13:00,0.0,0j
11870,10.06.2019,14:00,0.27,(1.5368097497688333+0j)
11871,10.06.2019,15:00,19.14,(6.360327768741574+0j)
11872,10.06.2019,16:00,21.5,(6.611677662281939+0j)
11873,10.06.2019,17:00,1.11,(2.4619157041896154+0j)
11874,10.06.2019,18:00,0.02,(0.6454196511391419+0j)
11875,10.06.2019,19:00,23.25,(6.786406002446001+0j)
11876,10.06.2019,20:00,28.68,(7.278220934578418+0j)
11877,10.06.2019,21:00,6.66,(4.473597723899788+0j)
11878,10.06.2019,22:00,6.74,(4.491438780983706+0j)
11879,10.06.2019,23:00,12.06,(5.452737886791166+0j)
11880,11.06.2019,00:00,2.55,(3.248470390165129+0j)
11881,11.06.2019,01:00,1.68,(2.826627715423636+0j)
11882,11.06.2019,02:00,2.08,(3.035195227720189+0j)
11883,11.06.2019,03:00,2.93,(3.4024210701095035+0j)
11884,11.06.2019,04:00,1.16,(2.498339850996646+0j)
11885,11.06.2019,05:00,0.26,(1.5175976138600946+0j)
11886,11.06.2019,06:00,0.11,(1.139278095492899+0j)
11887,11.06.2019,07:00,1.42,(2.6725651472632648+0j)
11888,11.06.2019,08:00,2.71,(3.315038801111536+0j)
11889,11.06.2019,09:00,1.57,(2.76353776111913+0j)
11890,11.06.2019,10:00,6.72,(4.486991808985948+0j)
11891,11.06.2019,11:00,6.46,(4.4283610785640635+0j)
11892,11.06.2019,12:00,3.25,(3.5220320692052063+0j)
11893,11.06.2019,13:00,4.19,(3.8332769119057843+0j)
11894,11.06.2019,14:00,5.42,(4.176687166738688+0j)
11895,11.06.2019,15:00,4.37,(3.8874009043991364+0j)
11896,11.06.2019,16:00,45.0,(8.457389981881072+0j)
11897,11.06.2019,17:00,38.29,(8.014208577193395+0j)
11898,11.06.2019,18:00,11.88,(5.425473741809264+0j)
11899,11.06.2019,19:00,15.23,(5.893846490617838+0j)
11900,11.06.2019,20:00,13.43,(5.651852985880063+0j)
11901,11.06.2019,21:00,7.13,(4.576449724132499+0j)
11902,11.06.2019,22:00,2.68,(3.3027607671347443+0j)
11903,11.06.2019,23:00,0.04,(0.8131778044860105+0j)
11904,12.06.2019,00:00,2.27,(3.1249336797377847+0j)
11905,12.06.2019,01:00,4.4,(3.8962762797369885+0j)
11906,12.06.2019,02:00,6.69,(4.480304777007117+0j)
11907,12.06.2019,03:00,6.73,(4.489216396266109+0j)
11908,12.06.2019,04:00,8.77,(4.9034157402513205+0j)
11909,12.06.2019,05:00,2.37,(3.170163302977427+0j)
11910,12.06.2019,06:00,0.55,(1.9481381398684945+0j)
11911,12.06.2019,07:00,0.0,0j
11912,12.06.2019,08:00,0.0,0j
11913,12.06.2019,09:00,0.0,0j
11914,12.06.2019,10:00,0.05,(0.8759692355743128+0j)
11915,12.06.2019,11:00,0.79,(2.1980684676520466+0j)
11916,12.06.2019,12:00,6.01,(4.323050840846918+0j)
11917,12.06.2019,13:00,10.76,(5.249318725225309+0j)
11918,12.06.2019,14:00,21.55,(6.616799025803169+0j)
11919,12.06.2019,15:00,17.34,(6.154345640084691+0j)
11920,12.06.2019,16:00,14.83,(5.841789485760547+0j)
11921,12.06.2019,17:00,17.97,(6.227994371602554+0j)
11922,12.06.2019,18:00,12.13,(5.463267337826285+0j)
11923,12.06.2019,19:00,12.46,(5.512367960641075+0j)
11924,12.06.2019,20:00,7.92,(4.739587872784323+0j)
11925,12.06.2019,21:00,10.26,(5.166716583651686+0j)
11926,12.06.2019,22:00,5.3,(4.145632581815412+0j)
11927,12.06.2019,23:00,11.45,(5.359208841452788+0j)
11928,13.06.2019,00:00,14.61,(5.812758202732633+0j)
11929,13.06.2019,01:00,26.33,(7.073740745251245+0j)
11930,13.06.2019,02:00,22.26,(6.6886823633936725+0j)
11931,13.06.2019,03:00,13.14,(5.610875610548262+0j)
11932,13.06.2019,04:00,5.21,(4.122032644040234+0j)
11933,13.06.2019,05:00,10.65,(5.2313694069683265+0j)
11934,13.06.2019,06:00,13.91,(5.718400415405353+0j)
11935,13.06.2019,07:00,20.82,(6.541225093188037+0j)
11936,13.06.2019,08:00,11.11,(5.305628922743076+0j)
11937,13.06.2019,09:00,5.96,(4.311028946632481+0j)
11938,13.06.2019,10:00,9.72,(5.074433989128643+0j)
11939,13.06.2019,11:00,14.81,(5.839162190831978+0j)
11940,13.06.2019,12:00,18.71,(6.312336101065871+0j)
11941,13.06.2019,13:00,19.72,(6.423935266075515+0j)
11942,13.06.2019,14:00,20.05,(6.45957053261809+0j)
11943,13.06.2019,15:00,23.69,(6.828949051703242+0j)
11944,13.06.2019,16:00,11.81,(5.414796650343026+0j)
11945,13.06.2019,17:00,21.27,(6.588016562714903+0j)
11946,13.06.2019,18:00,42.56,(8.301681336849322+0j)
11947,13.06.2019,19:00,52.92,(8.926998549658803+0j)
11948,13.06.2019,20:00,34.01,(7.703730173347936+0j)
11949,13.06.2019,21:00,28.42,(7.256160442031494+0j)
11950,13.06.2019,22:00,45.16,(8.467401698813111+0j)
11951,13.06.2019,23:00,31.46,(7.5061705018176035+0j)
11952,14.06.2019,00:00,34.56,(7.745035813669703+0j)
11953,14.06.2019,01:00,45.68,(8.4997773731918+0j)
11954,14.06.2019,02:00,39.5,(8.097753470998345+0j)
11955,14.06.2019,03:00,43.52,(8.363636474427041+0j)
11956,14.06.2019,04:00,54.12,(8.993970284477175+0j)
11957,14.06.2019,05:00,58.09,(9.208720915449899+0j)
11958,14.06.2019,06:00,51.25,(8.8320897905686+0j)
11959,14.06.2019,07:00,49.52,(8.731571159475576+0j)
11960,14.06.2019,08:00,47.35,(8.60212033276279+0j)
11961,14.06.2019,09:00,55.11,(9.048480526096364+0j)
11962,14.06.2019,10:00,44.64,(8.434776531760239+0j)
11963,14.06.2019,11:00,39.76,(8.115481852798885+0j)
11964,14.06.2019,12:00,49.89,(8.753263864814963+0j)
11965,14.06.2019,13:00,48.96,(8.698532466171274+0j)
11966,14.06.2019,14:00,36.23,(7.867829930483501+0j)
11967,14.06.2019,15:00,20.07,(6.4617176394847435+0j)
11968,14.06.2019,16:00,10.28,(5.170071595363093+0j)
11969,14.06.2019,17:00,11.58,(5.379414866381154+0j)
11970,14.06.2019,18:00,9.54,(5.04291495240636+0j)
11971,14.06.2019,19:00,15.59,(5.9399240336089205+0j)
11972,14.06.2019,20:00,31.42,(7.502987897873732+0j)
11973,14.06.2019,21:00,35.71,(7.830006737829289+0j)
11974,14.06.2019,22:00,39.73,(8.11344022205794+0j)
11975,14.06.2019,23:00,21.74,(6.636188276283103+0j)
11976,15.06.2019,00:00,14.18,(5.755162570546919+0j)
11977,15.06.2019,01:00,19.01,(6.345895137366219+0j)
11978,15.06.2019,02:00,19.89,(6.442342057986567+0j)
11979,15.06.2019,03:00,17.76,(6.203638837550512+0j)
11980,15.06.2019,04:00,12.45,(5.510892882176043+0j)
11981,15.06.2019,05:00,9.72,(5.074433989128643+0j)
11982,15.06.2019,06:00,6.74,(4.491438780983706+0j)
11983,15.06.2019,07:00,3.91,(3.745913732955891+0j)
11984,15.06.2019,08:00,7.07,(4.563576379829999+0j)
11985,15.06.2019,09:00,9.44,(5.025232777237699+0j)
11986,15.06.2019,10:00,9.34,(5.007425282834879+0j)
11987,15.06.2019,11:00,10.09,(5.138021388248705+0j)
11988,15.06.2019,12:00,11.18,(5.316748536844975+0j)
11989,15.06.2019,13:00,11.85,(5.420902995128551+0j)
11990,15.06.2019,14:00,19.82,(6.434775541895584+0j)
11991,15.06.2019,15:00,15.89,(5.977783080066074+0j)
11992,15.06.2019,16:00,11.12,(5.307220293241248+0j)
11993,15.06.2019,17:00,36.63,(7.896679138744041+0j)
11994,15.06.2019,18:00,24.01,(6.859559682083344+0j)
11995,15.06.2019,19:00,1.53,(2.739866039330788+0j)
11996,15.06.2019,20:00,3.38,(3.5683799114714914+0j)
11997,15.06.2019,21:00,7.61,(4.676924990231337+0j)
11998,15.06.2019,22:00,10.29,(5.171747469579449+0j)
11999,15.06.2019,23:00,4.75,(3.9969623335199382+0j)
12000,16.06.2019,00:00,4.1,(3.8056321260554853+0j)
12001,16.06.2019,01:00,4.97,(4.057740926399442+0j)
12002,16.06.2019,02:00,11.62,(5.385601662939205+0j)
12003,16.06.2019,03:00,16.06,(5.999025380723281+0j)
12004,16.06.2019,04:00,15.93,(5.98279484772915+0j)
12005,16.06.2019,05:00,15.95,(5.985297585878303+0j)
12006,16.06.2019,06:00,8.7,(4.890334919654705+0j)
12007,16.06.2019,07:00,3.73,(3.687526327126056+0j)
12008,16.06.2019,08:00,0.7,(2.11121047677492+0j)
12009,16.06.2019,09:00,2.24,(3.1111063586793573+0j)
12010,16.06.2019,10:00,2.27,(3.1249336797377847+0j)
12011,16.06.2019,11:00,0.53,(1.9242321900015729+0j)
12012,16.06.2019,12:00,0.0,0j
12013,16.06.2019,13:00,0.54,(1.9362589534174257+0j)
12014,16.06.2019,14:00,15.71,(5.955125440994716+0j)
12015,16.06.2019,15:00,12.61,(5.5344000411740595+0j)
12016,16.06.2019,16:00,8.01,(4.757473279513206+0j)
12017,16.06.2019,17:00,2.86,(3.3751068787203495+0j)
12018,16.06.2019,18:00,1.57,(2.76353776111913+0j)
12019,16.06.2019,19:00,0.99,(2.3697939363921616+0j)
12020,16.06.2019,20:00,0.51,(1.8997170085804216+0j)
12021,16.06.2019,21:00,0.12,(1.1728053391034703+0j)
12022,16.06.2019,22:00,1.62,(2.7925686435701547+0j)
12023,16.06.2019,23:00,0.5,(1.8872185085220108+0j)
12024,17.06.2019,00:00,1.64,(2.8040137249252384+0j)
12025,17.06.2019,01:00,4.28,(3.860528610577734+0j)
12026,17.06.2019,02:00,2.88,(3.3829559927524286+0j)
12027,17.06.2019,03:00,2.88,(3.3829559927524286+0j)
12028,17.06.2019,04:00,5.14,(4.103488544615141+0j)
12029,17.06.2019,05:00,7.02,(4.552792841580283+0j)
12030,17.06.2019,06:00,2.51,(3.2313953290215367+0j)
12031,17.06.2019,07:00,4.22,(3.842403796148273+0j)
12032,17.06.2019,08:00,4.83,(4.019276612113273+0j)
12033,17.06.2019,09:00,3.87,(3.7330961349331186+0j)
12034,17.06.2019,10:00,1.18,(2.5126163886188495+0j)
12035,17.06.2019,11:00,0.07,(0.9799370974404779+0j)
12036,17.06.2019,12:00,0.23,(1.4568275005605107+0j)
12037,17.06.2019,13:00,0.31,(1.609234804776757+0j)
12038,17.06.2019,14:00,1.22,(2.5406926386280193+0j)
12039,17.06.2019,15:00,33.05,(7.630552890728957+0j)
12040,17.06.2019,16:00,20.28,(6.484176620183375+0j)
12041,17.06.2019,17:00,11.91,(5.43003680009288+0j)
12042,17.06.2019,18:00,8.14,(4.783072759333254+0j)
12043,17.06.2019,19:00,3.69,(3.6742974194207254+0j)
12044,17.06.2019,20:00,1.03,(2.4012898986082947+0j)
12045,17.06.2019,21:00,1.43,(2.678824104892895+0j)
12046,17.06.2019,22:00,0.06,(0.9308562145233849+0j)
12047,17.06.2019,23:00,1.78,(2.881634222017367+0j)
12048,18.06.2019,00:00,0.11,(1.139278095492899+0j)
12049,18.06.2019,01:00,0.02,(0.6454196511391419+0j)
12050,18.06.2019,02:00,0.19,(1.3669418900183714+0j)
12051,18.06.2019,03:00,0.81,(2.216463201248336+0j)
12052,18.06.2019,04:00,0.03,(0.7388210670827785+0j)
12053,18.06.2019,05:00,1.11,(2.4619157041896154+0j)
12054,18.06.2019,06:00,2.37,(3.170163302977427+0j)
12055,18.06.2019,07:00,0.89,(2.2871545977089665+0j)
12056,18.06.2019,08:00,0.2,(1.3905144860424437+0j)
12057,18.06.2019,09:00,0.0,0j
12058,18.06.2019,10:00,0.0,0j
12059,18.06.2019,11:00,0.0,0j
12060,18.06.2019,12:00,0.0,0j
12061,18.06.2019,13:00,0.4,(1.7519384711486257+0j)
12062,18.06.2019,14:00,1.95,(2.970596895407982+0j)
12063,18.06.2019,15:00,3.34,(3.554247565732985+0j)
12064,18.06.2019,16:00,1.2,(2.526732507219123+0j)
12065,18.06.2019,17:00,1.83,(2.9083670493878993+0j)
12066,18.06.2019,18:00,1.79,(2.887020466741845+0j)
12067,18.06.2019,19:00,0.25,(1.497886322860848+0j)
12068,18.06.2019,20:00,6.3,(4.391494759797208+0j)
12069,18.06.2019,21:00,7.79,(4.713512591762702+0j)
12070,18.06.2019,22:00,20.72,(6.53073561865934+0j)
12071,18.06.2019,23:00,12.29,(5.487183450471498+0j)
12072,19.06.2019,00:00,8.16,(4.786986895907585+0j)
12073,19.06.2019,01:00,4.5,(3.9255726901407764+0j)
12074,19.06.2019,02:00,0.18,(1.3425269754143325+0j)
12075,19.06.2019,03:00,0.0,0j
12076,19.06.2019,04:00,0.01,(0.5122699165896111+0j)
12077,19.06.2019,05:00,0.08,(1.0245398331792221+0j)
12078,19.06.2019,06:00,2.57,(3.256941016230765+0j)
12079,19.06.2019,07:00,5.03,(4.074004590914778+0j)
12080,19.06.2019,08:00,5.58,(4.217388265880119+0j)
12081,19.06.2019,09:00,2.43,(3.196693099602595+0j)
12082,19.06.2019,10:00,2.1,(3.0448924029571267+0j)
12083,19.06.2019,11:00,0.5,(1.8872185085220108+0j)
12084,19.06.2019,12:00,1.8,(2.8923866881362197+0j)
12085,19.06.2019,13:00,3.44,(3.589370864349025+0j)
12086,19.06.2019,14:00,2.2,(3.0924765326066193+0j)
12087,19.06.2019,15:00,1.75,(2.865353455248787+0j)
12088,19.06.2019,16:00,2.36,(3.1656982783317256+0j)
