,Tarih,Saat,Toplam (MWh),BURSA WindSpeed(m/s)
13559,19.08.2019,23:00,23.0,(8.211722729084702+0j)
13560,20.08.2019,00:00,14.7,(7.073441668667372+0j)
13561,20.08.2019,01:00,17.8,(7.53931112359518+0j)
13562,20.08.2019,02:00,23.4,(8.259053588317366+0j)
13563,20.08.2019,03:00,22.9,(8.19980439197369+0j)
13564,20.08.2019,04:00,20.8,(7.941077659264387+0j)
13565,20.08.2019,05:00,16.2,(7.30628602235717+0j)
13566,20.08.2019,06:00,17.5,(7.496715236490159+0j)
13567,20.08.2019,07:00,17.1,(7.439156610863209+0j)
13568,20.08.2019,08:00,12.7,(6.736891793451561+0j)
13569,20.08.2019,09:00,6.3,(5.333003246068097+0j)
13570,20.08.2019,10:00,4.8,(4.870857348238114+0j)
13571,20.08.2019,11:00,14.0,(6.959333946093501+0j)
13572,20.08.2019,12:00,27.7,(8.736783781526071+0j)
13573,20.08.2019,13:00,32.5,(9.21480434752337+0j)
13574,20.08.2019,14:00,39.9,(9.866943244375115+0j)
13575,20.08.2019,15:00,44.4,(10.224748983204313+0j)
13576,20.08.2019,16:00,39.7,(9.8504295009689+0j)
13577,20.08.2019,17:00,46.4,(10.376024576188868+0j)
13578,20.08.2019,18:00,47.2,(10.435317432271589+0j)
13579,20.08.2019,19:00,48.3,(10.515761035520114+0j)
13580,20.08.2019,20:00,48.5,(10.530255555637925+0j)
13581,20.08.2019,21:00,46.0,(10.346122322273992+0j)
13582,20.08.2019,22:00,42.4,(10.068859568375391+0j)
13583,20.08.2019,23:00,46.3,(10.368565174210037+0j)
13584,21.08.2019,00:00,29.5,(8.922070902560224+0j)
13585,21.08.2019,01:00,10.6,(6.342984059315781+0j)
13586,21.08.2019,02:00,8.1,(5.799003058935162+0j)
13587,21.08.2019,03:00,4.7,(4.836794294307115+0j)
13588,21.08.2019,04:00,12.5,(6.701340251510855+0j)
13589,21.08.2019,05:00,13.7,(6.909265061497211+0j)
13590,21.08.2019,06:00,16.4,(7.3362301521539175+0j)
13591,21.08.2019,07:00,14.5,(7.041215974957191+0j)
13592,21.08.2019,08:00,7.6,(5.67713901669326+0j)
13593,21.08.2019,09:00,5.8,(5.188012288094434+0j)
13594,21.08.2019,10:00,6.7,(5.443563153792817+0j)
13595,21.08.2019,11:00,9.5,(6.115512618848728+0j)
13596,21.08.2019,12:00,15.6,(7.214947871964281+0j)
13597,21.08.2019,13:00,18.2,(7.595367539612009+0j)
13598,21.08.2019,14:00,12.2,(6.647294832109046+0j)
13599,21.08.2019,15:00,11.0,(6.421786950004645+0j)
13600,21.08.2019,16:00,10.6,(6.342984059315781+0j)
13601,21.08.2019,17:00,6.6,(5.416344883242408+0j)
13602,21.08.2019,18:00,11.8,(6.573838047626946+0j)
13603,21.08.2019,19:00,7.6,(5.67713901669326+0j)
13604,21.08.2019,20:00,6.8,(5.470511925452673+0j)
13605,21.08.2019,21:00,24.9,(8.431887055685987+0j)
13606,21.08.2019,22:00,13.7,(6.909265061497211+0j)
13607,21.08.2019,23:00,6.3,(5.333003246068097+0j)
13608,22.08.2019,00:00,3.5,(4.384105665965578+0j)
13609,22.08.2019,01:00,2.3,(3.811544052404381+0j)
13610,22.08.2019,02:00,2.7,(4.020804150906513+0j)
13611,22.08.2019,03:00,2.4,(3.8660020392901084+0j)
13612,22.08.2019,04:00,2.8,(4.0698431809048685+0j)
13613,22.08.2019,05:00,3.8,(4.505948223634295+0j)
13614,22.08.2019,06:00,1.3,(3.1514187575193637+0j)
13615,22.08.2019,07:00,0.3,(1.9330010196450542+0j)
13616,22.08.2019,08:00,0.1,(1.340268050302171+0j)
13617,22.08.2019,09:00,0.1,(1.340268050302171+0j)
13618,22.08.2019,10:00,2.5,(3.918967553043522+0j)
13619,22.08.2019,11:00,6.4,(5.3610722012086836+0j)
13620,22.08.2019,12:00,2.3,(3.811544052404381+0j)
13621,22.08.2019,13:00,5.2,(5.002565450878554+0j)
13622,22.08.2019,14:00,6.8,(5.470511925452673+0j)
13623,22.08.2019,15:00,9.5,(6.115512618848728+0j)
13624,22.08.2019,16:00,12.6,(6.719163048878883+0j)
13625,22.08.2019,17:00,20.0,(7.837935106087043+0j)
13626,22.08.2019,18:00,23.7,(8.294198920575877+0j)
13627,22.08.2019,19:00,33.5,(9.30836205720126+0j)
13628,22.08.2019,20:00,33.9,(9.34526377927067+0j)
13629,22.08.2019,21:00,27.6,(8.726257525813475+0j)
13630,22.08.2019,22:00,22.0,(8.090944556251047+0j)
13631,22.08.2019,23:00,9.2,(6.050449038409848+0j)
13632,23.08.2019,00:00,12.3,(6.6654074416174725+0j)
13633,23.08.2019,01:00,21.3,(8.004204931798713+0j)
13634,23.08.2019,02:00,14.1,(6.97586449262976+0j)
13635,23.08.2019,03:00,13.8,(6.926035188110864+0j)
13636,23.08.2019,04:00,13.7,(6.909265061497211+0j)
13637,23.08.2019,05:00,6.6,(5.416344883242408+0j)
13638,23.08.2019,06:00,10.5,(6.322974512921129+0j)
13639,23.08.2019,07:00,12.5,(6.701340251510855+0j)
13640,23.08.2019,08:00,18.0,(7.567443142154841+0j)
13641,23.08.2019,09:00,24.7,(8.409251008377932+0j)
13642,23.08.2019,10:00,23.9,(8.31746467756765+0j)
13643,23.08.2019,11:00,43.1,(10.123967794074632+0j)
13644,23.08.2019,12:00,46.8,(10.405755468130835+0j)
13645,23.08.2019,13:00,44.6,(10.240078464903815+0j)
13646,23.08.2019,14:00,46.0,(10.346122322273992+0j)
13647,23.08.2019,15:00,47.7,(10.472035952379516+0j)
13648,23.08.2019,16:00,50.3,(10.658947584387933+0j)
13649,23.08.2019,17:00,50.7,(10.687127352229153+0j)
13650,23.08.2019,18:00,50.6,(10.680096345362694+0j)
13651,23.08.2019,19:00,50.2,(10.651879314686202+0j)
13652,23.08.2019,20:00,43.3,(10.139603290414398+0j)
13653,23.08.2019,21:00,44.9,(10.262986994195014+0j)
13654,23.08.2019,22:00,45.4,(10.300942173189387+0j)
13655,23.08.2019,23:00,35.1,(9.45425627255809+0j)
13656,24.08.2019,00:00,25.2,(8.46561496295832+0j)
13657,24.08.2019,01:00,18.1,(7.581431054101938+0j)
13658,24.08.2019,02:00,22.8,(8.187851307401276+0j)
13659,24.08.2019,03:00,31.7,(9.138566692196754+0j)
13660,24.08.2019,04:00,24.0,(8.329048905180615+0j)
13661,24.08.2019,05:00,21.6,(8.041608301813026+0j)
13662,24.08.2019,06:00,25.9,(8.543285493838237+0j)
13663,24.08.2019,07:00,24.8,(8.420584244475148+0j)
13664,24.08.2019,08:00,20.0,(7.837935106087043+0j)
13665,24.08.2019,09:00,16.9,(7.41004024008913+0j)
13666,24.08.2019,10:00,16.0,(7.276094413399043+0j)
13667,24.08.2019,11:00,25.1,(8.45440221478559+0j)
13668,24.08.2019,12:00,25.0,(8.443159645386329+0j)
13669,24.08.2019,13:00,24.4,(8.375066683831594+0j)
13670,24.08.2019,14:00,23.8,(8.305848091671942+0j)
13671,24.08.2019,15:00,26.2,(8.576144607634324+0j)
13672,24.08.2019,16:00,37.1,(9.630517721650712+0j)
13673,24.08.2019,17:00,40.9,(9.9486946357575+0j)
13674,24.08.2019,18:00,46.1,(10.35361408616795+0j)
13675,24.08.2019,19:00,45.5,(10.308499727017974+0j)
13676,24.08.2019,20:00,44.8,(10.255362186786304+0j)
13677,24.08.2019,21:00,43.5,(10.155190714323668+0j)
13678,24.08.2019,22:00,27.2,(8.683896385268152+0j)
13679,24.08.2019,23:00,17.6,(7.510967581134992+0j)
13680,25.08.2019,00:00,11.9,(6.5923559991040515+0j)
13681,25.08.2019,01:00,13.2,(6.824166931887499+0j)
13682,25.08.2019,02:00,22.6,(8.163839875378573+0j)
13683,25.08.2019,03:00,38.6,(9.758598117943734+0j)
13684,25.08.2019,04:00,40.3,(9.899805912454651+0j)
13685,25.08.2019,05:00,41.1,(9.964884566084343+0j)
13686,25.08.2019,06:00,44.0,(10.193951359953028+0j)
13687,25.08.2019,07:00,40.9,(9.9486946357575+0j)
13688,25.08.2019,08:00,39.7,(9.8504295009689+0j)
13689,25.08.2019,09:00,33.3,(9.28980096696002+0j)
13690,25.08.2019,10:00,32.7,(9.233667868638467+0j)
13691,25.08.2019,11:00,35.5,(9.490034309893728+0j)
13692,25.08.2019,12:00,29.6,(8.932140968559624+0j)
13693,25.08.2019,13:00,28.4,(8.809767456680976+0j)
13694,25.08.2019,14:00,29.0,(8.871376223704617+0j)
13695,25.08.2019,15:00,33.8,(9.336065679056356+0j)
13696,25.08.2019,16:00,37.0,(9.621857179459921+0j)
13697,25.08.2019,17:00,43.3,(10.139603290414398+0j)
13698,25.08.2019,18:00,48.9,(10.559125489154713+0j)
13699,25.08.2019,19:00,39.6,(9.842151825220771+0j)
13700,25.08.2019,20:00,46.9,(10.41316170228109+0j)
13701,25.08.2019,21:00,49.3,(10.587838412255271+0j)
13702,25.08.2019,22:00,48.7,(10.544710282850588+0j)
13703,25.08.2019,23:00,47.41,(10.450770643343903+0j)
13704,26.08.2019,00:00,44.09,(10.200897047788953+0j)
13705,26.08.2019,01:00,41.4,(9.989071273986884+0j)
13706,26.08.2019,02:00,40.1,(9.883401895804298+0j)
13707,26.08.2019,03:00,29.1,(8.881561509600248+0j)
13708,26.08.2019,04:00,20.9,(7.953783405186381+0j)
13709,26.08.2019,05:00,23.0,(8.211722729084702+0j)
13710,26.08.2019,06:00,19.6,(7.785329929746492+0j)
13711,26.08.2019,07:00,19.1,(7.718557087827363+0j)
13712,26.08.2019,08:00,28.9,(8.861167496362844+0j)
13713,26.08.2019,09:00,19.9,(7.824850048188041+0j)
13714,26.08.2019,10:00,13.5,(6.875478384347957+0j)
13715,26.08.2019,11:00,29.8,(8.95221326295457+0j)
13716,26.08.2019,12:00,42.2,(10.053003070377345+0j)
13717,26.08.2019,13:00,46.5,(10.383473268320765+0j)
13718,26.08.2019,14:00,44.6,(10.240078464903815+0j)
13719,26.08.2019,15:00,44.1,(10.201668207230036+0j)
13720,26.08.2019,16:00,44.3,(10.217066975065778+0j)
13721,26.08.2019,17:00,48.0,(10.493944041240903+0j)
13722,26.08.2019,18:00,48.1,(10.501226447492963+0j)
13723,26.08.2019,19:00,46.9,(10.41316170228109+0j)
13724,26.08.2019,20:00,41.6,(10.005130901757108+0j)
13725,26.08.2019,21:00,33.7,(9.32684941869369+0j)
13726,26.08.2019,22:00,30.0,(8.972195948146599+0j)
13727,26.08.2019,23:00,30.5,(9.021767097488539+0j)
13728,27.08.2019,00:00,31.6,(9.12894714120063+0j)
13729,27.08.2019,01:00,36.6,(9.587058115315926+0j)
13730,27.08.2019,02:00,33.5,(9.30836205720126+0j)
13731,27.08.2019,03:00,30.3,(9.002004127081525+0j)
13732,27.08.2019,04:00,33.8,(9.336065679056356+0j)
13733,27.08.2019,05:00,40.7,(9.932451840117563+0j)
13734,27.08.2019,06:00,40.3,(9.899805912454651+0j)
13735,27.08.2019,07:00,36.8,(9.604489168451774+0j)
13736,27.08.2019,08:00,37.7,(9.682156873508728+0j)
13737,27.08.2019,09:00,28.9,(8.861167496362844+0j)
13738,27.08.2019,10:00,27.5,(8.71570581355594+0j)
13739,27.08.2019,11:00,34.6,(9.4091494019129+0j)
13740,27.08.2019,12:00,41.9,(10.029124113302428+0j)
13741,27.08.2019,13:00,38.1,(9.716279294313019+0j)
13742,27.08.2019,14:00,40.9,(9.9486946357575+0j)
13743,27.08.2019,15:00,48.8,(10.551922809232675+0j)
13744,27.08.2019,16:00,49.7,(10.616396442451173+0j)
13745,27.08.2019,17:00,50.2,(10.651879314686202+0j)
13746,27.08.2019,18:00,50.5,(10.673056068869396+0j)
13747,27.08.2019,19:00,50.6,(10.680096345362694+0j)
13748,27.08.2019,20:00,50.3,(10.658947584387933+0j)
13749,27.08.2019,21:00,41.0,(9.956796182200662+0j)
13750,27.08.2019,22:00,37.8,(9.690710020070986+0j)
13751,27.08.2019,23:00,34.1,(9.363605855337195+0j)
13752,28.08.2019,00:00,40.0,(9.875179427869071+0j)
13753,28.08.2019,01:00,38.4,(9.741714696476228+0j)
13754,28.08.2019,02:00,37.1,(9.630517721650712+0j)
13755,28.08.2019,03:00,38.8,(9.775423320427583+0j)
13756,28.08.2019,04:00,38.1,(9.716279294313019+0j)
13757,28.08.2019,05:00,29.5,(8.922070902560224+0j)
13758,28.08.2019,06:00,33.2,(9.280492542923815+0j)
13759,28.08.2019,07:00,38.5,(9.750163716059575+0j)
13760,28.08.2019,08:00,37.9,(9.699248094989828+0j)
13761,28.08.2019,09:00,34.8,(9.427243964562583+0j)
13762,28.08.2019,10:00,35.2,(9.463226160549954+0j)
13763,28.08.2019,11:00,38.8,(9.775423320427583+0j)
13764,28.08.2019,12:00,47.3,(10.442681808344858+0j)
13765,28.08.2019,13:00,47.5,(10.457379479829138+0j)
13766,28.08.2019,14:00,48.0,(10.493944041240903+0j)
13767,28.08.2019,15:00,48.8,(10.551922809232675+0j)
13768,28.08.2019,16:00,50.1,(10.644801651928125+0j)
13769,28.08.2019,17:00,50.3,(10.658947584387933+0j)
13770,28.08.2019,18:00,50.5,(10.673056068869396+0j)
13771,28.08.2019,19:00,50.8,(10.694149119920938+0j)
13772,28.08.2019,20:00,50.7,(10.687127352229153+0j)
13773,28.08.2019,21:00,50.5,(10.673056068869396+0j)
13774,28.08.2019,22:00,48.6,(10.537487876287653+0j)
13775,28.08.2019,23:00,39.4,(9.825554573112711+0j)
13776,29.08.2019,00:00,33.2,(9.280492542923815+0j)
13777,29.08.2019,01:00,29.5,(8.922070902560224+0j)
13778,29.08.2019,02:00,22.5,(8.151781010151133+0j)
13779,29.08.2019,03:00,27.4,(8.705128490283531+0j)
13780,29.08.2019,04:00,26.5,(8.608753836193715+0j)
13781,29.08.2019,05:00,23.7,(8.294198920575877+0j)
13782,29.08.2019,06:00,15.4,(7.183982049372815+0j)
13783,29.08.2019,07:00,15.5,(7.199498257508635+0j)
13784,29.08.2019,08:00,18.8,(7.677932350936898+0j)
13785,29.08.2019,09:00,28.2,(8.789038515478454+0j)
13786,29.08.2019,10:00,33.0,(9.26181946924992+0j)
13787,29.08.2019,11:00,38.9,(9.783814245852513+0j)
13788,29.08.2019,12:00,37.1,(9.630517721650712+0j)
13789,29.08.2019,13:00,35.5,(9.490034309893728+0j)
13790,29.08.2019,14:00,41.9,(10.029124113302428+0j)
13791,29.08.2019,15:00,45.6,(10.316046215604125+0j)
13792,29.08.2019,16:00,49.1,(10.57350144358437+0j)
13793,29.08.2019,17:00,49.6,(10.609271342027355+0j)
13794,29.08.2019,18:00,50.6,(10.680096345362694+0j)
13795,29.08.2019,19:00,50.8,(10.694149119920938+0j)
13796,29.08.2019,20:00,50.7,(10.687127352229153+0j)
13797,29.08.2019,21:00,50.8,(10.694149119920938+0j)
13798,29.08.2019,22:00,47.7,(10.472035952379516+0j)
13799,29.08.2019,23:00,43.4,(10.1474029883288+0j)
13800,30.08.2019,00:00,38.4,(9.741714696476228+0j)
13801,30.08.2019,01:00,39.0,(9.792190803236888+0j)
13802,30.08.2019,02:00,27.7,(8.736783781526071+0j)
13803,30.08.2019,03:00,25.8,(8.532276093118915+0j)
13804,30.08.2019,04:00,32.8,(9.243070795572189+0j)
13805,30.08.2019,05:00,33.2,(9.280492542923815+0j)
13806,30.08.2019,06:00,21.0,(7.966448686778112+0j)
13807,30.08.2019,07:00,11.4,(6.498701889363992+0j)
13808,30.08.2019,08:00,12.3,(6.6654074416174725+0j)
13809,30.08.2019,09:00,15.2,(7.152746950311319+0j)
13810,30.08.2019,10:00,18.5,(7.636873104281225+0j)
13811,30.08.2019,11:00,30.3,(9.002004127081525+0j)
13812,30.08.2019,12:00,38.7,(9.76701796519052+0j)
13813,30.08.2019,13:00,37.5,(9.66500509822527+0j)
13814,30.08.2019,14:00,42.0,(10.037096393379112+0j)
13815,30.08.2019,15:00,49.3,(10.587838412255271+0j)
13816,30.08.2019,16:00,49.3,(10.587838412255271+0j)
13817,30.08.2019,17:00,49.8,(10.623511991794878+0j)
13818,30.08.2019,18:00,50.5,(10.673056068869396+0j)
13819,30.08.2019,19:00,49.6,(10.609271342027355+0j)
13820,30.08.2019,20:00,42.0,(10.037096393379112+0j)
13821,30.08.2019,21:00,38.3,(9.73325099569357+0j)
13822,30.08.2019,22:00,43.0,(10.116131902558433+0j)
13823,30.08.2019,23:00,42.8,(10.100423597936691+0j)
13824,31.08.2019,00:00,41.5,(9.997107537528638+0j)
13825,31.08.2019,01:00,44.0,(10.193951359953028+0j)
13826,31.08.2019,02:00,44.0,(10.193951359953028+0j)
13827,31.08.2019,03:00,18.4,(7.623088104808762+0j)
13828,31.08.2019,04:00,17.9,(7.553403326712211+0j)
13829,31.08.2019,05:00,28.2,(8.789038515478454+0j)
13830,31.08.2019,06:00,26.4,(8.597911565481573+0j)
13831,31.08.2019,07:00,25.6,(8.510171651876135+0j)
13832,31.08.2019,08:00,25.7,(8.521238207454218+0j)
13833,31.08.2019,09:00,33.0,(9.26181946924992+0j)
13834,31.08.2019,10:00,36.2,(9.55200457338971+0j)
13835,31.08.2019,11:00,38.9,(9.783814245852513+0j)
13836,31.08.2019,12:00,44.2,(10.209373397626953+0j)
13837,31.08.2019,13:00,45.0,(10.270600488822707+0j)
13838,31.08.2019,14:00,49.3,(10.587838412255271+0j)
13839,31.08.2019,15:00,49.6,(10.609271342027355+0j)
13840,31.08.2019,16:00,49.88,(10.629197575963905+0j)
13841,31.08.2019,17:00,49.14,(10.576371947714419+0j)
13842,31.08.2019,18:00,50.8,(10.694149119920938+0j)
13843,31.08.2019,19:00,50.1,(10.644801651928125+0j)
13844,31.08.2019,20:00,49.42,(10.596421989920064+0j)
13845,31.08.2019,21:00,45.0,(10.270600488822707+0j)
13846,31.08.2019,22:00,32.4,(9.205343556120482+0j)
13847,31.08.2019,23:00,30.3,(9.002004127081525+0j)
13848,01.09.2019,00:00,26.1,(8.565219570829587+0j)
13849,01.09.2019,01:00,31.4,(9.109646983964828+0j)
13850,01.09.2019,02:00,31.4,(9.109646983964828+0j)
13851,01.09.2019,03:00,23.8,(8.305848091671942+0j)
13852,01.09.2019,04:00,19.4,(7.758758631140608+0j)
13853,01.09.2019,05:00,18.3,(7.6092530687663835+0j)
13854,01.09.2019,06:00,11.5,(6.517648649310115+0j)
13855,01.09.2019,07:00,7.4,(5.626896213458325+0j)
13856,01.09.2019,08:00,7.0,(5.523627013513412+0j)
13857,01.09.2019,09:00,12.5,(6.701340251510855+0j)
13858,01.09.2019,10:00,11.3,(6.479644003137941+0j)
13859,01.09.2019,11:00,18.9,(7.691521640089727+0j)
13860,01.09.2019,12:00,26.5,(8.608753836193715+0j)
13861,01.09.2019,13:00,29.3,(8.901862292249177+0j)
13862,01.09.2019,14:00,30.7,(9.041443860142286+0j)
13863,01.09.2019,15:00,37.5,(9.66500509822527+0j)
13864,01.09.2019,16:00,46.0,(10.346122322273992+0j)
13865,01.09.2019,17:00,50.3,(10.658947584387933+0j)
13866,01.09.2019,18:00,50.6,(10.680096345362694+0j)
13867,01.09.2019,19:00,49.6,(10.609271342027355+0j)
13868,01.09.2019,20:00,41.1,(9.964884566084343+0j)
13869,01.09.2019,21:00,39.0,(9.792190803236888+0j)
13870,01.09.2019,22:00,41.2,(9.972959840741535+0j)
13871,01.09.2019,23:00,36.5,(9.578318768525774+0j)
13872,02.09.2019,00:00,37.7,(9.682156873508728+0j)
13873,02.09.2019,01:00,28.8,(8.850935192231224+0j)
13874,02.09.2019,02:00,24.3,(8.363609669960583+0j)
13875,02.09.2019,03:00,23.7,(8.294198920575877+0j)
13876,02.09.2019,04:00,19.2,(7.732004078580216+0j)
13877,02.09.2019,05:00,14.1,(6.97586449262976+0j)
13878,02.09.2019,06:00,9.0,(6.006283602283066+0j)
13879,02.09.2019,07:00,1.0,(2.887519981512395+0j)
13880,02.09.2019,08:00,1.8,(3.512495958762551+0j)
13881,02.09.2019,09:00,11.9,(6.5923559991040515+0j)
13882,02.09.2019,10:00,12.2,(6.647294832109046+0j)
13883,02.09.2019,11:00,19.7,(7.798547832765037+0j)
13884,02.09.2019,12:00,33.8,(9.336065679056356+0j)
13885,02.09.2019,13:00,37.2,(9.63916271527089+0j)
13886,02.09.2019,14:00,37.9,(9.699248094989828+0j)
13887,02.09.2019,15:00,44.2,(10.209373397626953+0j)
13888,02.09.2019,16:00,49.5,(10.602136658408124+0j)
13889,02.09.2019,17:00,50.2,(10.651879314686202+0j)
13890,02.09.2019,18:00,48.3,(10.515761035520114+0j)
13891,02.09.2019,19:00,48.3,(10.515761035520114+0j)
13892,02.09.2019,20:00,50.6,(10.680096345362694+0j)
13893,02.09.2019,21:00,50.6,(10.680096345362694+0j)
13894,02.09.2019,22:00,42.3,(10.06093756701798+0j)
13895,02.09.2019,23:00,31.7,(9.138566692196754+0j)
13896,03.09.2019,00:00,29.5,(8.922070902560224+0j)
13897,03.09.2019,01:00,31.5,(9.119307274325193+0j)
13898,03.09.2019,02:00,25.4,(8.487951781433646+0j)
13899,03.09.2019,03:00,14.5,(7.041215974957191+0j)
13900,03.09.2019,04:00,17.0,(7.424626971120629+0j)
13901,03.09.2019,05:00,4.3,(4.695492487826922+0j)
13902,03.09.2019,06:00,15.3,(7.168398525273617+0j)
13903,03.09.2019,07:00,16.5,(7.351110984313437+0j)
13904,03.09.2019,08:00,31.5,(9.119307274325193+0j)
13905,03.09.2019,09:00,32.9,(9.25245463023565+0j)
13906,03.09.2019,10:00,22.6,(8.163839875378573+0j)
13907,03.09.2019,11:00,27.5,(8.71570581355594+0j)
13908,03.09.2019,12:00,40.4,(9.907987573957458+0j)
13909,03.09.2019,13:00,46.4,(10.376024576188868+0j)
13910,03.09.2019,14:00,42.6,(10.084666281245555+0j)
13911,03.09.2019,15:00,46.3,(10.368565174210037+0j)
13912,03.09.2019,16:00,49.0,(10.566318356153731+0j)
13913,03.09.2019,17:00,50.2,(10.651879314686202+0j)
13914,03.09.2019,18:00,50.8,(10.694149119920938+0j)
13915,03.09.2019,19:00,49.3,(10.587838412255271+0j)
13916,03.09.2019,20:00,50.4,(10.666006492136194+0j)
13917,03.09.2019,21:00,50.2,(10.651879314686202+0j)
13918,03.09.2019,22:00,50.4,(10.666006492136194+0j)
13919,03.09.2019,23:00,49.6,(10.609271342027355+0j)
13920,04.09.2019,00:00,39.8,(9.858693287983025+0j)
13921,04.09.2019,01:00,26.7,(8.630356822220165+0j)
13922,04.09.2019,02:00,31.0,(9.07079940331659+0j)
13923,04.09.2019,03:00,32.1,(9.176843858069228+0j)
13924,04.09.2019,04:00,35.2,(9.463226160549954+0j)
13925,04.09.2019,05:00,35.1,(9.45425627255809+0j)
13926,04.09.2019,06:00,24.9,(8.431887055685987+0j)
13927,04.09.2019,07:00,19.2,(7.732004078580216+0j)
13928,04.09.2019,08:00,25.9,(8.543285493838237+0j)
13929,04.09.2019,09:00,33.6,(9.317614908280717+0j)
13930,04.09.2019,10:00,42.9,(10.108283852936152+0j)
13931,04.09.2019,11:00,48.0,(10.493944041240903+0j)
13932,04.09.2019,12:00,46.9,(10.41316170228109+0j)
13933,04.09.2019,13:00,48.5,(10.530255555637925+0j)
13934,04.09.2019,14:00,45.5,(10.308499727017974+0j)
13935,04.09.2019,15:00,46.5,(10.383473268320765+0j)
13936,04.09.2019,16:00,50.3,(10.658947584387933+0j)
13937,04.09.2019,17:00,50.6,(10.680096345362694+0j)
13938,04.09.2019,18:00,50.8,(10.694149119920938+0j)
13939,04.09.2019,19:00,50.0,(10.637714564845169+0j)
13940,04.09.2019,20:00,49.0,(10.566318356153731+0j)
13941,04.09.2019,21:00,50.7,(10.687127352229153+0j)
13942,04.09.2019,22:00,49.3,(10.587838412255271+0j)
13943,04.09.2019,23:00,34.5,(9.400075963882173+0j)
13944,05.09.2019,00:00,15.8,(7.2456501476519835+0j)
13945,05.09.2019,01:00,19.8,(7.8117210804930926+0j)
13946,05.09.2019,02:00,28.2,(8.789038515478454+0j)
13947,05.09.2019,03:00,37.6,(9.67358858861423+0j)
13948,05.09.2019,04:00,37.4,(9.65640633470161+0j)
13949,05.09.2019,05:00,34.7,(9.41820537420339+0j)
13950,05.09.2019,06:00,28.4,(8.809767456680976+0j)
13951,05.09.2019,07:00,31.4,(9.109646983964828+0j)
13952,05.09.2019,08:00,25.3,(8.476798086875231+0j)
13953,05.09.2019,09:00,23.8,(8.305848091671942+0j)
13954,05.09.2019,10:00,35.2,(9.463226160549954+0j)
13955,05.09.2019,11:00,41.5,(9.997107537528638+0j)
13956,05.09.2019,12:00,46.7,(10.398338676260812+0j)
13957,05.09.2019,13:00,47.5,(10.457379479829138+0j)
13958,05.09.2019,14:00,47.5,(10.457379479829138+0j)
13959,05.09.2019,15:00,49.8,(10.623511991794878+0j)
13960,05.09.2019,16:00,50.7,(10.687127352229153+0j)
13961,05.09.2019,17:00,50.7,(10.687127352229153+0j)
13962,05.09.2019,18:00,51.1,(10.715159290080484+0j)
13963,05.09.2019,19:00,51.0,(10.708165058791522+0j)
13964,05.09.2019,20:00,50.8,(10.694149119920938+0j)
13965,05.09.2019,21:00,49.7,(10.616396442451173+0j)
13966,05.09.2019,22:00,40.0,(9.875179427869071+0j)
13967,05.09.2019,23:00,34.9,(9.43626525615782+0j)
13968,06.09.2019,00:00,28.6,(8.830399305934389+0j)
13969,06.09.2019,01:00,28.3,(8.799415193964952+0j)
13970,06.09.2019,02:00,23.1,(8.223606570164534+0j)
13971,06.09.2019,03:00,20.6,(7.91554347121486+0j)
13972,06.09.2019,04:00,25.9,(8.543285493838237+0j)
13973,06.09.2019,05:00,15.2,(7.152746950311319+0j)
13974,06.09.2019,06:00,18.1,(7.581431054101938+0j)
13975,06.09.2019,07:00,30.6,(9.031616196027596+0j)
13976,06.09.2019,08:00,32.6,(9.224245752024673+0j)
13977,06.09.2019,09:00,25.1,(8.45440221478559+0j)
13978,06.09.2019,10:00,23.5,(8.270801902288254+0j)
13979,06.09.2019,11:00,34.7,(9.41820537420339+0j)
13980,06.09.2019,12:00,44.6,(10.240078464903815+0j)
13981,06.09.2019,13:00,45.6,(10.316046215604125+0j)
13982,06.09.2019,14:00,48.8,(10.551922809232675+0j)
13983,06.09.2019,15:00,50.2,(10.651879314686202+0j)
13984,06.09.2019,16:00,50.6,(10.680096345362694+0j)
13985,06.09.2019,17:00,51.0,(10.708165058791522+0j)
13986,06.09.2019,18:00,51.0,(10.708165058791522+0j)
13987,06.09.2019,19:00,51.2,(10.722144402417367+0j)
13988,06.09.2019,20:00,50.3,(10.658947584387933+0j)
13989,06.09.2019,21:00,46.2,(10.361095023804078+0j)
13990,06.09.2019,22:00,25.1,(8.45440221478559+0j)
13991,06.09.2019,23:00,16.5,(7.351110984313437+0j)
