,Tarih,Saat,Toplam (MWh),KIRLARELI WindSpeed(m/s)
20648,10.06.2020,08:00,6.66,(5.209023489000027+0j)
20649,10.06.2020,09:00,7.89,(5.51176349133226+0j)
20650,10.06.2020,10:00,8.29,(5.603375792806262+0j)
20651,10.06.2020,11:00,11.08,(6.172268729494583+0j)
20652,10.06.2020,12:00,11.16,(6.187088159078515+0j)
20653,10.06.2020,13:00,14.55,(6.759053808391614+0j)
20654,10.06.2020,14:00,14.07,(6.683894791472312+0j)
20655,10.06.2020,15:00,12.36,(6.401342478000013+0j)
20656,10.06.2020,16:00,15.32,(6.8762421343278115+0j)
20657,10.06.2020,17:00,10.12,(5.988596841379136+0j)
20658,10.06.2020,18:00,7.31,(5.373253930685604+0j)
20659,10.06.2020,19:00,8.63,(5.678956010727719+0j)
20660,10.06.2020,20:00,5.71,(4.948538371218428+0j)
20661,10.06.2020,21:00,2.84,(3.9207668667299544+0j)
20662,10.06.2020,22:00,3.3,(4.1219515814950185+0j)
20663,10.06.2020,23:00,2.02,(3.4998440733001925+0j)
20664,11.06.2020,00:00,3.5,(4.203595523317276+0j)
20665,11.06.2020,01:00,5.28,(4.8210638161384045+0j)
20666,11.06.2020,02:00,2.76,(3.8836009629080666+0j)
20667,11.06.2020,03:00,1.54,(3.197214787889001+0j)
20668,11.06.2020,04:00,0.13,(1.4025317136268929+0j)
20669,11.06.2020,05:00,1.17,(2.9173835288325654+0j)
20670,11.06.2020,06:00,11.7,(6.28531227864451+0j)
20671,11.06.2020,07:00,6.88,(5.265759890551782+0j)
20672,11.06.2020,08:00,0.21,(1.64565200907971+0j)
20673,11.06.2020,09:00,0.36,(1.9695442366618514+0j)
20674,11.06.2020,10:00,1.25,(2.9824161591100893+0j)
20675,11.06.2020,11:00,0.0,0j
20676,11.06.2020,12:00,0.14,(1.437609446886077+0j)
20677,11.06.2020,13:00,0.67,(2.422645337154417+0j)
20678,11.06.2020,14:00,3.23,(4.09259792935446+0j)
20679,11.06.2020,15:00,22.64,(7.832319231748655+0j)
20680,11.06.2020,16:00,13.47,(6.5875021704907795+0j)
20681,11.06.2020,17:00,8.78,(5.711669612574587+0j)
20682,11.06.2020,18:00,0.6,(2.3351529027598437+0j)
20683,11.06.2020,19:00,4.39,(4.5333551757478485+0j)
20684,11.06.2020,20:00,7.59,(5.441001321319767+0j)
20685,11.06.2020,21:00,6.35,(5.126915361001703+0j)
20686,11.06.2020,22:00,10.65,(6.091367128285087+0j)
20687,11.06.2020,23:00,5.32,(4.833207605012851+0j)
20688,12.06.2020,00:00,0.0,0j
20689,12.06.2020,01:00,9.61,(5.886259015572085+0j)
20690,12.06.2020,02:00,23.15,(7.890694654599688+0j)
20691,12.06.2020,03:00,17.08,(7.130076587830665+0j)
20692,12.06.2020,04:00,13.42,(6.579341232786623+0j)
20693,12.06.2020,05:00,17.09,(7.131467822322136+0j)
20694,12.06.2020,06:00,20.75,(7.608007634850549+0j)
20695,12.06.2020,07:00,10.86,(6.131143973517043+0j)
20696,12.06.2020,08:00,6.39,(5.137658012340954+0j)
20697,12.06.2020,09:00,6.36,(5.129605243636331+0j)
20698,12.06.2020,10:00,6.44,(5.15102346801757+0j)
20699,12.06.2020,11:00,8.97,(5.752576291939112+0j)
20700,12.06.2020,12:00,10.13,(5.990568720626475+0j)
20701,12.06.2020,13:00,7.38,(5.39035076294702+0j)
20702,12.06.2020,14:00,7.94,(5.523381914185056+0j)
20703,12.06.2020,15:00,5.33,(4.836234035111786+0j)
20704,12.06.2020,16:00,1.08,(2.840574329026988+0j)
20705,12.06.2020,17:00,2.31,(3.6598973041986693+0j)
20706,12.06.2020,18:00,1.43,(3.119202607498274+0j)
20707,12.06.2020,19:00,1.09,(2.849314612812749+0j)
20708,12.06.2020,20:00,0.09,(1.2407351212346982+0j)
20709,12.06.2020,21:00,2.14,(3.5678191361457916+0j)
20710,12.06.2020,22:00,0.32,(1.8937162193513253+0j)
20711,12.06.2020,23:00,0.0,0j
20712,13.06.2020,00:00,0.0,0j
20713,13.06.2020,01:00,0.04,(0.9468581096756626+0j)
20714,13.06.2020,02:00,0.0,0j
20715,13.06.2020,03:00,0.0,0j
20716,13.06.2020,04:00,0.0,0j
20717,13.06.2020,05:00,0.0,0j
20718,13.06.2020,06:00,0.06,(1.0838819638228558+0j)
20719,13.06.2020,07:00,1.32,(3.037079892419641+0j)
20720,13.06.2020,08:00,0.1,(1.2850841666596855+0j)
20721,13.06.2020,09:00,0.02,(0.7515217796818838+0j)
20722,13.06.2020,10:00,0.77,(2.537631058831642+0j)
20723,13.06.2020,11:00,0.01,(0.5964832318220179+0j)
20724,13.06.2020,12:00,0.03,(0.8602776847908796+0j)
20725,13.06.2020,13:00,0.16,(1.5030435593637677+0j)
20726,13.06.2020,14:00,0.72,(2.4814702424693964+0j)
20727,13.06.2020,15:00,0.94,(2.7121113983082283+0j)
20728,13.06.2020,16:00,0.62,(2.360815978543417+0j)
20729,13.06.2020,17:00,0.44,(2.1057935845127713+0j)
20730,13.06.2020,18:00,1.27,(2.9982382915769996+0j)
20731,13.06.2020,19:00,3.61,(4.247179733997867+0j)
20732,13.06.2020,20:00,20.28,(7.55012640964868+0j)
20733,13.06.2020,21:00,10.18,(6.000408700073048+0j)
20734,13.06.2020,22:00,21.34,(7.6794428209386645+0j)
20735,13.06.2020,23:00,9.2,(5.801329262970062+0j)
20736,14.06.2020,00:00,7.98,(5.532641582675288+0j)
20737,14.06.2020,01:00,9.41,(5.845138154956743+0j)
20738,14.06.2020,02:00,3.22,(4.088370035921987+0j)
20739,14.06.2020,03:00,1.28,(3.0060871187275353+0j)
20740,14.06.2020,04:00,5.59,(4.9136268851513245+0j)
20741,14.06.2020,05:00,15.11,(6.844678611299102+0j)
20742,14.06.2020,06:00,15.57,(6.9134439085710415+0j)
20743,14.06.2020,07:00,12.74,(6.46628311326835+0j)
20744,14.06.2020,08:00,11.32,(6.216515893914288+0j)
20745,14.06.2020,09:00,12.91,(6.4949177178119335+0j)
20746,14.06.2020,10:00,9.22,(5.805530082151922+0j)
20747,14.06.2020,11:00,8.46,(5.641419045935625+0j)
20748,14.06.2020,12:00,7.33,(5.378149836747843+0j)
20749,14.06.2020,13:00,5.33,(4.836234035111786+0j)
20750,14.06.2020,14:00,7.46,(5.409758133827092+0j)
20751,14.06.2020,15:00,11.39,(6.229303356119166+0j)
20752,14.06.2020,16:00,9.27,(5.816005619272471+0j)
20753,14.06.2020,17:00,11.29,(6.211019413688608+0j)
20754,14.06.2020,18:00,11.07,(6.170411290703673+0j)
20755,14.06.2020,19:00,18.97,(7.383926239091882+0j)
20756,14.06.2020,20:00,11.03,(6.162970329260925+0j)
20757,14.06.2020,21:00,2.65,(3.831306214466063+0j)
20758,14.06.2020,22:00,5.08,(4.759406618100667+0j)
20759,14.06.2020,23:00,12.94,(6.499944745916218+0j)
20760,15.06.2020,00:00,24.87,(8.081466329445766+0j)
20761,15.06.2020,01:00,12.35,(6.399615652321947+0j)
20762,15.06.2020,02:00,16.05,(6.983769842820104+0j)
20763,15.06.2020,03:00,19.4,(7.439301315557756+0j)
20764,15.06.2020,04:00,12.1,(6.35613866023319+0j)
20765,15.06.2020,05:00,16.65,(7.069732561899169+0j)
20766,15.06.2020,06:00,16.64,(7.0683169165746005+0j)
20767,15.06.2020,07:00,15.17,(6.853726445508563+0j)
20768,15.06.2020,08:00,8.1,(5.560236261521355+0j)
20769,15.06.2020,09:00,0.12,(1.3656057018218093+0j)
20770,15.06.2020,10:00,0.0,0j
20771,15.06.2020,11:00,0.13,(1.4025317136268929+0j)
20772,15.06.2020,12:00,2.1,(3.5454497760819916+0j)
20773,15.06.2020,13:00,13.94,(6.663245745366482+0j)
20774,15.06.2020,14:00,0.94,(2.7121113983082283+0j)
20775,15.06.2020,15:00,2.61,(3.8119313891887328+0j)
20776,15.06.2020,16:00,12.0,(6.338580176694053+0j)
20777,15.06.2020,17:00,16.31,(7.021278931537322+0j)
20778,15.06.2020,18:00,4.27,(4.491666790185233+0j)
20779,15.06.2020,19:00,5.0,(4.734290548378313+0j)
20780,15.06.2020,20:00,0.09,(1.2407351212346982+0j)
20781,15.06.2020,21:00,0.0,0j
20782,15.06.2020,22:00,0.0,0j
20783,15.06.2020,23:00,0.87,(2.643045605745085+0j)
20784,16.06.2020,00:00,0.96,(2.7312114036436186+0j)
20785,16.06.2020,01:00,0.56,(2.28206274830638+0j)
20786,16.06.2020,02:00,0.1,(1.2850841666596855+0j)
20787,16.06.2020,03:00,0.0,0j
20788,16.06.2020,04:00,0.0,0j
20789,16.06.2020,05:00,0.0,0j
20790,16.06.2020,06:00,0.0,0j
20791,16.06.2020,07:00,0.0,0j
20792,16.06.2020,08:00,0.0,0j
20793,16.06.2020,09:00,0.0,0j
20794,16.06.2020,10:00,0.04,(0.9468581096756626+0j)
20795,16.06.2020,11:00,0.3,(1.8534120871737854+0j)
20796,16.06.2020,12:00,3.46,(4.187520431218118+0j)
20797,16.06.2020,13:00,3.86,(4.343041783418622+0j)
20798,16.06.2020,14:00,8.53,(5.656935797297552+0j)
20799,16.06.2020,15:00,5.63,(4.925319081251674+0j)
20800,16.06.2020,16:00,3.66,(4.266698297403924+0j)
20801,16.06.2020,17:00,2.15,(3.573367852918156+0j)
20802,16.06.2020,18:00,3.11,(4.041274672792181+0j)
20803,16.06.2020,19:00,2.18,(3.589911458455843+0j)
20804,16.06.2020,20:00,3.13,(4.049919136935232+0j)
20805,16.06.2020,21:00,5.76,(4.962940484938793+0j)
20806,16.06.2020,22:00,3.88,(4.3505298013202385+0j)
20807,16.06.2020,23:00,3.74,(4.2975615639056866+0j)
20808,17.06.2020,00:00,2.17,(3.584413882536395+0j)
20809,17.06.2020,01:00,2.52,(3.767602586160098+0j)
20810,17.06.2020,02:00,1.69,(3.2978214688793486+0j)
20811,17.06.2020,03:00,1.03,(2.7960438684337316+0j)
20812,17.06.2020,04:00,0.03,(0.8602776847908796+0j)
20813,17.06.2020,05:00,0.05,(1.0199719790116308+0j)
20814,17.06.2020,06:00,0.0,0j
20815,17.06.2020,07:00,0.0,0j
20816,17.06.2020,08:00,0.0,0j
20817,17.06.2020,09:00,0.0,0j
20818,17.06.2020,10:00,0.0,0j
20819,17.06.2020,11:00,0.0,0j
20820,17.06.2020,12:00,0.0,0j
20821,17.06.2020,13:00,1.43,(3.119202607498274+0j)
20822,17.06.2020,14:00,1.86,(3.404885830629107+0j)
20823,17.06.2020,15:00,3.75,(4.301388423954398+0j)
20824,17.06.2020,16:00,5.92,(5.008474592487658+0j)
20825,17.06.2020,17:00,0.13,(1.4025317136268929+0j)
20826,17.06.2020,18:00,0.29,(1.8325854693662575+0j)
20827,17.06.2020,19:00,0.31,(1.8737808839215773+0j)
20828,17.06.2020,20:00,0.54,(2.2545653390456515+0j)
20829,17.06.2020,21:00,1.0,(2.768629908262341+0j)
20830,17.06.2020,22:00,0.94,(2.7121113983082283+0j)
20831,17.06.2020,23:00,0.01,(0.5964832318220179+0j)
20832,18.06.2020,00:00,0.0,0j
20833,18.06.2020,01:00,0.0,0j
20834,18.06.2020,02:00,0.0,0j
20835,18.06.2020,03:00,0.0,0j
20836,18.06.2020,04:00,0.55,(2.268397374260451+0j)
20837,18.06.2020,05:00,0.73,(2.492905750737912+0j)
20838,18.06.2020,06:00,0.58,(2.308913008586024+0j)
20839,18.06.2020,07:00,0.0,0j
20840,18.06.2020,08:00,0.0,0j
20841,18.06.2020,09:00,0.0,0j
20842,18.06.2020,10:00,0.44,(2.1057935845127713+0j)
20843,18.06.2020,11:00,8.29,(5.603375792806262+0j)
20844,18.06.2020,12:00,0.16,(1.5030435593637677+0j)
20845,18.06.2020,13:00,0.92,(2.692738512711289+0j)
20846,18.06.2020,14:00,0.51,(2.212016173756877+0j)
20847,18.06.2020,15:00,0.4,(2.0399439580232617+0j)
20848,18.06.2020,16:00,0.08,(1.1929664636440358+0j)
20849,18.06.2020,17:00,1.46,(3.1408644307586777+0j)
20850,18.06.2020,18:00,4.65,(4.621141040577014+0j)
20851,18.06.2020,19:00,3.69,(4.278324235789843+0j)
20852,18.06.2020,20:00,1.44,(3.1264565931749275+0j)
20853,18.06.2020,21:00,7.02,(5.301237687430951+0j)
20854,18.06.2020,22:00,3.78,(4.31282834065823+0j)
20855,18.06.2020,23:00,0.55,(2.268397374260451+0j)
20856,19.06.2020,00:00,5.64,(4.9282334719206515+0j)
20857,19.06.2020,01:00,12.61,(6.444213715950152+0j)
20858,19.06.2020,02:00,10.06,(5.976738202741712+0j)
20859,19.06.2020,03:00,12.08,(6.352634724208754+0j)
20860,19.06.2020,04:00,8.92,(5.74186782285202+0j)
20861,19.06.2020,05:00,2.19,(3.5953922478186215+0j)
20862,19.06.2020,06:00,3.36,(4.146783214082631+0j)
20863,19.06.2020,07:00,1.79,(3.3616248828409336+0j)
20864,19.06.2020,08:00,16.66,(7.071147640512201+0j)
20865,19.06.2020,09:00,4.68,(4.631057682663512+0j)
20866,19.06.2020,10:00,1.13,(2.8837507505879074+0j)
20867,19.06.2020,11:00,6.86,(5.260652457773187+0j)
20868,19.06.2020,12:00,12.82,(6.479789749094751+0j)
20869,19.06.2020,13:00,7.49,(5.417000121233632+0j)
20870,19.06.2020,14:00,1.3,(3.021662977707641+0j)
20871,19.06.2020,15:00,0.03,(0.8602776847908796+0j)
20872,19.06.2020,16:00,2.69,(3.8504870408573653+0j)
20873,19.06.2020,17:00,2.04,(3.511356801192338+0j)
20874,19.06.2020,18:00,0.22,(1.6713694756417292+0j)
20875,19.06.2020,19:00,0.05,(1.0199719790116308+0j)
20876,19.06.2020,20:00,0.9,(2.6730827863289486+0j)
20877,19.06.2020,21:00,8.7,(5.694269140353544+0j)
20878,19.06.2020,22:00,2.89,(3.943642336885576+0j)
20879,19.06.2020,23:00,3.0,(3.9930552955316005+0j)
20880,20.06.2020,00:00,7.9,(5.514091094434662+0j)
20881,20.06.2020,01:00,10.22,(6.0082575104589235+0j)
20882,20.06.2020,02:00,5.6,(4.916555149780764+0j)
20883,20.06.2020,03:00,9.4,(5.843066879746127+0j)
20884,20.06.2020,04:00,18.44,(7.314509556301118+0j)
20885,20.06.2020,05:00,20.87,(7.6226454922673+0j)
20886,20.06.2020,06:00,19.05,(7.394291476407157+0j)
20887,20.06.2020,07:00,12.97,(6.504964010262812+0j)
20888,20.06.2020,08:00,3.34,(4.138539090520831+0j)
20889,20.06.2020,09:00,5.27,(4.818018291754867+0j)
20890,20.06.2020,10:00,12.83,(6.481474123942932+0j)
20891,20.06.2020,11:00,12.25,(6.382295904165572+0j)
20892,20.06.2020,12:00,14.18,(6.701267942093629+0j)
20893,20.06.2020,13:00,13.5,(6.59238904332939+0j)
20894,20.06.2020,14:00,7.27,(5.363435262978214+0j)
20895,20.06.2020,15:00,4.01,(4.398585419443582+0j)
20896,20.06.2020,16:00,1.67,(3.284760652952141+0j)
20897,20.06.2020,17:00,2.03,(3.505609889446289+0j)
20898,20.06.2020,18:00,1.36,(3.0674527062405668+0j)
20899,20.06.2020,19:00,0.0,0j
20900,20.06.2020,20:00,0.31,(1.8737808839215773+0j)
20901,20.06.2020,21:00,11.1,(6.175980256985222+0j)
20902,20.06.2020,22:00,13.84,(6.647274337653969+0j)
20903,20.06.2020,23:00,31.86,(8.777014784256803+0j)
20904,21.06.2020,00:00,14.02,(6.675967963836574+0j)
20905,21.06.2020,01:00,11.74,(6.292466880471451+0j)
20906,21.06.2020,02:00,15.32,(6.8762421343278115+0j)
20907,21.06.2020,03:00,16.25,(7.012658568134463+0j)
20908,21.06.2020,04:00,16.07,(6.986669477715377+0j)
20909,21.06.2020,05:00,14.4,(6.735746541214963+0j)
20910,21.06.2020,06:00,12.05,(6.3473715612987+0j)
20911,21.06.2020,07:00,5.4,(4.857313777383447+0j)
20912,21.06.2020,08:00,0.79,(2.5594143651451593+0j)
20913,21.06.2020,09:00,5.6,(4.916555149780764+0j)
20914,21.06.2020,10:00,3.64,(4.258912334305297+0j)
20915,21.06.2020,11:00,2.09,(3.539813121463485+0j)
20916,21.06.2020,12:00,2.07,(3.5284856420214874+0j)
20917,21.06.2020,13:00,5.13,(4.7749705176866+0j)
20918,21.06.2020,14:00,5.95,(5.016920602740167+0j)
20919,21.06.2020,15:00,6.61,(5.195955136331639+0j)
20920,21.06.2020,16:00,28.1,(8.417187716035697+0j)
20921,21.06.2020,17:00,8.84,(5.724650724526087+0j)
20922,21.06.2020,18:00,0.0,0j
20923,21.06.2020,19:00,0.0,0j
20924,21.06.2020,20:00,0.0,0j
20925,21.06.2020,21:00,0.0,0j
20926,21.06.2020,22:00,0.7,(2.4582775748903822+0j)
20927,21.06.2020,23:00,0.85,(2.6226351726198542+0j)
20928,22.06.2020,00:00,0.68,(2.434638826374488+0j)
20929,22.06.2020,01:00,0.06,(1.0838819638228558+0j)
20930,22.06.2020,02:00,0.0,0j
20931,22.06.2020,03:00,0.2,(1.6191045924611491+0j)
20932,22.06.2020,04:00,5.59,(4.9136268851513245+0j)
20933,22.06.2020,05:00,10.1,(5.984649182462324+0j)
20934,22.06.2020,06:00,15.24,(6.864252149873922+0j)
20935,22.06.2020,07:00,10.45,(6.052995293433116+0j)
20936,22.06.2020,08:00,7.13,(5.328783583261653+0j)
20937,22.06.2020,09:00,4.06,(4.416791692433018+0j)
20938,22.06.2020,10:00,2.38,(3.6964987053345375+0j)
20939,22.06.2020,11:00,1.69,(3.2978214688793486+0j)
20940,22.06.2020,12:00,2.15,(3.573367852918156+0j)
20941,22.06.2020,13:00,4.98,(4.727969725710553+0j)
20942,22.06.2020,14:00,8.49,(5.648079523249974+0j)
20943,22.06.2020,15:00,17.17,(7.142578208850462+0j)
20944,22.06.2020,16:00,7.88,(5.509433920686498+0j)
20945,22.06.2020,17:00,2.36,(3.686115227307885+0j)
20946,22.06.2020,18:00,2.91,(3.952718645854461+0j)
20947,22.06.2020,19:00,2.39,(3.7016686403309342+0j)
20948,22.06.2020,20:00,5.05,(4.750019203950659+0j)
20949,22.06.2020,21:00,0.02,(0.7515217796818838+0j)
20950,22.06.2020,22:00,0.18,(1.5632282965874638+0j)
20951,22.06.2020,23:00,0.92,(2.692738512711289+0j)
20952,23.06.2020,00:00,0.06,(1.0838819638228558+0j)
20953,23.06.2020,01:00,0.0,0j
20954,23.06.2020,02:00,0.0,0j
20955,23.06.2020,03:00,0.0,0j
20956,23.06.2020,04:00,0.0,0j
20957,23.06.2020,05:00,0.0,0j
20958,23.06.2020,06:00,1.54,(3.197214787889001+0j)
20959,23.06.2020,07:00,3.84,(4.3355278552914225+0j)
20960,23.06.2020,08:00,0.22,(1.6713694756417292+0j)
20961,23.06.2020,09:00,0.0,0j
20962,23.06.2020,10:00,0.21,(1.64565200907971+0j)
20963,23.06.2020,11:00,0.58,(2.308913008586024+0j)
20964,23.06.2020,12:00,1.64,(3.2649724579798223+0j)
20965,23.06.2020,13:00,3.55,(4.223518074605315+0j)
20966,23.06.2020,14:00,8.36,(5.619103072781972+0j)
20967,23.06.2020,15:00,16.71,(7.078214552711495+0j)
20968,23.06.2020,16:00,4.29,(4.498668620366134+0j)
20969,23.06.2020,17:00,0.64,(2.3859329272880716+0j)
20970,23.06.2020,18:00,0.0,0j
20971,23.06.2020,19:00,0.0,0j
20972,23.06.2020,20:00,0.03,(0.8602776847908796+0j)
20973,23.06.2020,21:00,0.0,0j
20974,23.06.2020,22:00,0.0,0j
20975,23.06.2020,23:00,0.0,0j
20976,24.06.2020,00:00,0.0,0j
20977,24.06.2020,01:00,0.02,(0.7515217796818838+0j)
20978,24.06.2020,02:00,1.45,(3.133677072845525+0j)
20979,24.06.2020,03:00,0.29,(1.8325854693662575+0j)
20980,24.06.2020,04:00,0.06,(1.0838819638228558+0j)
20981,24.06.2020,05:00,0.0,0j
20982,24.06.2020,06:00,2.26,(3.6332982733158445+0j)
20983,24.06.2020,07:00,0.28,(1.8112744036594939+0j)
20984,24.06.2020,08:00,0.04,(0.9468581096756626+0j)
20985,24.06.2020,09:00,0.0,0j
20986,24.06.2020,10:00,0.2,(1.6191045924611491+0j)
20987,24.06.2020,11:00,1.09,(2.849314612812749+0j)
20988,24.06.2020,12:00,0.0,0j
20989,24.06.2020,13:00,3.31,(4.126110970373117+0j)
20990,24.06.2020,14:00,2.38,(3.6964987053345375+0j)
20991,24.06.2020,15:00,4.13,(4.4420310499773095+0j)
20992,24.06.2020,16:00,3.4,(4.163173831945557+0j)
20993,24.06.2020,17:00,0.76,(2.526597740964282+0j)
20994,24.06.2020,18:00,0.26,(1.7670792291436503+0j)
20995,24.06.2020,19:00,0.03,(0.8602776847908796+0j)
20996,24.06.2020,20:00,0.28,(1.8112744036594939+0j)
20997,24.06.2020,21:00,1.0,(2.768629908262341+0j)
20998,24.06.2020,22:00,4.15,(4.449189855352384+0j)
20999,24.06.2020,23:00,2.65,(3.831306214466063+0j)
21000,25.06.2020,00:00,0.04,(0.9468581096756626+0j)
21001,25.06.2020,01:00,0.0,0j
21002,25.06.2020,02:00,0.02,(0.7515217796818838+0j)
21003,25.06.2020,03:00,0.7,(2.4582775748903822+0j)
21004,25.06.2020,04:00,0.76,(2.526597740964282+0j)
21005,25.06.2020,05:00,7.26,(5.36097497122797+0j)
21006,25.06.2020,06:00,11.11,(6.1778343490380605+0j)
21007,25.06.2020,07:00,10.23,(6.010216512068384+0j)
21008,25.06.2020,08:00,9.04,(5.767501501175815+0j)
21009,25.06.2020,09:00,15.04,(6.834092480776711+0j)
21010,25.06.2020,10:00,9.33,(5.828526660328735+0j)
21011,25.06.2020,11:00,15.48,(6.900097458566981+0j)
21012,25.06.2020,12:00,22.09,(7.768374333671799+0j)
21013,25.06.2020,13:00,26.16,(8.218845551999614+0j)
21014,25.06.2020,14:00,22.02,(7.760160034443555+0j)
21015,25.06.2020,15:00,27.4,(8.346705563173998+0j)
21016,25.06.2020,16:00,29.4,(8.545038350845813+0j)
21017,25.06.2020,17:00,27.35,(8.341625400285904+0j)
21018,25.06.2020,18:00,28.32,(8.439097200784097+0j)
21019,25.06.2020,19:00,26.86,(8.291508981683377+0j)
21020,25.06.2020,20:00,23.86,(7.970551750057686+0j)
21021,25.06.2020,21:00,23.2,(7.896371415302053+0j)
21022,25.06.2020,22:00,25.58,(8.157650336859588+0j)
21023,25.06.2020,23:00,31.09,(8.705729057010325+0j)
21024,26.06.2020,00:00,37.52,(9.268707620481624+0j)
21025,26.06.2020,01:00,51.7,(10.314030716055296+0j)
21026,26.06.2020,02:00,50.64,(10.243054223552+0j)
21027,26.06.2020,03:00,50.87,(10.258538325147482+0j)
21028,26.06.2020,04:00,39.84,(9.455939451421104+0j)
21029,26.06.2020,05:00,42.97,(9.697356401872371+0j)
21030,26.06.2020,06:00,46.74,(9.973045691372002+0j)
21031,26.06.2020,07:00,50.8,(10.253830722003405+0j)
21032,26.06.2020,08:00,43.57,(9.742283410641805+0j)
21033,26.06.2020,09:00,35.6,(9.107829781851667+0j)
21034,26.06.2020,10:00,47.66,(10.038055334999513+0j)
21035,26.06.2020,11:00,51.06,(10.271294374163613+0j)
21036,26.06.2020,12:00,52.3,(10.35377689189424+0j)
21037,26.06.2020,13:00,46.26,(9.938788501935456+0j)
21038,26.06.2020,14:00,47.93,(10.056975274638821+0j)
21039,26.06.2020,15:00,52.68,(10.378792472462852+0j)
21040,26.06.2020,16:00,53.68,(10.444053194183235+0j)
21041,26.06.2020,17:00,54.42,(10.491826138438672+0j)
21042,26.06.2020,18:00,54.33,(10.486039139946122+0j)
21043,26.06.2020,19:00,53.64,(10.441458398251802+0j)
21044,26.06.2020,20:00,54.43,(10.492468744316339+0j)
21045,26.06.2020,21:00,54.71,(10.510429843434428+0j)
21046,26.06.2020,22:00,54.88,(10.521304915546374+0j)
21047,26.06.2020,23:00,52.5,(10.366958035206576+0j)
21048,27.06.2020,00:00,48.72,(10.111928713438623+0j)
21049,27.06.2020,01:00,42.25,(9.642888472462424+0j)
21050,27.06.2020,02:00,32.99,(8.879578369456516+0j)
21051,27.06.2020,03:00,31.74,(8.76598144165901+0j)
21052,27.06.2020,04:00,28.82,(8.48847286911247+0j)
21053,27.06.2020,05:00,34.97,(9.053783743787175+0j)
21054,27.06.2020,06:00,39.42,(9.422593292276032+0j)
21055,27.06.2020,07:00,34.39,(9.00345015736433+0j)
21056,27.06.2020,08:00,33.22,(8.900166175260035+0j)
21057,27.06.2020,09:00,32.21,(8.80903795101243+0j)
21058,27.06.2020,10:00,28.77,(8.48356112581632+0j)
21059,27.06.2020,11:00,28.51,(8.457927897020296+0j)
21060,27.06.2020,12:00,34.58,(9.020000654462217+0j)
21061,27.06.2020,13:00,35.23,(9.076166489369237+0j)
21062,27.06.2020,14:00,37.84,(9.294983331918116+0j)
21063,27.06.2020,15:00,37.34,(9.253861827391983+0j)
21064,27.06.2020,16:00,43.11,(9.707876595292626+0j)
21065,27.06.2020,17:00,47.31,(10.013422834903947+0j)
21066,27.06.2020,18:00,45.02,(9.849179888882853+0j)
21067,27.06.2020,19:00,46.13,(9.929469762210639+0j)
21068,27.06.2020,20:00,49.87,(10.190872360756725+0j)
21069,27.06.2020,21:00,47.9,(10.054876573560641+0j)
21070,27.06.2020,22:00,44.48,(9.809642166663659+0j)
21071,27.06.2020,23:00,49.14,(10.140902879574853+0j)
21072,28.06.2020,00:00,40.46,(9.504739070918697+0j)
21073,28.06.2020,01:00,34.49,(9.012168522603844+0j)
21074,28.06.2020,02:00,34.16,(8.983333580370466+0j)
21075,28.06.2020,03:00,35.48,(9.097584745328609+0j)
21076,28.06.2020,04:00,37.21,(9.243110168433898+0j)
21077,28.06.2020,05:00,43.26,(9.719122986947035+0j)
21078,28.06.2020,06:00,43.77,(9.757167374523217+0j)
21079,28.06.2020,07:00,37.67,(9.281042886062496+0j)
21080,28.06.2020,08:00,31.52,(8.745681201447029+0j)
21081,28.06.2020,09:00,28.67,(8.473720540338979+0j)
21082,28.06.2020,10:00,24.36,(8.025843138569956+0j)
21083,28.06.2020,11:00,25.95,(8.196794116454647+0j)
21084,28.06.2020,12:00,31.0,(8.697320427447474+0j)
21085,28.06.2020,13:00,32.32,(8.819054438601455+0j)
21086,28.06.2020,14:00,32.86,(8.867899428540117+0j)
21087,28.06.2020,15:00,24.64,(8.056476424593049+0j)
21088,28.06.2020,16:00,14.79,(6.7960145093224815+0j)
21089,28.06.2020,17:00,12.39,(6.4065173731219405+0j)
21090,28.06.2020,18:00,8.29,(5.603375792806262+0j)
21091,28.06.2020,19:00,6.11,(5.061493026358345+0j)
21092,28.06.2020,20:00,8.44,(5.636969975441924+0j)
21093,28.06.2020,21:00,9.48,(5.8595961527545155+0j)
21094,28.06.2020,22:00,12.23,(6.378820653870958+0j)
21095,28.06.2020,23:00,12.26,(6.38403211097161+0j)
21096,29.06.2020,00:00,15.25,(6.865753189097337+0j)
21097,29.06.2020,01:00,16.19,(7.004016959173519+0j)
21098,29.06.2020,02:00,12.32,(6.394429575778002+0j)
21099,29.06.2020,03:00,7.01,(5.2987192843500885+0j)
