,Tarih,Saat,Toplam (MWh),YALOVA WindSpeed(m/s)
24573,21.11.2020,12:00,13.82,(6.223725034406419+0j)
24574,21.11.2020,13:00,12.72,(6.0540139860570905+0j)
24575,21.11.2020,14:00,19.69,(7.003196112802139+0j)
24576,21.11.2020,15:00,29.2,(7.986233428554455+0j)
24577,21.11.2020,16:00,33.38,(8.350448980928848+0j)
24578,21.11.2020,17:00,33.18,(8.33373801175138+0j)
24579,21.11.2020,18:00,39.54,(8.835407906519661+0j)
24580,21.11.2020,19:00,41.79,(8.999917047329598+0j)
24581,21.11.2020,20:00,37.14,(8.652899959155398+0j)
24582,21.11.2020,21:00,37.04,(8.645126958242445+0j)
24583,21.11.2020,22:00,42.55,(9.054147619156629+0j)
24584,21.11.2020,23:00,42.73,(9.066896963788155+0j)
24585,22.11.2020,00:00,38.0,(8.71917876144614+0j)
24586,22.11.2020,01:00,41.0,(8.942844277324411+0j)
24587,22.11.2020,02:00,42.0,(9.014967103870655+0j)
24588,22.11.2020,03:00,43.29,(9.106334060488388+0j)
24589,22.11.2020,04:00,40.6,(8.91366676396295+0j)
24590,22.11.2020,05:00,39.61,(8.840618781040103+0j)
24591,22.11.2020,06:00,34.25,(8.422375011992603+0j)
24592,22.11.2020,07:00,26.85,(7.765971865276708+0j)
24593,22.11.2020,08:00,24.17,(7.498480497996218+0j)
24594,22.11.2020,09:00,27.73,(7.84990388721894+0j)
24595,22.11.2020,10:00,35.9,(8.555509260067089+0j)
24596,22.11.2020,11:00,35.31,(8.508381514243377+0j)
24597,22.11.2020,12:00,34.64,(8.454222573618903+0j)
24598,22.11.2020,13:00,32.58,(8.28319863660933+0j)
24599,22.11.2020,14:00,32.34,(8.262809142116671+0j)
24600,22.11.2020,15:00,24.08,(7.4891617470972225+0j)
24601,22.11.2020,16:00,20.36,(7.0817453716086165+0j)
24602,22.11.2020,17:00,22.38,(7.308603645919299+0j)
24603,22.11.2020,18:00,22.26,(7.295517487852073+0j)
24604,22.11.2020,19:00,25.89,(7.6722909931016385+0j)
24605,22.11.2020,20:00,32.73,(8.295891268532284+0j)
24606,22.11.2020,21:00,39.5,(8.8324275022097+0j)
24607,22.11.2020,22:00,42.38,(9.042073514031951+0j)
24608,22.11.2020,23:00,43.25,(9.103528442484276+0j)
24609,23.11.2020,00:00,36.0,(8.563445729608777+0j)
24610,23.11.2020,01:00,30.0,(8.058510962929244+0j)
24611,23.11.2020,02:00,16.0,(6.535132194677116+0j)
24612,23.11.2020,03:00,8.27,(5.24464647797315+0j)
24613,23.11.2020,04:00,4.12,(4.157639100688427+0j)
24614,23.11.2020,05:00,2.09,(3.315862232666006+0j)
24615,23.11.2020,06:00,2.05,(3.294572000509906+0j)
24616,23.11.2020,07:00,0.0,0j
24617,23.11.2020,08:00,2.32,(3.4332891243093617+0j)
24618,23.11.2020,09:00,0.0,0j
24619,23.11.2020,10:00,0.0,0j
24620,23.11.2020,11:00,0.0,0j
24621,23.11.2020,12:00,0.0,0j
24622,23.11.2020,13:00,0.0,0j
24623,23.11.2020,14:00,0.0,0j
24624,23.11.2020,15:00,0.0,0j
24625,23.11.2020,16:00,0.0,0j
24626,23.11.2020,17:00,2.69,(3.606880961803489+0j)
24627,23.11.2020,18:00,8.33,(5.257299473881812+0j)
24628,23.11.2020,19:00,1.64,(3.0584097218200186+0j)
24629,23.11.2020,20:00,2.0,(3.267566097338558+0j)
24630,23.11.2020,21:00,4.29,(4.214054489233755+0j)
24631,23.11.2020,22:00,0.0,0j
24632,23.11.2020,23:00,0.0,0j
24633,24.11.2020,00:00,0.0,0j
24634,24.11.2020,01:00,0.0,0j
24635,24.11.2020,02:00,0.0,0j
24636,24.11.2020,03:00,0.0,0j
24637,24.11.2020,04:00,0.0,0j
24638,24.11.2020,05:00,0.0,0j
24639,24.11.2020,06:00,0.0,0j
24640,24.11.2020,07:00,0.0,0j
24641,24.11.2020,08:00,9.49,(5.490810476396004+0j)
24642,24.11.2020,09:00,15.07,(6.405978355462505+0j)
24643,24.11.2020,10:00,13.77,(6.216210266129261+0j)
24644,24.11.2020,11:00,12.08,(5.950727012169964+0j)
24645,24.11.2020,12:00,17.06,(6.676375044171799+0j)
24646,24.11.2020,13:00,25.44,(7.627579657391296+0j)
24647,24.11.2020,14:00,23.45,(7.423271278534785+0j)
24648,24.11.2020,15:00,22.24,(7.293331892308506+0j)
24649,24.11.2020,16:00,24.53,(7.535525877375647+0j)
24650,24.11.2020,17:00,28.53,(7.924678279179806+0j)
24651,24.11.2020,18:00,35.96,(8.56027290763269+0j)
24652,24.11.2020,19:00,27.96,(7.871547222527593+0j)
24653,24.11.2020,20:00,25.71,(7.654469114764803+0j)
24654,24.11.2020,21:00,23.63,(7.442216332054381+0j)
24655,24.11.2020,22:00,24.55,(7.537573296543744+0j)
24656,24.11.2020,23:00,33.91,(8.394412619826213+0j)
24657,25.11.2020,00:00,25.0,(7.583349155249169+0j)
24658,25.11.2020,01:00,32.0,(8.233750615919378+0j)
24659,25.11.2020,02:00,37.0,(8.642013840595439+0j)
24660,25.11.2020,03:00,36.86,(8.631100226804664+0j)
24661,25.11.2020,04:00,40.13,(8.879137254594832+0j)
24662,25.11.2020,05:00,45.9,(9.285784730743014+0j)
24663,25.11.2020,06:00,47.71,(9.40627175421019+0j)
24664,25.11.2020,07:00,45.56,(9.262800021073604+0j)
24665,25.11.2020,08:00,41.14,(8.953011560718005+0j)
24666,25.11.2020,09:00,36.97,(8.639677529629848+0j)
24667,25.11.2020,10:00,34.07,(8.407594563347956+0j)
24668,25.11.2020,11:00,32.15,(8.246595801512285+0j)
24669,25.11.2020,12:00,30.2,(8.076379116690662+0j)
24670,25.11.2020,13:00,31.28,(8.171528460173192+0j)
24671,25.11.2020,14:00,31.16,(8.161065544171763+0j)
24672,25.11.2020,15:00,30.01,(8.059406253566866+0j)
24673,25.11.2020,16:00,31.81,(8.217422291917263+0j)
24674,25.11.2020,17:00,39.43,(8.827206949400477+0j)
24675,25.11.2020,18:00,31.84,(8.220004762952112+0j)
24676,25.11.2020,19:00,36.1,(8.571367515559581+0j)
24677,25.11.2020,20:00,35.69,(8.538794574786674+0j)
24678,25.11.2020,21:00,34.33,(8.428927479878741+0j)
24679,25.11.2020,22:00,31.81,(8.217422291917263+0j)
24680,25.11.2020,23:00,27.73,(7.84990388721894+0j)
24681,26.11.2020,00:00,32.0,(8.233750615919378+0j)
24682,26.11.2020,01:00,30.0,(8.058510962929244+0j)
24683,26.11.2020,02:00,25.0,(7.583349155249169+0j)
24684,26.11.2020,03:00,21.42,(7.2025708384273335+0j)
24685,26.11.2020,04:00,22.29,(7.298793427891725+0j)
24686,26.11.2020,05:00,22.33,(7.303156778760872+0j)
24687,26.11.2020,06:00,22.56,(7.328145459912481+0j)
24688,26.11.2020,07:00,24.33,(7.514990209744656+0j)
24689,26.11.2020,08:00,26.45,(7.727214030513174+0j)
24690,26.11.2020,09:00,25.14,(7.597478398481731+0j)
24691,26.11.2020,10:00,26.45,(7.727214030513174+0j)
24692,26.11.2020,11:00,21.3,(7.189095463943421+0j)
24693,26.11.2020,12:00,10.05,(5.596756385258844+0j)
24694,26.11.2020,13:00,8.7,(5.334013784695953+0j)
24695,26.11.2020,14:00,11.56,(5.864085955185848+0j)
24696,26.11.2020,15:00,15.09,(6.40881097946883+0j)
24697,26.11.2020,16:00,20.5,(7.097940206706282+0j)
24698,26.11.2020,17:00,25.98,(7.681170967454619+0j)
24699,26.11.2020,18:00,32.27,(8.256843212864077+0j)
24700,26.11.2020,19:00,24.7,(7.552893609622505+0j)
24701,26.11.2020,20:00,19.39,(6.967446658566168+0j)
24702,26.11.2020,21:00,17.15,(6.688094860580653+0j)
24703,26.11.2020,22:00,12.23,(5.9752562548770625+0j)
24704,26.11.2020,23:00,8.63,(5.319669460165849+0j)
24705,27.11.2020,00:00,2.0,(3.267566097338558+0j)
24706,27.11.2020,01:00,1.0,(2.5934689301454257+0j)
24707,27.11.2020,02:00,1.0,(2.5934689301454257+0j)
24708,27.11.2020,03:00,1.0,(2.5934689301454257+0j)
24709,27.11.2020,04:00,0.0,0j
24710,27.11.2020,05:00,1.91,(3.2177984531882697+0j)
24711,27.11.2020,06:00,2.9,(3.6983985951606386+0j)
24712,27.11.2020,07:00,4.72,(4.350391907452216+0j)
24713,27.11.2020,08:00,3.15,(3.8017588660126087+0j)
24714,27.11.2020,09:00,4.38,(4.243319694173008+0j)
24715,27.11.2020,10:00,1.0,(2.5934689301454257+0j)
24716,27.11.2020,11:00,0.0,0j
24717,27.11.2020,12:00,0.0,0j
24718,27.11.2020,13:00,0.0,0j
24719,27.11.2020,14:00,0.0,0j
24720,27.11.2020,15:00,0.0,0j
24721,27.11.2020,16:00,0.0,0j
24722,27.11.2020,17:00,1.0,(2.5934689301454257+0j)
24723,27.11.2020,18:00,0.0,0j
24724,27.11.2020,19:00,1.66,(3.070792082448754+0j)
24725,27.11.2020,20:00,3.89,(4.078785968459721+0j)
24726,27.11.2020,21:00,4.53,(4.2912167381594095+0j)
24727,27.11.2020,22:00,4.56,(4.300668787944852+0j)
24728,27.11.2020,23:00,3.06,(3.7652012279860116+0j)
24729,28.11.2020,00:00,0.0,0j
24730,28.11.2020,01:00,1.0,(2.5934689301454257+0j)
24731,28.11.2020,02:00,1.0,(2.5934689301454257+0j)
24732,28.11.2020,03:00,2.82,(3.6640727299562403+0j)
24733,28.11.2020,04:00,5.02,(4.440674648426207+0j)
24734,28.11.2020,05:00,8.95,(5.384624149079434+0j)
24735,28.11.2020,06:00,8.38,(5.267797304222713+0j)
24736,28.11.2020,07:00,7.13,(4.991651147528018+0j)
24737,28.11.2020,08:00,9.0,(5.394632767183229+0j)
24738,28.11.2020,09:00,11.39,(5.8351983637586535+0j)
24739,28.11.2020,10:00,10.51,(5.680875717545211+0j)
24740,28.11.2020,11:00,8.53,(5.299042384226274+0j)
24741,28.11.2020,12:00,8.29,(5.248870923197092+0j)
24742,28.11.2020,13:00,7.4,(5.053880352756432+0j)
24743,28.11.2020,14:00,9.49,(5.490810476396004+0j)
24744,28.11.2020,15:00,9.92,(5.57251962822665+0j)
24745,28.11.2020,16:00,9.07,(5.4085827477870945+0j)
24746,28.11.2020,17:00,9.12,(5.41850313455759+0j)
24747,28.11.2020,18:00,8.0,(5.186937860290851+0j)
24748,28.11.2020,19:00,7.27,(5.024110543583108+0j)
24749,28.11.2020,20:00,9.61,(5.513857170334408+0j)
24750,28.11.2020,21:00,14.3,(6.2949612634342245+0j)
24751,28.11.2020,22:00,24.17,(7.498480497996218+0j)
24752,28.11.2020,23:00,29.47,(8.010773050468396+0j)
24753,29.11.2020,00:00,29.0,(7.9679582309792645+0j)
24754,29.11.2020,01:00,32.0,(8.233750615919378+0j)
24755,29.11.2020,02:00,32.0,(8.233750615919378+0j)
24756,29.11.2020,03:00,30.85,(8.13391142780419+0j)
24757,29.11.2020,04:00,35.57,(8.529213871566135+0j)
24758,29.11.2020,05:00,26.78,(7.759217164669591+0j)
24759,29.11.2020,06:00,22.33,(7.303156778760872+0j)
24760,29.11.2020,07:00,19.39,(6.967446658566168+0j)
24761,29.11.2020,08:00,21.74,(7.238260840022607+0j)
24762,29.11.2020,09:00,20.51,(7.099094155711609+0j)
24763,29.11.2020,10:00,18.05,(6.803098905502666+0j)
24764,29.11.2020,11:00,12.24,(5.976884390176951+0j)
24765,29.11.2020,12:00,8.49,(5.290746413894269+0j)
24766,29.11.2020,13:00,6.65,(4.877024432230383+0j)
24767,29.11.2020,14:00,7.82,(5.147740358393622+0j)
24768,29.11.2020,15:00,2.35,(3.4480244513292897+0j)
24769,29.11.2020,16:00,0.0,0j
24770,29.11.2020,17:00,0.0,0j
24771,29.11.2020,18:00,0.0,0j
24772,29.11.2020,19:00,1.66,(3.070792082448754+0j)
24773,29.11.2020,20:00,2.03,(3.2838229126823437+0j)
24774,29.11.2020,21:00,1.87,(3.1951769779847905+0j)
24775,29.11.2020,22:00,2.73,(3.624671044736574+0j)
24776,29.11.2020,23:00,0.0,0j
24777,30.11.2020,00:00,0.0,0j
24778,30.11.2020,01:00,0.0,0j
24779,30.11.2020,02:00,1.0,(2.5934689301454257+0j)
24780,30.11.2020,03:00,0.0,0j
24781,30.11.2020,04:00,0.0,0j
24782,30.11.2020,05:00,0.0,0j
24783,30.11.2020,06:00,0.0,0j
24784,30.11.2020,07:00,0.0,0j
24785,30.11.2020,08:00,0.0,0j
24786,30.11.2020,09:00,0.0,0j
24787,30.11.2020,10:00,0.0,0j
24788,30.11.2020,11:00,0.0,0j
24789,30.11.2020,12:00,0.0,0j
24790,30.11.2020,13:00,0.0,0j
24791,30.11.2020,14:00,5.32,(4.52742842917945+0j)
24792,30.11.2020,15:00,22.83,(7.3572642245885325+0j)
24793,30.11.2020,16:00,33.33,(8.346277510067365+0j)
24794,30.11.2020,17:00,38.94,(8.7904889408934+0j)
24795,30.11.2020,18:00,39.56,(8.836897354947492+0j)
24796,30.11.2020,19:00,41.23,(8.95953549663894+0j)
24797,30.11.2020,20:00,38.45,(8.753461599385346+0j)
24798,30.11.2020,21:00,34.82,(8.468840855019717+0j)
24799,30.11.2020,22:00,31.95,(8.229459968651588+0j)
24800,30.11.2020,23:00,33.37,(8.349615020174182+0j)
24801,01.12.2020,00:00,34.0,(8.40183255234561+0j)
24802,01.12.2020,01:00,34.0,(8.40183255234561+0j)
24803,01.12.2020,02:00,32.0,(8.233750615919378+0j)
24804,01.12.2020,03:00,33.0,(8.318640627219+0j)
24805,01.12.2020,04:00,34.0,(8.40183255234561+0j)
24806,01.12.2020,05:00,35.0,(8.483408843919547+0j)
24807,01.12.2020,06:00,34.0,(8.40183255234561+0j)
24808,01.12.2020,07:00,34.21,(8.419094951292081+0j)
24809,01.12.2020,08:00,33.32,(8.34544271535185+0j)
24810,01.12.2020,09:00,31.6,(8.199299373590192+0j)
24811,01.12.2020,10:00,31.64,(8.202757534849464+0j)
24812,01.12.2020,11:00,28.54,(7.92560405936103+0j)
24813,01.12.2020,12:00,23.86,(7.466284409556462+0j)
24814,01.12.2020,13:00,24.03,(7.483974626898405+0j)
24815,01.12.2020,14:00,23.95,(7.475660247464138+0j)
24816,01.12.2020,15:00,22.57,(7.329228063778123+0j)
24817,01.12.2020,16:00,21.67,(7.230483731059275+0j)
24818,01.12.2020,17:00,21.39,(7.199206722646767+0j)
24819,01.12.2020,18:00,21.41,(7.20144981571064+0j)
24820,01.12.2020,19:00,20.92,(7.146086621774772+0j)
24821,01.12.2020,20:00,17.29,(6.706244460719938+0j)
24822,01.12.2020,21:00,11.07,(5.780032181586248+0j)
24823,01.12.2020,22:00,8.79,(5.352343873033698+0j)
24824,01.12.2020,23:00,6.07,(4.730901942613161+0j)
24825,02.12.2020,00:00,3.0,(3.7404294501078543+0j)
24826,02.12.2020,01:00,4.0,(4.116875307959689+0j)
24827,02.12.2020,02:00,3.0,(3.7404294501078543+0j)
24828,02.12.2020,03:00,3.0,(3.7404294501078543+0j)
24829,02.12.2020,04:00,1.0,(2.5934689301454257+0j)
24830,02.12.2020,05:00,0.0,0j
24831,02.12.2020,06:00,2.16,(3.352475658375109+0j)
24832,02.12.2020,07:00,2.48,(3.510467390277555+0j)
24833,02.12.2020,08:00,0.0,0j
24834,02.12.2020,09:00,0.0,0j
24835,02.12.2020,10:00,0.0,0j
24836,02.12.2020,11:00,0.0,0j
24837,02.12.2020,12:00,0.0,0j
24838,02.12.2020,13:00,0.0,0j
24839,02.12.2020,14:00,0.0,0j
24840,02.12.2020,15:00,1.65,(3.0646134096544424+0j)
24841,02.12.2020,16:00,4.8,(4.3748328242596655+0j)
24842,02.12.2020,17:00,2.15,(3.347294080320097+0j)
24843,02.12.2020,18:00,2.62,(3.5753191352676152+0j)
24844,02.12.2020,19:00,4.93,(4.413976560371898+0j)
24845,02.12.2020,20:00,7.31,(5.03330802048623+0j)
24846,02.12.2020,21:00,7.25,(5.019499149946946+0j)
24847,02.12.2020,22:00,5.53,(4.586232771025135+0j)
24848,02.12.2020,23:00,6.57,(4.85738848962689+0j)
24849,03.12.2020,00:00,6.0,(4.712645799837591+0j)
24850,03.12.2020,01:00,3.0,(3.7404294501078543+0j)
24851,03.12.2020,02:00,1.0,(2.5934689301454257+0j)
24852,03.12.2020,03:00,0.0,0j
24853,03.12.2020,04:00,0.0,0j
24854,03.12.2020,05:00,0.0,0j
24855,03.12.2020,06:00,0.0,0j
24856,03.12.2020,07:00,0.0,0j
24857,03.12.2020,08:00,0.0,0j
24858,03.12.2020,09:00,0.0,0j
24859,03.12.2020,10:00,0.0,0j
24860,03.12.2020,11:00,0.0,0j
24861,03.12.2020,12:00,0.0,0j
24862,03.12.2020,13:00,0.0,0j
24863,03.12.2020,14:00,0.0,0j
24864,03.12.2020,15:00,0.0,0j
24865,03.12.2020,16:00,0.0,0j
24866,03.12.2020,17:00,0.0,0j
24867,03.12.2020,18:00,0.0,0j
24868,03.12.2020,19:00,0.0,0j
24869,03.12.2020,20:00,0.0,0j
24870,03.12.2020,21:00,0.0,0j
24871,03.12.2020,22:00,0.0,0j
24872,03.12.2020,23:00,0.0,0j
24873,04.12.2020,00:00,0.0,0j
24874,04.12.2020,01:00,0.0,0j
24875,04.12.2020,02:00,4.0,(4.116875307959689+0j)
24876,04.12.2020,03:00,7.0,(4.961127588026532+0j)
24877,04.12.2020,04:00,9.2,(5.434300609177223+0j)
24878,04.12.2020,05:00,10.15,(5.615258193832619+0j)
24879,04.12.2020,06:00,7.44,(5.062970085205973+0j)
24880,04.12.2020,07:00,4.59,(4.310079471754882+0j)
24881,04.12.2020,08:00,1.0,(2.5934689301454257+0j)
24882,04.12.2020,09:00,0.0,0j
24883,04.12.2020,10:00,0.0,0j
24884,04.12.2020,11:00,0.0,0j
24885,04.12.2020,12:00,0.0,0j
24886,04.12.2020,13:00,0.0,0j
24887,04.12.2020,14:00,0.0,0j
24888,04.12.2020,15:00,0.0,0j
24889,04.12.2020,16:00,0.0,0j
24890,04.12.2020,17:00,0.0,0j
24891,04.12.2020,18:00,0.0,0j
24892,04.12.2020,19:00,4.7,(4.344238586781993+0j)
24893,04.12.2020,20:00,9.65,(5.521496746672458+0j)
24894,04.12.2020,21:00,3.13,(3.7936957265028792+0j)
24895,04.12.2020,22:00,2.5,(3.5198788760391446+0j)
24896,04.12.2020,23:00,2.37,(3.4577784621370693+0j)
24897,05.12.2020,00:00,5.0,(4.434769489002025+0j)
24898,05.12.2020,01:00,6.0,(4.712645799837591+0j)
24899,05.12.2020,02:00,6.0,(4.712645799837591+0j)
24900,05.12.2020,03:00,2.0,(3.267566097338558+0j)
24901,05.12.2020,04:00,0.0,0j
24902,05.12.2020,05:00,0.0,0j
24903,05.12.2020,06:00,0.0,0j
24904,05.12.2020,07:00,0.0,0j
24905,05.12.2020,08:00,0.0,0j
24906,05.12.2020,09:00,0.0,0j
24907,05.12.2020,10:00,0.0,0j
24908,05.12.2020,11:00,0.0,0j
24909,05.12.2020,12:00,0.0,0j
24910,05.12.2020,13:00,0.0,0j
24911,05.12.2020,14:00,0.0,0j
24912,05.12.2020,15:00,0.0,0j
24913,05.12.2020,16:00,0.0,0j
24914,05.12.2020,17:00,3.64,(3.989466696965016+0j)
24915,05.12.2020,18:00,7.55,(5.087800028024963+0j)
24916,05.12.2020,19:00,8.32,(5.255194870184585+0j)
24917,05.12.2020,20:00,7.24,(5.017190272367306+0j)
24918,05.12.2020,21:00,5.96,(4.70214989471203+0j)
24919,05.12.2020,22:00,8.27,(5.24464647797315+0j)
24920,05.12.2020,23:00,7.97,(5.18044606644819+0j)
24921,06.12.2020,00:00,2.0,(3.267566097338558+0j)
24922,06.12.2020,01:00,0.0,0j
24923,06.12.2020,02:00,0.0,0j
24924,06.12.2020,03:00,0.0,0j
24925,06.12.2020,04:00,0.0,0j
24926,06.12.2020,05:00,0.0,0j
24927,06.12.2020,06:00,4.0,(4.116875307959689+0j)
24928,06.12.2020,07:00,7.36,(5.044757805210424+0j)
24929,06.12.2020,08:00,11.76,(5.89771103618594+0j)
24930,06.12.2020,09:00,10.02,(5.591181923019194+0j)
24931,06.12.2020,10:00,3.85,(4.064757359033815+0j)
24932,06.12.2020,11:00,9.95,(5.578131434262813+0j)
24933,06.12.2020,12:00,8.0,(5.186937860290851+0j)
24934,06.12.2020,13:00,4.51,(4.284892164899246+0j)
24935,06.12.2020,14:00,6.29,(4.787380332704089+0j)
24936,06.12.2020,15:00,9.27,(5.448048446677806+0j)
24937,06.12.2020,16:00,16.65,(6.622456720923921+0j)
24938,06.12.2020,17:00,21.88,(7.253765118080836+0j)
24939,06.12.2020,18:00,16.02,(6.537854032640578+0j)
24940,06.12.2020,19:00,4.44,(4.262607776041503+0j)
24941,06.12.2020,20:00,2.54,(3.5385523229603777+0j)
24942,06.12.2020,21:00,2.33,(3.438214940424689+0j)
24943,06.12.2020,22:00,3.52,(3.945135619921904+0j)
24944,06.12.2020,23:00,3.36,(3.8844315716150404+0j)
24945,07.12.2020,00:00,2.0,(3.267566097338558+0j)
24946,07.12.2020,01:00,0.0,0j
24947,07.12.2020,02:00,0.0,0j
24948,07.12.2020,03:00,0.0,0j
24949,07.12.2020,04:00,0.0,0j
24950,07.12.2020,05:00,0.0,0j
24951,07.12.2020,06:00,0.0,0j
24952,07.12.2020,07:00,0.0,0j
24953,07.12.2020,08:00,0.0,0j
24954,07.12.2020,09:00,0.0,0j
24955,07.12.2020,10:00,0.0,0j
24956,07.12.2020,11:00,0.0,0j
24957,07.12.2020,12:00,0.0,0j
24958,07.12.2020,13:00,0.0,0j
24959,07.12.2020,14:00,0.0,0j
24960,07.12.2020,15:00,0.0,0j
24961,07.12.2020,16:00,0.0,0j
24962,07.12.2020,17:00,0.0,0j
24963,07.12.2020,18:00,0.0,0j
24964,07.12.2020,19:00,0.0,0j
24965,07.12.2020,20:00,2.96,(3.723730881982897+0j)
24966,07.12.2020,21:00,3.65,(3.9931167142772277+0j)
24967,07.12.2020,22:00,17.81,(6.772812031843096+0j)
24968,07.12.2020,23:00,15.12,(6.4130552263911405+0j)
24969,08.12.2020,00:00,21.0,(7.155184132071494+0j)
24970,08.12.2020,01:00,29.0,(7.9679582309792645+0j)
24971,08.12.2020,02:00,33.0,(8.318640627219+0j)
24972,08.12.2020,03:00,37.0,(8.642013840595439+0j)
24973,08.12.2020,04:00,35.0,(8.483408843919547+0j)
24974,08.12.2020,05:00,27.6,(7.837617718507137+0j)
24975,08.12.2020,06:00,31.83,(8.219144119582515+0j)
24976,08.12.2020,07:00,30.3,(8.08528362127513+0j)
24977,08.12.2020,08:00,29.33,(7.998067600039516+0j)
24978,08.12.2020,09:00,28.45,(7.917264238337285+0j)
24979,08.12.2020,10:00,30.73,(8.123351323196944+0j)
24980,08.12.2020,11:00,29.37,(8.00170184686478+0j)
24981,08.12.2020,12:00,32.81,(8.302644820934724+0j)
24982,08.12.2020,13:00,28.69,(7.939464885184272+0j)
24983,08.12.2020,14:00,12.51,(6.020512827611417+0j)
24984,08.12.2020,15:00,8.79,(5.352343873033698+0j)
24985,08.12.2020,16:00,3.7,(4.011267494243488+0j)
24986,08.12.2020,17:00,0.0,0j
24987,08.12.2020,18:00,1.88,(3.2008623582627718+0j)
24988,08.12.2020,19:00,2.48,(3.510467390277555+0j)
24989,08.12.2020,20:00,2.8,(3.65539006061271+0j)
24990,08.12.2020,21:00,5.57,(4.59726404087188+0j)
24991,08.12.2020,22:00,5.11,(4.467055512702335+0j)
24992,08.12.2020,23:00,5.09,(4.461220031842644+0j)
24993,09.12.2020,00:00,4.0,(4.116875307959689+0j)
24994,09.12.2020,01:00,8.0,(5.186937860290851+0j)
24995,09.12.2020,02:00,13.0,(6.098113456976981+0j)
24996,09.12.2020,03:00,16.0,(6.535132194677116+0j)
24997,09.12.2020,04:00,18.01,(6.798069815585924+0j)
24998,09.12.2020,05:00,16.11,(6.550074348988731+0j)
24999,09.12.2020,06:00,21.94,(7.260389564792609+0j)
25000,09.12.2020,07:00,23.15,(7.391479577280429+0j)
25001,09.12.2020,08:00,28.93,(7.961542064898817+0j)
25002,09.12.2020,09:00,30.69,(8.119825180020026+0j)
25003,09.12.2020,10:00,29.61,(8.023438325392313+0j)
25004,09.12.2020,11:00,26.14,(7.696907085124148+0j)
25005,09.12.2020,12:00,22.42,(7.3129553013957915+0j)
25006,09.12.2020,13:00,21.58,(7.220459942240016+0j)
25007,09.12.2020,14:00,16.46,(6.597169762912773+0j)
25008,09.12.2020,15:00,13.22,(6.132320826305489+0j)
25009,09.12.2020,16:00,6.57,(4.85738848962689+0j)
25010,09.12.2020,17:00,4.78,(4.368748208863377+0j)
25011,09.12.2020,18:00,7.68,(5.11683551194046+0j)
25012,09.12.2020,19:00,13.99,(6.249140479865178+0j)
25013,09.12.2020,20:00,29.83,(8.043260488280325+0j)
25014,09.12.2020,21:00,31.33,(8.175880111043735+0j)
25015,09.12.2020,22:00,40.77,(8.926090518254945+0j)
25016,09.12.2020,23:00,44.85,(9.214431205310326+0j)
25017,10.12.2020,00:00,49.0,(9.490295664848324+0j)
25018,10.12.2020,01:00,47.0,(9.35937831313821+0j)
25019,10.12.2020,02:00,46.0,(9.292523328703572+0j)
25020,10.12.2020,03:00,47.84,(9.4148073956944+0j)
25021,10.12.2020,04:00,47.58,(9.397720593356471+0j)
25022,10.12.2020,05:00,46.35,(9.316031800148389+0j)
25023,10.12.2020,06:00,48.35,(9.448144838148325+0j)
25024,10.12.2020,07:00,46.38,(9.318041298010574+0j)
25025,10.12.2020,08:00,45.34,(9.247866564100258+0j)
25026,10.12.2020,09:00,45.44,(9.254660473805144+0j)
25027,10.12.2020,10:00,44.59,(9.196591022823023+0j)
25028,10.12.2020,11:00,43.96,(9.153073379464228+0j)
25029,10.12.2020,12:00,42.12,(9.023544622940253+0j)
25030,10.12.2020,13:00,42.66,(9.061943147726597+0j)
25031,10.12.2020,14:00,44.6,(9.197278464223613+0j)
25032,10.12.2020,15:00,34.01,(8.40265618067677+0j)
25033,10.12.2020,16:00,31.75,(8.212252474703723+0j)
25034,10.12.2020,17:00,26.53,(7.73499670129607+0j)
25035,10.12.2020,18:00,26.11,(7.693961464061462+0j)
25036,10.12.2020,19:00,31.85,(8.22086522613886+0j)
25037,10.12.2020,20:00,33.93,(8.396062627263268+0j)
25038,10.12.2020,21:00,38.03,(8.721472678616287+0j)
25039,10.12.2020,22:00,35.73,(8.541983369621343+0j)
25040,10.12.2020,23:00,47.03,(9.361369246683296+0j)
25041,11.12.2020,00:00,42.0,(9.014967103870655+0j)
25042,11.12.2020,01:00,18.0,(6.796811379826778+0j)
25043,11.12.2020,02:00,22.0,(7.2670019451002315+0j)
25044,11.12.2020,03:00,25.0,(7.583349155249169+0j)
25045,11.12.2020,04:00,38.0,(8.71917876144614+0j)
25046,11.12.2020,05:00,46.0,(9.292523328703572+0j)
25047,11.12.2020,06:00,47.0,(9.35937831313821+0j)
25048,11.12.2020,07:00,40.0,(8.86953897800405+0j)
25049,11.12.2020,08:00,42.0,(9.014967103870655+0j)
25050,11.12.2020,09:00,41.0,(8.942844277324411+0j)
25051,11.12.2020,10:00,41.0,(8.942844277324411+0j)
25052,11.12.2020,11:00,36.0,(8.563445729608777+0j)
25053,11.12.2020,12:00,36.0,(8.563445729608777+0j)
25054,11.12.2020,13:00,45.0,(9.22469227303727+0j)
25055,11.12.2020,14:00,44.0,(9.155848720258769+0j)
25056,11.12.2020,15:00,40.0,(8.86953897800405+0j)
25057,11.12.2020,16:00,34.09,(8.409239402392828+0j)
25058,11.12.2020,17:00,28.49,(7.920972993646471+0j)
25059,11.12.2020,18:00,36.33,(8.589532266549684+0j)
25060,11.12.2020,19:00,32.56,(8.28150334416808+0j)
