,Tarih,Saat,Toplam (MWh),CNK WindSpeed(m/s)
23759,17.10.2020,23:00,1.15,(3.082580540036966+0j)
23760,18.10.2020,00:00,0.0,0j
23761,18.10.2020,01:00,0.0,0j
23762,18.10.2020,02:00,0.0,0j
23763,18.10.2020,03:00,0.0,0j
23764,18.10.2020,04:00,0.05,(1.0839397770277779+0j)
23765,18.10.2020,05:00,0.41,(2.1857967265258096+0j)
23766,18.10.2020,06:00,8.7,(6.0513866550647615+0j)
23767,18.10.2020,07:00,8.84,(6.083673627894788+0j)
23768,18.10.2020,08:00,9.07,(6.135984416965272+0j)
23769,18.10.2020,09:00,18.69,(7.808211816655344+0j)
23770,18.10.2020,10:00,30.25,(9.16762721773303+0j)
23771,18.10.2020,11:00,39.06,(9.982957724146983+0j)
23772,18.10.2020,12:00,35.49,(9.669050283405237+0j)
23773,18.10.2020,13:00,31.35,(9.277429597819857+0j)
23774,18.10.2020,14:00,35.66,(9.68446421186362+0j)
23775,18.10.2020,15:00,34.75,(9.60137477306353+0j)
23776,18.10.2020,16:00,36.94,(9.798978001413985+0j)
23777,18.10.2020,17:00,33.61,(9.495211798396797+0j)
23778,18.10.2020,18:00,32.39,(9.37890495943849+0j)
23779,18.10.2020,19:00,38.78,(9.959046356597566+0j)
23780,18.10.2020,20:00,34.23,(9.553242133128244+0j)
23781,18.10.2020,21:00,29.42,(9.083001274185092+0j)
23782,18.10.2020,22:00,33.53,(9.487672172954666+0j)
23783,18.10.2020,23:00,36.84,(9.790127763577347+0j)
23784,19.10.2020,00:00,47.2,(10.633163337669592+0j)
23785,19.10.2020,01:00,53.0,(11.051988953910003+0j)
23786,19.10.2020,02:00,58.5,(11.421779567974104+0j)
23787,19.10.2020,03:00,57.68,(11.368161539769982+0j)
23788,19.10.2020,04:00,48.22,(10.70921294605203+0j)
23789,19.10.2020,05:00,41.7,(10.202983178529708+0j)
23790,19.10.2020,06:00,47.0,(10.618123482606542+0j)
23791,19.10.2020,07:00,48.51,(10.730638817273972+0j)
23792,19.10.2020,08:00,45.83,(10.529274259915027+0j)
23793,19.10.2020,09:00,45.44,(10.499322114431328+0j)
23794,19.10.2020,10:00,45.74,(10.522377353404558+0j)
23795,19.10.2020,11:00,43.16,(10.320695486389594+0j)
23796,19.10.2020,12:00,37.49,(9.847370973625884+0j)
23797,19.10.2020,13:00,27.38,(8.868012574336998+0j)
23798,19.10.2020,14:00,24.74,(8.573307167830103+0j)
23799,19.10.2020,15:00,28.36,(8.972577698535138+0j)
23800,19.10.2020,16:00,40.0,(10.062405530721717+0j)
23801,19.10.2020,17:00,24.0,(8.486961516123682+0j)
23802,19.10.2020,18:00,22.31,(8.282885841250835+0j)
23803,19.10.2020,19:00,26.67,(8.790687148003897+0j)
23804,19.10.2020,20:00,24.8,(8.580232297794183+0j)
23805,19.10.2020,21:00,29.45,(9.086087581345538+0j)
23806,19.10.2020,22:00,24.62,(8.559423245288581+0j)
23807,19.10.2020,23:00,28.0,(8.93445013788469+0j)
23808,20.10.2020,00:00,36.47,(9.757241930017068+0j)
23809,20.10.2020,01:00,46.09,(10.549148073370072+0j)
23810,20.10.2020,02:00,50.26,(10.85815358713356+0j)
23811,20.10.2020,03:00,53.35,(11.076263874281015+0j)
23812,20.10.2020,04:00,51.8,(10.96794015772983+0j)
23813,20.10.2020,05:00,52.53,(11.019222504076394+0j)
23814,20.10.2020,06:00,53.61,(11.094228029064546+0j)
23815,20.10.2020,07:00,54.47,(11.153237340568069+0j)
23816,20.10.2020,08:00,52.8,(11.03806955762734+0j)
23817,20.10.2020,09:00,47.82,(10.67951859442875+0j)
23818,20.10.2020,10:00,48.02,(10.694386382795585+0j)
23819,20.10.2020,11:00,44.6,(10.434222783788659+0j)
23820,20.10.2020,12:00,48.1,(10.700321939103842+0j)
23821,20.10.2020,13:00,46.2,(10.557533727197983+0j)
23822,20.10.2020,14:00,43.55,(10.351688751981989+0j)
23823,20.10.2020,15:00,56.96,(11.320661703573704+0j)
23824,20.10.2020,16:00,58.0,(11.389145734211587+0j)
23825,20.10.2020,17:00,59.5,(11.48649358109842+0j)
23826,20.10.2020,18:00,59.0,(11.454227979725289+0j)
23827,20.10.2020,19:00,58.68,(11.433482219160068+0j)
23828,20.10.2020,20:00,54.47,(11.153237340568069+0j)
23829,20.10.2020,21:00,53.75,(11.103876986677633+0j)
23830,20.10.2020,22:00,55.23,(11.204870289387017+0j)
23831,20.10.2020,23:00,55.24,(11.205546503648732+0j)
23832,21.10.2020,00:00,55.47,(11.221076958568847+0j)
23833,21.10.2020,01:00,57.05,(11.326620993165406+0j)
23834,21.10.2020,02:00,58.25,(11.4054859944012+0j)
23835,21.10.2020,03:00,58.2,(11.40222168798525+0j)
23836,21.10.2020,04:00,58.85,(11.4445127689742+0j)
23837,21.10.2020,05:00,59.85,(11.508972099451999+0j)
23838,21.10.2020,06:00,58.95,(11.450991407645745+0j)
23839,21.10.2020,07:00,56.03,(11.25871156443398+0j)
23840,21.10.2020,08:00,58.51,(11.422430344544823+0j)
23841,21.10.2020,09:00,59.01,(11.454875074691905+0j)
23842,21.10.2020,10:00,58.63,(11.43023388606316+0j)
23843,21.10.2020,11:00,59.32,(11.47489886233562+0j)
23844,21.10.2020,12:00,58.0,(11.389145734211587+0j)
23845,21.10.2020,13:00,59.85,(11.508972099451999+0j)
23846,21.10.2020,14:00,56.02,(11.258041722002341+0j)
23847,21.10.2020,15:00,57.79,(11.375383590626043+0j)
23848,21.10.2020,16:00,57.09,(11.32926755462469+0j)
23849,21.10.2020,17:00,54.26,(11.138885732549772+0j)
23850,21.10.2020,18:00,50.0,(10.839397770277778+0j)
23851,21.10.2020,19:00,56.5,(11.290104669705668+0j)
23852,21.10.2020,20:00,58.35,(11.41200900754434+0j)
23853,21.10.2020,21:00,54.84,(11.178434018068977+0j)
23854,21.10.2020,22:00,48.45,(10.7262128985136+0j)
23855,21.10.2020,23:00,46.02,(10.543804799191575+0j)
23856,22.10.2020,00:00,40.33,(10.09000139586028+0j)
23857,22.10.2020,01:00,38.24,(9.91260453293368+0j)
23858,22.10.2020,02:00,32.7,(9.408731386492333+0j)
23859,22.10.2020,03:00,29.46,(9.0871158846116+0j)
23860,22.10.2020,04:00,28.6,(8.997817149909661+0j)
23861,22.10.2020,05:00,29.1,(9.049949351141203+0j)
23862,22.10.2020,06:00,26.77,(8.80166043008374+0j)
23863,22.10.2020,07:00,22.92,(8.357698306728876+0j)
23864,22.10.2020,08:00,23.01,(8.368623414992028+0j)
23865,22.10.2020,09:00,20.97,(8.113619353588163+0j)
23866,22.10.2020,10:00,17.11,(7.581674855064811+0j)
23867,22.10.2020,11:00,13.14,(6.942996410417118+0j)
23868,22.10.2020,12:00,11.73,(6.685201311194278+0j)
23869,22.10.2020,13:00,9.27,(6.180757867736109+0j)
23870,22.10.2020,14:00,8.93,(6.104249907303227+0j)
23871,22.10.2020,15:00,6.38,(5.45701790258833+0j)
23872,22.10.2020,16:00,1.41,(3.2992978437387044+0j)
23873,22.10.2020,17:00,1.15,(3.082580540036966+0j)
23874,22.10.2020,18:00,3.6,(4.509371190715937+0j)
23875,22.10.2020,19:00,6.3,(5.4341130457993305+0j)
23876,22.10.2020,20:00,7.75,(5.822583425902281+0j)
23877,22.10.2020,21:00,6.74,(5.557785539810065+0j)
23878,22.10.2020,22:00,5.38,(5.155560775936012+0j)
23879,22.10.2020,23:00,1.64,(3.4697360230757166+0j)
23880,23.10.2020,00:00,1.06,(2.999971351490563+0j)
23881,23.10.2020,01:00,2.74,(4.117168802204421+0j)
23882,23.10.2020,02:00,2.1,(3.7678035464008333+0j)
23883,23.10.2020,03:00,0.52,(2.3660083166299177+0j)
23884,23.10.2020,04:00,0.01,(0.6338918270367443+0j)
23885,23.10.2020,05:00,0.16,(1.5973073124798285+0j)
23886,23.10.2020,06:00,0.04,(1.0062405530721719+0j)
23887,23.10.2020,07:00,0.01,(0.6338918270367443+0j)
23888,23.10.2020,08:00,0.0,0j
23889,23.10.2020,09:00,0.0,0j
23890,23.10.2020,10:00,0.0,0j
23891,23.10.2020,11:00,0.0,0j
23892,23.10.2020,12:00,0.0,0j
23893,23.10.2020,13:00,0.02,(0.7986536562399142+0j)
23894,23.10.2020,14:00,0.01,(0.6338918270367443+0j)
23895,23.10.2020,15:00,0.0,0j
23896,23.10.2020,16:00,0.0,0j
23897,23.10.2020,17:00,0.0,0j
23898,23.10.2020,18:00,0.0,0j
23899,23.10.2020,19:00,0.15,(1.5633116776574207+0j)
23900,23.10.2020,20:00,0.46,(2.2712647613184154+0j)
23901,23.10.2020,21:00,0.0,0j
23902,23.10.2020,22:00,0.0,0j
23903,23.10.2020,23:00,0.0,0j
23904,24.10.2020,00:00,0.0,0j
23905,24.10.2020,01:00,0.0,0j
23906,24.10.2020,02:00,0.0,0j
23907,24.10.2020,03:00,0.0,0j
23908,24.10.2020,04:00,0.0,0j
23909,24.10.2020,05:00,0.0,0j
23910,24.10.2020,06:00,0.0,0j
23911,24.10.2020,07:00,0.0,0j
23912,24.10.2020,08:00,0.0,0j
23913,24.10.2020,09:00,0.0,0j
23914,24.10.2020,10:00,0.0,0j
23915,24.10.2020,11:00,0.0,0j
23916,24.10.2020,12:00,0.0,0j
23917,24.10.2020,13:00,0.0,0j
23918,24.10.2020,14:00,0.0,0j
23919,24.10.2020,15:00,0.0,0j
23920,24.10.2020,16:00,0.0,0j
23921,24.10.2020,17:00,0.0,0j
23922,24.10.2020,18:00,0.0,0j
23923,24.10.2020,19:00,0.0,0j
23924,24.10.2020,20:00,0.0,0j
23925,24.10.2020,21:00,0.0,0j
23926,24.10.2020,22:00,0.0,0j
23927,24.10.2020,23:00,0.0,0j
23928,25.10.2020,00:00,0.0,0j
23929,25.10.2020,01:00,0.0,0j
23930,25.10.2020,02:00,0.0,0j
23931,25.10.2020,03:00,0.0,0j
23932,25.10.2020,04:00,0.0,0j
23933,25.10.2020,05:00,0.0,0j
23934,25.10.2020,06:00,0.0,0j
23935,25.10.2020,07:00,0.0,0j
23936,25.10.2020,08:00,0.0,0j
23937,25.10.2020,09:00,0.0,0j
23938,25.10.2020,10:00,0.0,0j
23939,25.10.2020,11:00,0.0,0j
23940,25.10.2020,12:00,0.0,0j
23941,25.10.2020,13:00,0.0,0j
23942,25.10.2020,14:00,0.0,0j
23943,25.10.2020,15:00,0.0,0j
23944,25.10.2020,16:00,0.0,0j
23945,25.10.2020,17:00,0.0,0j
23946,25.10.2020,18:00,0.0,0j
23947,25.10.2020,19:00,0.0,0j
23948,25.10.2020,20:00,0.0,0j
23949,25.10.2020,21:00,0.0,0j
23950,25.10.2020,22:00,0.26,(1.87790204539192+0j)
23951,25.10.2020,23:00,0.89,(2.830165425893426+0j)
23952,26.10.2020,00:00,3.7,(4.550743879628677+0j)
23953,26.10.2020,01:00,8.39,(5.9786409519348815+0j)
23954,26.10.2020,02:00,1.03,(2.9713984596388454+0j)
23955,26.10.2020,03:00,0.41,(2.1857967265258096+0j)
23956,26.10.2020,04:00,2.23,(3.84400053993086+0j)
23957,26.10.2020,05:00,2.98,(4.2340297674017116+0j)
23958,26.10.2020,06:00,5.37,(5.152364519211035+0j)
23959,26.10.2020,07:00,5.11,(5.0678309445991125+0j)
23960,26.10.2020,08:00,3.42,(4.432926402496671+0j)
23961,26.10.2020,09:00,2.55,(4.019714537221567+0j)
23962,26.10.2020,10:00,1.43,(3.3148241799273865+0j)
23963,26.10.2020,11:00,0.28,(1.9248689313418927+0j)
23964,26.10.2020,12:00,0.08,(1.2677836540734886+0j)
23965,26.10.2020,13:00,0.48,(2.3037157850729137+0j)
23966,26.10.2020,14:00,2.41,(3.9447622470683816+0j)
23967,26.10.2020,15:00,4.31,(4.788221610147511+0j)
23968,26.10.2020,16:00,3.69,(4.546640411326143+0j)
23969,26.10.2020,17:00,1.4,(3.291479573099915+0j)
23970,26.10.2020,18:00,1.55,(3.4050674439125017+0j)
23971,26.10.2020,19:00,0.07,(1.21259144244315+0j)
23972,26.10.2020,20:00,0.01,(0.6338918270367443+0j)
23973,26.10.2020,21:00,0.0,0j
23974,26.10.2020,22:00,0.07,(1.21259144244315+0j)
23975,26.10.2020,23:00,0.0,0j
23976,27.10.2020,00:00,0.0,0j
23977,27.10.2020,01:00,0.0,0j
23978,27.10.2020,02:00,0.0,0j
23979,27.10.2020,03:00,0.0,0j
23980,27.10.2020,04:00,0.0,0j
23981,27.10.2020,05:00,0.0,0j
23982,27.10.2020,06:00,0.0,0j
23983,27.10.2020,07:00,0.44,(2.237858956355967+0j)
23984,27.10.2020,08:00,1.92,(3.6569208606604895+0j)
23985,27.10.2020,09:00,2.12,(3.7797270548245314+0j)
23986,27.10.2020,10:00,2.01,(3.7131899937739483+0j)
23987,27.10.2020,11:00,1.38,(3.275730626065843+0j)
23988,27.10.2020,12:00,1.9,(3.644178872818541+0j)
23989,27.10.2020,13:00,4.12,(4.716801040647391+0j)
23990,27.10.2020,14:00,6.61,(5.521820763526515+0j)
23991,27.10.2020,15:00,7.19,(5.678820164593762+0j)
23992,27.10.2020,16:00,4.45,(4.839514803393769+0j)
23993,27.10.2020,17:00,3.47,(4.454424926950301+0j)
23994,27.10.2020,18:00,5.82,(5.292442486532979+0j)
23995,27.10.2020,19:00,3.88,(4.6233743669756135+0j)
23996,27.10.2020,20:00,8.31,(5.959577798362738+0j)
23997,27.10.2020,21:00,11.27,(6.596645171346191+0j)
23998,27.10.2020,22:00,4.4,(4.821320966971842+0j)
23999,27.10.2020,23:00,2.68,(4.08689440692169+0j)
24000,28.10.2020,00:00,1.97,(3.6883933276111045+0j)
24001,28.10.2020,01:00,0.72,(2.637096269967895+0j)
24002,28.10.2020,02:00,0.01,(0.6338918270367443+0j)
24003,28.10.2020,03:00,0.0,0j
24004,28.10.2020,04:00,0.2,(1.7206471423240701+0j)
24005,28.10.2020,05:00,0.33,(2.0332297967241337+0j)
24006,28.10.2020,06:00,0.86,(2.798001670191681+0j)
24007,28.10.2020,07:00,1.51,(3.3755209006674276+0j)
24008,28.10.2020,08:00,0.87,(2.8088048726021984+0j)
24009,28.10.2020,09:00,1.4,(3.291479573099915+0j)
24010,28.10.2020,10:00,0.19,(1.6914779963762145+0j)
24011,28.10.2020,11:00,0.0,0j
24012,28.10.2020,12:00,0.0,0j
24013,28.10.2020,13:00,0.44,(2.237858956355967+0j)
24014,28.10.2020,14:00,0.96,(2.9025000105884575+0j)
24015,28.10.2020,15:00,1.36,(3.25982877065659+0j)
24016,28.10.2020,16:00,2.34,(3.906193665895815+0j)
24017,28.10.2020,17:00,4.76,(4.949380047589399+0j)
24018,28.10.2020,18:00,12.05,(6.7454485578452505+0j)
24019,28.10.2020,19:00,15.76,(7.376786655222209+0j)
24020,28.10.2020,20:00,5.48,(5.187307639867812+0j)
24021,28.10.2020,21:00,1.81,(3.585705994673447+0j)
24022,28.10.2020,22:00,3.4,(4.424268321076582+0j)
24023,28.10.2020,23:00,7.04,(5.63905121161731+0j)
24024,29.10.2020,00:00,11.16,(6.575112941927492+0j)
24025,29.10.2020,01:00,5.53,(5.2030363827010895+0j)
24026,29.10.2020,02:00,2.07,(3.7497755024257127+0j)
24027,29.10.2020,03:00,4.38,(4.814004838938695+0j)
24028,29.10.2020,04:00,1.45,(3.330206414992608+0j)
24029,29.10.2020,05:00,0.57,(2.4395334134580313+0j)
24030,29.10.2020,06:00,0.96,(2.9025000105884575+0j)
24031,29.10.2020,07:00,2.46,(3.9718562435151292+0j)
24032,29.10.2020,08:00,0.2,(1.7206471423240701+0j)
24033,29.10.2020,09:00,0.0,0j
24034,29.10.2020,10:00,0.0,0j
24035,29.10.2020,11:00,0.0,0j
24036,29.10.2020,12:00,0.0,0j
24037,29.10.2020,13:00,0.0,0j
24038,29.10.2020,14:00,0.0,0j
24039,29.10.2020,15:00,0.0,0j
24040,29.10.2020,16:00,0.0,0j
24041,29.10.2020,17:00,0.0,0j
24042,29.10.2020,18:00,0.0,0j
24043,29.10.2020,19:00,0.0,0j
24044,29.10.2020,20:00,0.0,0j
24045,29.10.2020,21:00,0.0,0j
24046,29.10.2020,22:00,0.02,(0.7986536562399142+0j)
24047,29.10.2020,23:00,0.02,(0.7986536562399142+0j)
24048,30.10.2020,00:00,0.0,0j
24049,30.10.2020,01:00,0.12,(1.4512500052942288+0j)
24050,30.10.2020,02:00,0.13,(1.4904918411741837+0j)
24051,30.10.2020,03:00,0.25,(1.8535109463636024+0j)
24052,30.10.2020,04:00,6.07,(5.367162147966047+0j)
24053,30.10.2020,05:00,8.18,(5.92833750224127+0j)
24054,30.10.2020,06:00,2.79,(4.142061600485327+0j)
24055,30.10.2020,07:00,1.04,(2.9809836823483673+0j)
24056,30.10.2020,08:00,0.07,(1.21259144244315+0j)
24057,30.10.2020,09:00,0.0,0j
24058,30.10.2020,10:00,0.0,0j
24059,30.10.2020,11:00,0.0,0j
24060,30.10.2020,12:00,14.78,(7.220600165879363+0j)
24061,30.10.2020,13:00,33.63,(9.497094834995176+0j)
24062,30.10.2020,14:00,7.4,(5.733578006624431+0j)
24063,30.10.2020,15:00,3.85,(4.611427609937382+0j)
24064,30.10.2020,16:00,9.11,(6.144991379496889+0j)
24065,30.10.2020,17:00,10.63,(6.469334003960049+0j)
24066,30.10.2020,18:00,3.58,(4.501004991183194+0j)
24067,30.10.2020,19:00,0.0,0j
24068,30.10.2020,20:00,0.37,(2.112268197631616+0j)
24069,30.10.2020,21:00,0.92,(2.8616142826695263+0j)
24070,30.10.2020,22:00,5.22,(5.1039371752527085+0j)
24071,30.10.2020,23:00,12.05,(6.7454485578452505+0j)
24072,31.10.2020,00:00,18.91,(7.83872920977921+0j)
24073,31.10.2020,01:00,15.72,(7.370540431528163+0j)
24074,31.10.2020,02:00,14.15,(7.116513850472528+0j)
24075,31.10.2020,03:00,17.55,(7.646115591377153+0j)
24076,31.10.2020,04:00,16.7,(7.520625727058876+0j)
24077,31.10.2020,05:00,13.32,(6.974555918733374+0j)
24078,31.10.2020,06:00,7.83,(5.842549577609197+0j)
24079,31.10.2020,07:00,5.34,(5.142751876512487+0j)
24080,31.10.2020,08:00,3.87,(4.6193989786292935+0j)
24081,31.10.2020,09:00,0.02,(0.7986536562399142+0j)
24082,31.10.2020,10:00,0.01,(0.6338918270367443+0j)
24083,31.10.2020,11:00,0.0,0j
24084,31.10.2020,12:00,0.09,(1.3185481349839474+0j)
24085,31.10.2020,13:00,0.08,(1.2677836540734886+0j)
24086,31.10.2020,14:00,0.0,0j
24087,31.10.2020,15:00,0.0,0j
24088,31.10.2020,16:00,0.07,(1.21259144244315+0j)
24089,31.10.2020,17:00,0.98,(2.9225178846094417+0j)
24090,31.10.2020,18:00,1.04,(2.9809836823483673+0j)
24091,31.10.2020,19:00,3.23,(4.349266233085637+0j)
24092,31.10.2020,20:00,9.13,(6.149484976256933+0j)
24093,31.10.2020,21:00,10.79,(6.501630746428628+0j)
24094,31.10.2020,22:00,9.33,(6.194064169016888+0j)
24095,31.10.2020,23:00,7.25,(5.694572867105793+0j)
24096,01.11.2020,00:00,4.68,(4.921495624628158+0j)
24097,01.11.2020,01:00,5.6,(5.224898136870645+0j)
24098,01.11.2020,02:00,13.49,(7.004102110152833+0j)
24099,01.11.2020,03:00,21.97,(8.240593751477675+0j)
24100,01.11.2020,04:00,11.58,(6.6565828045115545+0j)
24101,01.11.2020,05:00,7.5,(5.759289462682284+0j)
24102,01.11.2020,06:00,14.86,(7.233604426600771+0j)
24103,01.11.2020,07:00,21.22,(8.145735027803797+0j)
24104,01.11.2020,08:00,26.67,(8.790687148003897+0j)
24105,01.11.2020,09:00,12.4,(6.810134887825003+0j)
24106,01.11.2020,10:00,4.0,(4.67055491506814+0j)
24107,01.11.2020,11:00,3.55,(4.488397068022072+0j)
24108,01.11.2020,12:00,1.37,(3.267799043874975+0j)
24109,01.11.2020,13:00,1.74,(3.5388723840387972+0j)
24110,01.11.2020,14:00,2.12,(3.7797270548245314+0j)
24111,01.11.2020,15:00,2.14,(3.7915758064812577+0j)
24112,01.11.2020,16:00,1.71,(3.5184160173104106+0j)
24113,01.11.2020,17:00,1.07,(3.0093757119127615+0j)
24114,01.11.2020,18:00,3.25,(4.358224582254866+0j)
24115,01.11.2020,19:00,4.07,(4.697642417475447+0j)
24116,01.11.2020,20:00,0.56,(2.4251828848863+0j)
24117,01.11.2020,21:00,0.0,0j
24118,01.11.2020,22:00,0.0,0j
24119,01.11.2020,23:00,0.0,0j
24120,02.11.2020,00:00,0.0,0j
24121,02.11.2020,01:00,0.0,0j
24122,02.11.2020,02:00,0.0,0j
24123,02.11.2020,03:00,0.0,0j
24124,02.11.2020,04:00,0.0,0j
24125,02.11.2020,05:00,0.0,0j
24126,02.11.2020,06:00,0.0,0j
24127,02.11.2020,07:00,0.0,0j
24128,02.11.2020,08:00,0.0,0j
24129,02.11.2020,09:00,0.0,0j
24130,02.11.2020,10:00,0.0,0j
24131,02.11.2020,11:00,0.0,0j
24132,02.11.2020,12:00,0.0,0j
24133,02.11.2020,13:00,0.0,0j
24134,02.11.2020,14:00,0.0,0j
24135,02.11.2020,15:00,0.0,0j
24136,02.11.2020,16:00,0.0,0j
24137,02.11.2020,17:00,0.0,0j
24138,02.11.2020,18:00,0.0,0j
24139,02.11.2020,19:00,0.0,0j
24140,02.11.2020,20:00,0.0,0j
24141,02.11.2020,21:00,0.0,0j
24142,02.11.2020,22:00,0.0,0j
24143,02.11.2020,23:00,0.0,0j
24144,03.11.2020,00:00,0.0,0j
24145,03.11.2020,01:00,0.0,0j
24146,03.11.2020,02:00,0.0,0j
24147,03.11.2020,03:00,0.0,0j
24148,03.11.2020,04:00,0.0,0j
24149,03.11.2020,05:00,0.0,0j
24150,03.11.2020,06:00,0.0,0j
24151,03.11.2020,07:00,0.0,0j
24152,03.11.2020,08:00,0.0,0j
24153,03.11.2020,09:00,0.0,0j
24154,03.11.2020,10:00,0.0,0j
24155,03.11.2020,11:00,0.0,0j
24156,03.11.2020,12:00,0.0,0j
24157,03.11.2020,13:00,0.0,0j
24158,03.11.2020,14:00,0.0,0j
24159,03.11.2020,15:00,0.0,0j
24160,03.11.2020,16:00,0.0,0j
24161,03.11.2020,17:00,0.0,0j
24162,03.11.2020,18:00,0.0,0j
24163,03.11.2020,19:00,0.24,(1.828460430330245+0j)
24164,03.11.2020,20:00,1.19,(3.1179140529437865+0j)
24165,03.11.2020,21:00,0.0,0j
24166,03.11.2020,22:00,0.0,0j
24167,03.11.2020,23:00,0.0,0j
24168,04.11.2020,00:00,0.0,0j
24169,04.11.2020,01:00,0.0,0j
24170,04.11.2020,02:00,0.11,(1.4097628029043276+0j)
24171,04.11.2020,03:00,2.13,(3.7856607020144133+0j)
24172,04.11.2020,04:00,6.43,(5.471236356387786+0j)
24173,04.11.2020,05:00,3.18,(4.3267073926218+0j)
24174,04.11.2020,06:00,1.29,(3.2029123625564275+0j)
24175,04.11.2020,07:00,0.01,(0.6338918270367443+0j)
24176,04.11.2020,08:00,0.15,(1.5633116776574207+0j)
24177,04.11.2020,09:00,15.99,(7.412498871097232+0j)
24178,04.11.2020,10:00,40.15,(10.07496784780004+0j)
24179,04.11.2020,11:00,43.59,(10.35485707072049+0j)
24180,04.11.2020,12:00,33.8,(9.513070583709844+0j)
24181,04.11.2020,13:00,22.44,(8.298942773169433+0j)
24182,04.11.2020,14:00,20.02,(7.989197854352991+0j)
24183,04.11.2020,15:00,25.55,(8.665869017088328+0j)
24184,04.11.2020,16:00,27.3,(8.859367175169565+0j)
24185,04.11.2020,17:00,20.0,(7.986536562399142+0j)
24186,04.11.2020,18:00,27.8,(8.913126786796623+0j)
24187,04.11.2020,19:00,40.15,(10.07496784780004+0j)
24188,04.11.2020,20:00,32.65,(9.403933460425007+0j)
24189,04.11.2020,21:00,25.95,(8.71085811155518+0j)
24190,04.11.2020,22:00,24.89,(8.590599080689431+0j)
24191,04.11.2020,23:00,17.24,(7.600828021005024+0j)
24192,05.11.2020,00:00,23.22,(8.394005010575043+0j)
24193,05.11.2020,01:00,30.35,(9.177718174935576+0j)
24194,05.11.2020,02:00,26.55,(8.777482941649641+0j)
24195,05.11.2020,03:00,33.75,(9.508377405551164+0j)
24196,05.11.2020,04:00,23.85,(8.469243382090594+0j)
24197,05.11.2020,05:00,33.17,(9.453594637179322+0j)
24198,05.11.2020,06:00,32.32,(9.372143645589787+0j)
24199,05.11.2020,07:00,41.16,(10.158750037059601+0j)
24200,05.11.2020,08:00,46.2,(10.557533727197983+0j)
24201,05.11.2020,09:00,23.95,(8.48106369524151+0j)
24202,05.11.2020,10:00,42.56,(10.272646859932708+0j)
24203,05.11.2020,11:00,40.1,(10.070783890571473+0j)
24204,05.11.2020,12:00,28.72,(9.010383949969283+0j)
24205,05.11.2020,13:00,26.04,(8.720916848103146+0j)
24206,05.11.2020,14:00,35.82,(9.698926752240377+0j)
24207,05.11.2020,15:00,52.68,(11.02970104072896+0j)
24208,05.11.2020,16:00,48.2,(10.707732136720924+0j)
24209,05.11.2020,17:00,50.0,(10.839397770277778+0j)
24210,05.11.2020,18:00,45.0,(10.465323482721127+0j)
24211,05.11.2020,19:00,57.5,(11.356323806592075+0j)
24212,05.11.2020,20:00,58.42,(11.41657068362705+0j)
24213,05.11.2020,21:00,59.0,(11.454227979725289+0j)
24214,05.11.2020,22:00,58.8,(11.44127069719478+0j)
24215,05.11.2020,23:00,58.0,(11.389145734211587+0j)
24216,06.11.2020,00:00,55.91,(11.25066818854781+0j)
24217,06.11.2020,01:00,57.01,(11.323973194344562+0j)
24218,06.11.2020,02:00,57.79,(11.375383590626043+0j)
24219,06.11.2020,03:00,54.2,(11.134778473426472+0j)
24220,06.11.2020,04:00,54.45,(11.15187211167377+0j)
24221,06.11.2020,05:00,58.15,(11.398955511442194+0j)
24222,06.11.2020,06:00,59.01,(11.454875074691905+0j)
24223,06.11.2020,07:00,59.0,(11.454227979725289+0j)
24224,06.11.2020,08:00,59.07,(11.458756110081087+0j)
24225,06.11.2020,09:00,59.81,(11.506407568789538+0j)
24226,06.11.2020,10:00,59.61,(11.493567734915768+0j)
24227,06.11.2020,11:00,59.01,(11.454875074691905+0j)
24228,06.11.2020,12:00,59.58,(11.491639283917337+0j)
24229,06.11.2020,13:00,56.8,(11.31005189257488+0j)
24230,06.11.2020,14:00,59.67,(11.497422696712428+0j)
24231,06.11.2020,15:00,57.3,(11.34314175898514+0j)
24232,06.11.2020,16:00,58.5,(11.421779567974104+0j)
24233,06.11.2020,17:00,60.0,(11.518578925364569+0j)
24234,06.11.2020,18:00,56.49,(11.289438547533509+0j)
24235,06.11.2020,19:00,59.5,(11.48649358109842+0j)
24236,06.11.2020,20:00,59.0,(11.454227979725289+0j)
24237,06.11.2020,21:00,58.0,(11.389145734211587+0j)
24238,06.11.2020,22:00,58.4,(11.415267719602538+0j)
24239,06.11.2020,23:00,56.78,(11.308724265858542+0j)
24240,07.11.2020,00:00,57.46,(11.35368984527608+0j)
24241,07.11.2020,01:00,55.05,(11.192684450203418+0j)
24242,07.11.2020,02:00,58.81,(11.44191925854174+0j)
24243,07.11.2020,03:00,59.46,(11.483918999911408+0j)
24244,07.11.2020,04:00,55.89,(11.249326507277138+0j)
24245,07.11.2020,05:00,57.69,(11.368818469071634+0j)
24246,07.11.2020,06:00,56.81,(11.310715589066783+0j)
24247,07.11.2020,07:00,54.74,(11.171635309410934+0j)
24248,07.11.2020,08:00,51.34,(10.935377345260997+0j)
24249,07.11.2020,09:00,49.27,(10.78638720653473+0j)
24250,07.11.2020,10:00,46.31,(10.565906081005874+0j)
24251,07.11.2020,11:00,50.76,(10.894041452460113+0j)
24252,07.11.2020,12:00,54.78,(11.174355785668334+0j)
24253,07.11.2020,13:00,48.24,(10.71069334598049+0j)
