,Tarih,Saat,Toplam (MWh),KONYA WindSpeed(m/s)
19000,26.11.2020,16:00,65.13,(9.28163426255757+0j)
19001,26.11.2020,17:00,47.94,(8.380374662764266+0j)
19002,26.11.2020,18:00,26.57,(6.883795235442305+0j)
19003,26.11.2020,19:00,25.68,(6.806059869342872+0j)
19004,26.11.2020,20:00,22.9,(6.55102493810969+0j)
19005,26.11.2020,21:00,25.02,(6.74724572810419+0j)
19006,26.11.2020,22:00,28.28,(7.0284122488303895+0j)
19007,26.11.2020,23:00,31.14,(7.257777131996273+0j)
19008,27.11.2020,00:00,17.71,(6.013171803046479+0j)
19009,27.11.2020,01:00,20.57,(6.32085055679317+0j)
19010,27.11.2020,02:00,16.1,(5.825135748534765+0j)
19011,27.11.2020,03:00,18.58,(6.110067317894384+0j)
19012,27.11.2020,04:00,13.93,(5.55070053463735+0j)
19013,27.11.2020,05:00,9.02,(4.80211921855066+0j)
19014,27.11.2020,06:00,7.28,(4.471033099549191+0j)
19015,27.11.2020,07:00,4.41,(3.783063418068653+0j)
19016,27.11.2020,08:00,2.88,(3.2821739014895774+0j)
19017,27.11.2020,09:00,5.36,(4.037250420762616+0j)
19018,27.11.2020,10:00,0.81,(2.1504322516564622+0j)
19019,27.11.2020,11:00,0.0,0j
19020,27.11.2020,12:00,0.0,0j
19021,27.11.2020,13:00,0.0,0j
19022,27.11.2020,14:00,0.0,0j
19023,27.11.2020,15:00,0.0,0j
19024,27.11.2020,16:00,0.0,0j
19025,27.11.2020,17:00,0.0,0j
19026,27.11.2020,18:00,0.0,0j
19027,27.11.2020,19:00,0.0,0j
19028,27.11.2020,20:00,0.0,0j
19029,27.11.2020,21:00,0.0,0j
19030,27.11.2020,22:00,0.84,(2.1766596200485875+0j)
19031,27.11.2020,23:00,5.09,(3.968289543954434+0j)
19032,28.11.2020,00:00,11.75,(5.2445719450519785+0j)
19033,28.11.2020,01:00,9.31,(4.853041281376369+0j)
19034,28.11.2020,02:00,6.89,(4.389723501225869+0j)
19035,28.11.2020,03:00,5.73,(4.12808818210491+0j)
19036,28.11.2020,04:00,3.2,(3.399492478967271+0j)
19037,28.11.2020,05:00,0.36,(1.6410869507447887+0j)
19038,28.11.2020,06:00,2.61,(3.176222571438551+0j)
19039,28.11.2020,07:00,11.18,(5.1583565750784315+0j)
19040,28.11.2020,08:00,10.45,(5.043548351982601+0j)
19041,28.11.2020,09:00,14.23,(5.59026495282463+0j)
19042,28.11.2020,10:00,16.8,(5.9083632179906616+0j)
19043,28.11.2020,11:00,9.52,(4.8892593470979975+0j)
19044,28.11.2020,12:00,1.95,(2.8820994487786016+0j)
19045,28.11.2020,13:00,0.33,(1.5941728379340387+0j)
19046,28.11.2020,14:00,0.0,0j
19047,28.11.2020,15:00,0.0,0j
19048,28.11.2020,16:00,0.0,0j
19049,28.11.2020,17:00,0.0,0j
19050,28.11.2020,18:00,0.0,0j
19051,28.11.2020,19:00,0.0,0j
19052,28.11.2020,20:00,0.0,0j
19053,28.11.2020,21:00,1.6,(2.698178968635314+0j)
19054,28.11.2020,22:00,5.51,(4.074565386456062+0j)
19055,28.11.2020,23:00,6.57,(4.320684435362748+0j)
19056,29.11.2020,00:00,1.91,(2.862256482576055+0j)
19057,29.11.2020,01:00,1.44,(2.605063151983562+0j)
19058,29.11.2020,02:00,0.88,(2.2106754208902255+0j)
19059,29.11.2020,03:00,2.67,(3.2003772829900012+0j)
19060,29.11.2020,04:00,2.41,(3.0929277332626515+0j)
19061,29.11.2020,05:00,5.19,(3.9941086797571317+0j)
19062,29.11.2020,06:00,4.61,(3.839409192549823+0j)
19063,29.11.2020,07:00,5.65,(4.108786494255121+0j)
19064,29.11.2020,08:00,4.06,(3.6802114294700528+0j)
19065,29.11.2020,09:00,1.42,(2.5929464040237886+0j)
19066,29.11.2020,10:00,2.23,(3.0139245744060843+0j)
19067,29.11.2020,11:00,1.19,(2.4446296735489987+0j)
19068,29.11.2020,12:00,2.41,(3.0929277332626515+0j)
19069,29.11.2020,13:00,1.05,(2.3447354969121483+0j)
19070,29.11.2020,14:00,0.0,0j
19071,29.11.2020,15:00,0.0,0j
19072,29.11.2020,16:00,0.0,0j
19073,29.11.2020,17:00,0.0,0j
19074,29.11.2020,18:00,0.4,(1.6997462394836356+0j)
19075,29.11.2020,19:00,2.93,(3.301059092141994+0j)
19076,29.11.2020,20:00,3.54,(3.5158622067170717+0j)
19077,29.11.2020,21:00,3.66,(3.555148835094052+0j)
19078,29.11.2020,22:00,8.1,(4.632965841532055+0j)
19079,29.11.2020,23:00,13.07,(5.4340373744240535+0j)
19080,30.11.2020,00:00,23.15,(6.5747779556974+0j)
19081,30.11.2020,01:00,29.13,(7.098134975093698+0j)
19082,30.11.2020,02:00,21.79,(6.443420907975511+0j)
19083,30.11.2020,03:00,15.53,(5.755564304642918+0j)
19084,30.11.2020,04:00,17.4,(5.977879750937645+0j)
19085,30.11.2020,05:00,10.0,(4.970088154710765+0j)
19086,30.11.2020,06:00,7.98,(4.609973076748551+0j)
19087,30.11.2020,07:00,7.33,(4.4812456363997+0j)
19088,30.11.2020,08:00,10.75,(5.091357347746608+0j)
19089,30.11.2020,09:00,15.54,(5.75679940431702+0j)
19090,30.11.2020,10:00,22.38,(6.501059177085618+0j)
19091,30.11.2020,11:00,8.59,(4.724564835125677+0j)
19092,30.11.2020,12:00,14.76,(5.658824316525305+0j)
19093,30.11.2020,13:00,10.23,(5.007903709653868+0j)
19094,30.11.2020,14:00,8.1,(4.632965841532055+0j)
19095,30.11.2020,15:00,9.43,(4.8738032080915135+0j)
19096,30.11.2020,16:00,12.97,(5.4201430735062+0j)
19097,30.11.2020,17:00,13.03,(5.428488187644167+0j)
19098,30.11.2020,18:00,7.58,(4.531623571271442+0j)
19099,30.11.2020,19:00,28.88,(7.077770693533593+0j)
19100,30.11.2020,20:00,57.09,(8.882818183349954+0j)
19101,30.11.2020,21:00,36.9,(7.680206206995959+0j)
19102,30.11.2020,22:00,15.17,(5.710743036044661+0j)
19103,30.11.2020,23:00,10.62,(5.070750756897753+0j)
19104,01.12.2020,00:00,16.73,(5.900145734203923+0j)
19105,01.12.2020,01:00,14.24,(5.591574148411797+0j)
19106,01.12.2020,02:00,3.05,(3.3455231418579214+0j)
19107,01.12.2020,03:00,0.84,(2.1766596200485875+0j)
19108,01.12.2020,04:00,0.0,0j
19109,01.12.2020,05:00,0.0,0j
19110,01.12.2020,06:00,0.0,0j
19111,01.12.2020,07:00,0.01,(0.4970088154710765+0j)
19112,01.12.2020,08:00,0.44,(1.7546142443406931+0j)
19113,01.12.2020,09:00,4.45,(3.7944668432364113+0j)
19114,01.12.2020,10:00,8.18,(4.648168463498584+0j)
19115,01.12.2020,11:00,2.72,(3.220231247878085+0j)
19116,01.12.2020,12:00,1.45,(2.6110794854809094+0j)
19117,01.12.2020,13:00,0.0,0j
19118,01.12.2020,14:00,0.0,0j
19119,01.12.2020,15:00,0.0,0j
19120,01.12.2020,16:00,0.0,0j
19121,01.12.2020,17:00,2.07,(2.940046552509083+0j)
19122,01.12.2020,18:00,0.9,(2.227297664732836+0j)
19123,01.12.2020,19:00,0.01,(0.4970088154710765+0j)
19124,01.12.2020,20:00,0.0,0j
19125,01.12.2020,21:00,0.0,0j
19126,01.12.2020,22:00,0.0,0j
19127,01.12.2020,23:00,0.0,0j
19128,02.12.2020,00:00,0.0,0j
19129,02.12.2020,01:00,1.41,(2.5868453311164057+0j)
19130,02.12.2020,02:00,2.46,(3.114171034573736+0j)
19131,02.12.2020,03:00,5.76,(4.1352799879023+0j)
19132,02.12.2020,04:00,10.49,(5.049975308093957+0j)
19133,02.12.2020,05:00,8.12,(4.636775848053021+0j)
19134,02.12.2020,06:00,7.74,(4.563286596922069+0j)
19135,02.12.2020,07:00,7.81,(4.577002010517541+0j)
19136,02.12.2020,08:00,11.12,(5.1491121886453275+0j)
19137,02.12.2020,09:00,5.9,(4.168515580860537+0j)
19138,02.12.2020,10:00,4.78,(3.8860351459153706+0j)
19139,02.12.2020,11:00,8.24,(4.659505504657906+0j)
19140,02.12.2020,12:00,8.72,(4.748279264423807+0j)
19141,02.12.2020,13:00,8.5,(4.708006644971436+0j)
19142,02.12.2020,14:00,8.81,(4.7645592064088085+0j)
19143,02.12.2020,15:00,0.83,(2.167987577420892+0j)
19144,02.12.2020,16:00,0.0,0j
19145,02.12.2020,17:00,0.0,0j
19146,02.12.2020,18:00,0.0,0j
19147,02.12.2020,19:00,0.0,0j
19148,02.12.2020,20:00,4.89,(3.9156185589830694+0j)
19149,02.12.2020,21:00,4.49,(3.805802136393481+0j)
19150,02.12.2020,22:00,4.38,(3.774465517023082+0j)
19151,02.12.2020,23:00,3.76,(3.587236750661721+0j)
19152,03.12.2020,00:00,4.1,(3.6922580339707376+0j)
19153,03.12.2020,01:00,6.41,(4.285321749507294+0j)
19154,03.12.2020,02:00,27.44,(6.95812341659507+0j)
19155,03.12.2020,03:00,18.35,(6.08475058936048+0j)
19156,03.12.2020,04:00,24.58,(6.70745938206003+0j)
19157,03.12.2020,05:00,24.81,(6.728315480289766+0j)
19158,03.12.2020,06:00,28.48,(7.0449419716320225+0j)
19159,03.12.2020,07:00,15.38,(5.736973851152075+0j)
19160,03.12.2020,08:00,15.06,(5.696906379757198+0j)
19161,03.12.2020,09:00,13.2,(5.451994415425068+0j)
19162,03.12.2020,10:00,18.34,(6.083645075057558+0j)
19163,03.12.2020,11:00,10.86,(5.108664319786922+0j)
19164,03.12.2020,12:00,8.88,(4.777144892969249+0j)
19165,03.12.2020,13:00,8.61,(4.728228710060614+0j)
19166,03.12.2020,14:00,8.4,(4.689470993824297+0j)
19167,03.12.2020,15:00,5.3,(4.022129490998425+0j)
19168,03.12.2020,16:00,1.54,(2.6640211321304488+0j)
19169,03.12.2020,17:00,1.18,(2.4377627000905835+0j)
19170,03.12.2020,18:00,2.22,(3.0094127045248737+0j)
19171,03.12.2020,19:00,4.34,(3.762940359728718+0j)
19172,03.12.2020,20:00,13.12,(5.44095795930249+0j)
19173,03.12.2020,21:00,9.71,(4.9215719118437775+0j)
19174,03.12.2020,22:00,11.03,(5.135183052460614+0j)
19175,03.12.2020,23:00,10.45,(5.043548351982601+0j)
19176,04.12.2020,00:00,15.61,(5.7654303009054+0j)
19177,04.12.2020,01:00,11.28,(5.173690662232811+0j)
19178,04.12.2020,02:00,11.83,(5.256447608458833+0j)
19179,04.12.2020,03:00,15.58,(5.761734511238215+0j)
19180,04.12.2020,04:00,18.36,(6.085855702096251+0j)
19181,04.12.2020,05:00,16.69,(5.895439733615636+0j)
19182,04.12.2020,06:00,15.12,(5.704461967364342+0j)
19183,04.12.2020,07:00,16.9,(5.920062977689624+0j)
19184,04.12.2020,08:00,14.92,(5.679198297196635+0j)
19185,04.12.2020,09:00,8.95,(4.7896646111155405+0j)
19186,04.12.2020,10:00,9.06,(4.809207227684366+0j)
19187,04.12.2020,11:00,10.8,(5.0992387184509065+0j)
19188,04.12.2020,12:00,15.28,(5.72451296515211+0j)
19189,04.12.2020,13:00,14.32,(5.602025713196909+0j)
19190,04.12.2020,14:00,10.14,(4.9931744960269695+0j)
19191,04.12.2020,15:00,4.6,(3.836631037315961+0j)
19192,04.12.2020,16:00,2.89,(3.2859683255638132+0j)
19193,04.12.2020,17:00,2.9,(3.289754006706073+0j)
19194,04.12.2020,18:00,3.49,(3.4992306325413836+0j)
19195,04.12.2020,19:00,8.83,(4.76816189905291+0j)
19196,04.12.2020,20:00,8.2,(4.651953618643192+0j)
19197,04.12.2020,21:00,12.94,(5.4159608626839155+0j)
19198,04.12.2020,22:00,11.95,(5.27416112938982+0j)
19199,04.12.2020,23:00,8.24,(4.659505504657906+0j)
19200,05.12.2020,00:00,6.51,(4.307491423660221+0j)
19201,05.12.2020,01:00,3.91,(3.6343187194510382+0j)
19202,05.12.2020,02:00,4.06,(3.6802114294700528+0j)
19203,05.12.2020,03:00,4.38,(3.774465517023082+0j)
19204,05.12.2020,04:00,6.65,(4.338150757391913+0j)
19205,05.12.2020,05:00,5.92,(4.173220455712713+0j)
19206,05.12.2020,06:00,4.19,(3.7190792503343286+0j)
19207,05.12.2020,07:00,2.71,(3.2162800399247877+0j)
19208,05.12.2020,08:00,0.09,(1.033819996975575+0j)
19209,05.12.2020,09:00,0.0,0j
19210,05.12.2020,10:00,0.0,0j
19211,05.12.2020,11:00,0.0,0j
19212,05.12.2020,12:00,0.0,0j
19213,05.12.2020,13:00,0.0,0j
19214,05.12.2020,14:00,1.42,(2.5929464040237886+0j)
19215,05.12.2020,15:00,6.04,(4.201229484973677+0j)
19216,05.12.2020,16:00,6.37,(4.276389317667568+0j)
19217,05.12.2020,17:00,3.73,(3.57767074058258+0j)
19218,05.12.2020,18:00,6.15,(4.226580358668268+0j)
19219,05.12.2020,19:00,11.1,(5.146023338360799+0j)
19220,05.12.2020,20:00,8.65,(4.735539473477929+0j)
19221,05.12.2020,21:00,9.24,(4.840847658934229+0j)
19222,05.12.2020,22:00,5.94,(4.177914745897206+0j)
19223,05.12.2020,23:00,4.47,(3.800142942712172+0j)
19224,06.12.2020,00:00,4.34,(3.762940359728718+0j)
19225,06.12.2020,01:00,3.07,(3.35281983485649+0j)
19226,06.12.2020,02:00,1.91,(2.862256482576055+0j)
19227,06.12.2020,03:00,0.5,(1.830996131297393+0j)
19228,06.12.2020,04:00,0.77,(2.1144349738046944+0j)
19229,06.12.2020,05:00,0.21,(1.371209636877696+0j)
19230,06.12.2020,06:00,1.15,(2.4169261022971913+0j)
19231,06.12.2020,07:00,2.57,(3.1599130538692353+0j)
19232,06.12.2020,08:00,2.6,(3.172160901315416+0j)
19233,06.12.2020,09:00,1.86,(2.8370592553390845+0j)
19234,06.12.2020,10:00,0.5,(1.830996131297393+0j)
19235,06.12.2020,11:00,0.0,0j
19236,06.12.2020,12:00,0.0,0j
19237,06.12.2020,13:00,0.0,0j
19238,06.12.2020,14:00,0.0,0j
19239,06.12.2020,15:00,0.0,0j
19240,06.12.2020,16:00,0.0,0j
19241,06.12.2020,17:00,0.0,0j
19242,06.12.2020,18:00,0.0,0j
19243,06.12.2020,19:00,0.0,0j
19244,06.12.2020,20:00,1.96,(2.8870177167637845+0j)
19245,06.12.2020,21:00,8.95,(4.7896646111155405+0j)
19246,06.12.2020,22:00,15.76,(5.783838568535939+0j)
19247,06.12.2020,23:00,23.2,(6.579508013412145+0j)
19248,07.12.2020,00:00,31.65,(7.29718455124341+0j)
19249,07.12.2020,01:00,31.76,(7.305628597285633+0j)
19250,07.12.2020,02:00,29.37,(7.117575359680082+0j)
19251,07.12.2020,03:00,25.38,(6.779452639672783+0j)
19252,07.12.2020,04:00,26.05,(6.8385915889622115+0j)
19253,07.12.2020,05:00,29.49,(7.127255854928275+0j)
19254,07.12.2020,06:00,26.95,(6.916457007897027+0j)
19255,07.12.2020,07:00,25.52,(6.791895291731182+0j)
19256,07.12.2020,08:00,25.19,(6.762492779469412+0j)
19257,07.12.2020,09:00,22.5,(6.512657879958905+0j)
19258,07.12.2020,10:00,15.38,(5.736973851152075+0j)
19259,07.12.2020,11:00,17.69,(6.010907381140383+0j)
19260,07.12.2020,12:00,19.19,(6.176215156670358+0j)
19261,07.12.2020,13:00,19.57,(6.216716085429067+0j)
19262,07.12.2020,14:00,19.06,(6.162236906056337+0j)
19263,07.12.2020,15:00,16.92,(5.922397387623079+0j)
19264,07.12.2020,16:00,12.09,(5.294677661552384+0j)
19265,07.12.2020,17:00,12.45,(5.346717140433868+0j)
19266,07.12.2020,18:00,21.08,(6.372663118603667+0j)
19267,07.12.2020,19:00,24.38,(6.689217629270108+0j)
19268,07.12.2020,20:00,22.75,(6.536690045609342+0j)
19269,07.12.2020,21:00,22.77,(6.538604998127155+0j)
19270,07.12.2020,22:00,36.09,(7.62359329219641+0j)
19271,07.12.2020,23:00,54.06,(8.72280383197819+0j)
19272,08.12.2020,00:00,65.72,(9.309576895750686+0j)
19273,08.12.2020,01:00,50.57,(8.530904425669117+0j)
19274,08.12.2020,02:00,52.81,(8.65504800593602+0j)
19275,08.12.2020,03:00,77.97,(9.855377632656388+0j)
19276,08.12.2020,04:00,64.0,(9.22764227239065+0j)
19277,08.12.2020,05:00,65.21,(9.285432957108677+0j)
19278,08.12.2020,06:00,36.49,(7.651654991017386+0j)
19279,08.12.2020,07:00,42.13,(8.02714753093008+0j)
19280,08.12.2020,08:00,56.89,(8.872433164021892+0j)
19281,08.12.2020,09:00,35.08,(7.551802442095629+0j)
19282,08.12.2020,10:00,27.72,(6.981710456021516+0j)
19283,08.12.2020,11:00,17.88,(6.032350904890831+0j)
19284,08.12.2020,12:00,13.42,(5.482116542821794+0j)
19285,08.12.2020,13:00,14.42,(5.615035573466577+0j)
19286,08.12.2020,14:00,24.9,(6.736441473066352+0j)
19287,08.12.2020,15:00,28.16,(7.018456977362772+0j)
19288,08.12.2020,16:00,47.35,(8.345853423501232+0j)
19289,08.12.2020,17:00,25.45,(6.785679669610721+0j)
19290,08.12.2020,18:00,30.0,(7.16810750552154+0j)
19291,08.12.2020,19:00,29.19,(7.10300505207615+0j)
19292,08.12.2020,20:00,12.19,(5.309235550773798+0j)
19293,08.12.2020,21:00,6.55,(4.316295722910998+0j)
19294,08.12.2020,22:00,4.57,(3.8282723375533494+0j)
19295,08.12.2020,23:00,1.78,(2.7957870742058986+0j)
19296,09.12.2020,00:00,0.6,(1.945723729063384+0j)
19297,09.12.2020,01:00,0.0,0j
19298,09.12.2020,02:00,0.0,0j
19299,09.12.2020,03:00,0.0,0j
19300,09.12.2020,04:00,0.0,0j
19301,09.12.2020,05:00,0.0,0j
19302,09.12.2020,06:00,0.0,0j
19303,09.12.2020,07:00,1.2,(2.4514582835269065+0j)
19304,09.12.2020,08:00,2.8,(3.251497584308351+0j)
19305,09.12.2020,09:00,4.78,(3.8860351459153706+0j)
19306,09.12.2020,10:00,4.53,(3.817070306179616+0j)
19307,09.12.2020,11:00,12.23,(5.315036413678807+0j)
19308,09.12.2020,12:00,16.92,(5.922397387623079+0j)
19309,09.12.2020,13:00,19.16,(6.1729950230539705+0j)
19310,09.12.2020,14:00,13.2,(5.451994415425068+0j)
19311,09.12.2020,15:00,11.79,(5.250516491874841+0j)
19312,09.12.2020,16:00,13.8,(5.533379464997012+0j)
19313,09.12.2020,17:00,8.7,(4.744646302588908+0j)
19314,09.12.2020,18:00,4.4,(3.780201795631669+0j)
19315,09.12.2020,19:00,4.9,(3.9182858749026104+0j)
19316,09.12.2020,20:00,15.1,(5.7019456626852465+0j)
19317,09.12.2020,21:00,18.1,(6.056991304645795+0j)
19318,09.12.2020,22:00,18.6,(6.112258877378547+0j)
19319,09.12.2020,23:00,30.1,(7.176063236252788+0j)
19320,10.12.2020,00:00,23.74,(6.630164902409382+0j)
19321,10.12.2020,01:00,20.16,(6.278572803441124+0j)
19322,10.12.2020,02:00,19.38,(6.196531800215863+0j)
19323,10.12.2020,03:00,15.2,(5.714505054943003+0j)
19324,10.12.2020,04:00,18.6,(6.112258877378547+0j)
19325,10.12.2020,05:00,17.49,(5.988168720897806+0j)
19326,10.12.2020,06:00,21.78,(6.44243507244789+0j)
19327,10.12.2020,07:00,21.28,(6.392753614432983+0j)
19328,10.12.2020,08:00,27.01,(6.921586010153325+0j)
19329,10.12.2020,09:00,38.51,(7.790319415082184+0j)
19330,10.12.2020,10:00,47.26,(8.340562306218567+0j)
19331,10.12.2020,11:00,22.77,(6.538604998127155+0j)
19332,10.12.2020,12:00,10.58,(5.064376456329271+0j)
19333,10.12.2020,13:00,11.3,(5.176746593635786+0j)
19334,10.12.2020,14:00,12.91,(5.411772182851596+0j)
19335,10.12.2020,15:00,12.04,(5.287368599718108+0j)
19336,10.12.2020,16:00,11.41,(5.193490083498155+0j)
19337,10.12.2020,17:00,9.81,(4.938409442630378+0j)
19338,10.12.2020,18:00,7.95,(4.60418891373968+0j)
19339,10.12.2020,19:00,5.68,(4.116045849444522+0j)
19340,10.12.2020,20:00,10.63,(5.072341830349172+0j)
19341,10.12.2020,21:00,12.9,(5.410374514353784+0j)
19342,10.12.2020,22:00,42.79,(8.068847746906094+0j)
19343,10.12.2020,23:00,78.6,(9.881850378176498+0j)
19344,11.12.2020,00:00,77.52,(9.836381098217062+0j)
19345,11.12.2020,01:00,78.6,(9.881850378176498+0j)
19346,11.12.2020,02:00,72.38,(9.613988939672975+0j)
19347,11.12.2020,03:00,66.08,(9.326544570405385+0j)
19348,11.12.2020,04:00,58.35,(8.947692393352298+0j)
19349,11.12.2020,05:00,62.15,(9.137859359623482+0j)
19350,11.12.2020,06:00,54.62,(8.752819861476388+0j)
19351,11.12.2020,07:00,73.73,(9.673393097294555+0j)
19352,11.12.2020,08:00,54.13,(8.726567137642231+0j)
19353,11.12.2020,09:00,32.99,(7.398747344171813+0j)
19354,11.12.2020,10:00,36.8,(7.673262074631922+0j)
19355,11.12.2020,11:00,49.86,(8.490791633423564+0j)
19356,11.12.2020,12:00,63.24,(9.190970644520007+0j)
19357,11.12.2020,13:00,58.23,(8.941554375721434+0j)
19358,11.12.2020,14:00,49.66,(8.479423576405072+0j)
19359,11.12.2020,15:00,59.48,(9.005083520762465+0j)
19360,11.12.2020,16:00,68.28,(9.428919531479442+0j)
19361,11.12.2020,17:00,49.92,(8.49419612121157+0j)
19362,11.12.2020,18:00,26.69,(6.894142932695068+0j)
19363,11.12.2020,19:00,35.04,(7.548931034046164+0j)
19364,11.12.2020,20:00,14.26,(5.5941907019749655+0j)
19365,11.12.2020,21:00,14.02,(5.562629010867682+0j)
19366,11.12.2020,22:00,23.52,(6.60962059776661+0j)
19367,11.12.2020,23:00,37.54,(7.724354221540246+0j)
19368,12.12.2020,00:00,67.44,(9.390094128936088+0j)
19369,12.12.2020,01:00,74.82,(9.720829515769672+0j)
19370,12.12.2020,02:00,62.52,(9.155957083612169+0j)
19371,12.12.2020,03:00,62.94,(9.176414125631359+0j)
19372,12.12.2020,04:00,68.51,(9.439494717074007+0j)
19373,12.12.2020,05:00,75.1,(9.73294055554572+0j)
19374,12.12.2020,06:00,77.82,(9.849053594964602+0j)
19375,12.12.2020,07:00,78.83,(9.89147977708794+0j)
19376,12.12.2020,08:00,78.93,(9.895660630443924+0j)
19377,12.12.2020,09:00,78.93,(9.895660630443924+0j)
19378,12.12.2020,10:00,78.19,(9.864638232984568+0j)
19379,12.12.2020,11:00,76.86,(9.808386071774159+0j)
19380,12.12.2020,12:00,78.93,(9.895660630443924+0j)
19381,12.12.2020,13:00,78.93,(9.895660630443924+0j)
19382,12.12.2020,14:00,78.93,(9.895660630443924+0j)
19383,12.12.2020,15:00,78.93,(9.895660630443924+0j)
19384,12.12.2020,16:00,78.93,(9.895660630443924+0j)
19385,12.12.2020,17:00,78.93,(9.895660630443924+0j)
19386,12.12.2020,18:00,78.93,(9.895660630443924+0j)
19387,12.12.2020,19:00,78.8,(9.890224831657433+0j)
19388,12.12.2020,20:00,78.79,(9.889806445734026+0j)
19389,12.12.2020,21:00,78.8,(9.890224831657433+0j)
19390,12.12.2020,22:00,78.78,(9.889388024408186+0j)
19391,12.12.2020,23:00,78.81,(9.890643182185899+0j)
19392,13.12.2020,00:00,78.78,(9.889388024408186+0j)
19393,13.12.2020,01:00,78.8,(9.890224831657433+0j)
19394,13.12.2020,02:00,78.8,(9.890224831657433+0j)
19395,13.12.2020,03:00,78.8,(9.890224831657433+0j)
19396,13.12.2020,04:00,78.8,(9.890224831657433+0j)
19397,13.12.2020,05:00,65.43,(9.295863373080246+0j)
19398,13.12.2020,06:00,56.58,(8.856288174834436+0j)
19399,13.12.2020,07:00,75.5,(9.750189932449292+0j)
19400,13.12.2020,08:00,63.4,(9.198715304299503+0j)
19401,13.12.2020,09:00,77.17,(9.821555127748487+0j)
19402,13.12.2020,10:00,78.87,(9.89315254248187+0j)
19403,13.12.2020,11:00,78.93,(9.895660630443924+0j)
19404,13.12.2020,12:00,78.94,(9.89607852151834+0j)
19405,13.12.2020,13:00,78.94,(9.89607852151834+0j)
19406,13.12.2020,14:00,78.94,(9.89607852151834+0j)
19407,13.12.2020,15:00,78.94,(9.89607852151834+0j)
19408,13.12.2020,16:00,78.91,(9.894824742394128+0j)
19409,13.12.2020,17:00,78.8,(9.890224831657433+0j)
19410,13.12.2020,18:00,78.8,(9.890224831657433+0j)
19411,13.12.2020,19:00,78.8,(9.890224831657433+0j)
19412,13.12.2020,20:00,78.8,(9.890224831657433+0j)
19413,13.12.2020,21:00,78.8,(9.890224831657433+0j)
19414,13.12.2020,22:00,78.8,(9.890224831657433+0j)
19415,13.12.2020,23:00,78.8,(9.890224831657433+0j)
19416,14.12.2020,00:00,78.79,(9.889806445734026+0j)
19417,14.12.2020,01:00,78.79,(9.889806445734026+0j)
19418,14.12.2020,02:00,78.79,(9.889806445734026+0j)
19419,14.12.2020,03:00,78.72,(9.886876752582488+0j)
19420,14.12.2020,04:00,77.94,(9.85411347440334+0j)
19421,14.12.2020,05:00,76.9,(9.810087292183225+0j)
19422,14.12.2020,06:00,78.79,(9.889806445734026+0j)
19423,14.12.2020,07:00,78.72,(9.886876752582488+0j)
19424,14.12.2020,08:00,67.3,(9.383591934859393+0j)
19425,14.12.2020,09:00,36.53,(7.654449861137547+0j)
19426,14.12.2020,10:00,26.38,(6.867347472884364+0j)
19427,14.12.2020,11:00,9.47,(4.880684690168436+0j)
19428,14.12.2020,12:00,25.72,(6.809591815939105+0j)
19429,14.12.2020,13:00,55.95,(8.823294778403595+0j)
19430,14.12.2020,14:00,76.21,(9.780658133001888+0j)
19431,14.12.2020,15:00,77.62,(9.840608890836933+0j)
19432,14.12.2020,16:00,52.97,(8.66378001060322+0j)
19433,14.12.2020,17:00,21.92,(6.4562094105039645+0j)
19434,14.12.2020,18:00,25.05,(6.749941391886029+0j)
19435,14.12.2020,19:00,39.55,(7.859825808214665+0j)
19436,14.12.2020,20:00,59.47,(9.004578836374213+0j)
19437,14.12.2020,21:00,72.27,(9.609116161879474+0j)
19438,14.12.2020,22:00,75.51,(9.750620385407002+0j)
19439,14.12.2020,23:00,72.47,(9.617972087044723+0j)
19440,15.12.2020,00:00,60.81,(9.07170863361385+0j)
19441,15.12.2020,01:00,55.62,(8.805913601129294+0j)
19442,15.12.2020,02:00,23.03,(6.563397962450344+0j)
19443,15.12.2020,03:00,16.9,(5.920062977689624+0j)
19444,15.12.2020,04:00,13.33,(5.469833940336243+0j)
19445,15.12.2020,05:00,12.27,(5.320824641954066+0j)
19446,15.12.2020,06:00,3.03,(3.3381944806173847+0j)
19447,15.12.2020,07:00,0.0,0j
19448,15.12.2020,08:00,0.0,0j
19449,15.12.2020,09:00,0.0,0j
19450,15.12.2020,10:00,4.41,(3.783063418068653+0j)
19451,15.12.2020,11:00,21.79,(6.443420907975511+0j)
19452,15.12.2020,12:00,28.61,(7.055644833200894+0j)
19453,15.12.2020,13:00,33.83,(7.461018058833146+0j)
19454,15.12.2020,14:00,41.82,(8.007410651360559+0j)
19455,15.12.2020,15:00,35.51,(7.582533120866821+0j)
19456,15.12.2020,16:00,44.35,(8.165735341567121+0j)
19457,15.12.2020,17:00,43.69,(8.12502626349461+0j)
19458,15.12.2020,18:00,55.5,(8.799576129633884+0j)
19459,15.12.2020,19:00,43.85,(8.134932576759159+0j)
19460,15.12.2020,20:00,27.79,(6.987582376750697+0j)
19461,15.12.2020,21:00,19.84,(6.245175507955214+0j)
19462,15.12.2020,22:00,25.1,(6.754429386155035+0j)
19463,15.12.2020,23:00,39.62,(7.864460140543291+0j)
