,Tarih,Saat,Toplam (MWh),AYDIN WindSpeed(m/s)
11370,20.05.2019,18:00,9.8,(6.4424775060122235+0j)
11371,20.05.2019,19:00,15.35,(7.481930658876487+0j)
11372,20.05.2019,20:00,20.75,(8.272756712548302+0j)
11373,20.05.2019,21:00,27.4,(9.075998315131603+0j)
11374,20.05.2019,22:00,24.5,(8.743787218417998+0j)
11375,20.05.2019,23:00,21.0,(8.305848091671942+0j)
11376,21.05.2019,00:00,19.9,(8.158216841116264+0j)
11377,21.05.2019,01:00,14.0,(7.255826635951876+0j)
11378,21.05.2019,02:00,17.5,(7.816102304676033+0j)
11379,21.05.2019,03:00,7.0,(5.758953417404445+0j)
11380,21.05.2019,04:00,15.3,(7.4737981191425416+0j)
11381,21.05.2019,05:00,9.9,(6.464316579831448+0j)
11382,21.05.2019,06:00,15.4,(7.490045557491786+0j)
11383,21.05.2019,07:00,3.1,(4.389665729838696+0j)
11384,21.05.2019,08:00,5.95,(5.4552736517404785+0j)
11385,21.05.2019,09:00,5.6,(5.346138775104125+0j)
11386,21.05.2019,10:00,7.05,(5.772632693065586+0j)
11387,21.05.2019,11:00,4.5,(4.9702899365369255+0j)
11388,21.05.2019,12:00,5.15,(5.198921923580774+0j)
11389,21.05.2019,13:00,4.65,(5.024912880994622+0j)
11390,21.05.2019,14:00,15.7,(7.53836976871917+0j)
11391,21.05.2019,15:00,32.0,(9.557864700364822+0j)
11392,21.05.2019,16:00,38.7,(10.18312810602087+0j)
11393,21.05.2019,17:00,27.5,(9.08702627046921+0j)
11394,21.05.2019,18:00,7.9,(5.995884376630658+0j)
11395,21.05.2019,19:00,3.7,(4.656341171279177+0j)
11396,21.05.2019,20:00,0.7,(2.6730693875520624+0j)
11397,21.05.2019,21:00,25.3,(8.837940214215557+0j)
11398,21.05.2019,22:00,26.0,(8.918709157365361+0j)
11399,21.05.2019,23:00,29.0,(9.249328800730796+0j)
11400,22.05.2019,00:00,31.0,(9.457248126008613+0j)
11401,22.05.2019,01:00,18.0,(7.88984347384567+0j)
11402,22.05.2019,02:00,11.0,(6.69537820187625+0j)
11403,22.05.2019,03:00,14.8,(7.391480873611403+0j)
11404,22.05.2019,04:00,16.9,(7.725734641271887+0j)
11405,22.05.2019,05:00,10.7,(6.633949250828428+0j)
11406,22.05.2019,06:00,12.0,(6.892413128578756+0j)
11407,22.05.2019,07:00,7.6,(5.919005584786914+0j)
11408,22.05.2019,08:00,6.3,(5.5602083909423055+0j)
11409,22.05.2019,09:00,6.0,(5.470511925452673+0j)
11410,22.05.2019,10:00,10.8,(6.654551709959266+0j)
11411,22.05.2019,11:00,10.5,(6.5923559991040515+0j)
11412,22.05.2019,12:00,11.4,(6.7755699946582935+0j)
11413,22.05.2019,13:00,13.0,(7.078784149300094+0j)
11414,22.05.2019,14:00,17.4,(7.801186042652607+0j)
11415,22.05.2019,15:00,18.8,(8.005039920844183+0j)
11416,22.05.2019,16:00,11.4,(6.7755699946582935+0j)
11417,22.05.2019,17:00,4.9,(5.113397785162633+0j)
11418,22.05.2019,18:00,6.1,(5.500736361610857+0j)
11419,22.05.2019,19:00,7.8,(5.970477782139954+0j)
11420,22.05.2019,20:00,2.3,(3.973929556155846+0j)
11421,22.05.2019,21:00,3.4,(4.5269308229880085+0j)
11422,22.05.2019,22:00,0.6,(2.539186706732667+0j)
11423,22.05.2019,23:00,3.85,(4.718433031277741+0j)
11424,23.05.2019,00:00,1.15,(3.1541099789446547+0j)
11425,23.05.2019,01:00,8.9,(6.238893247029198+0j)
11426,23.05.2019,02:00,8.4,(6.119801198528315+0j)
11427,23.05.2019,03:00,21.0,(8.305848091671942+0j)
11428,23.05.2019,04:00,22.1,(8.448409901471315+0j)
11429,23.05.2019,05:00,16.3,(7.633201971349574+0j)
11430,23.05.2019,06:00,16.4,(7.648779977766639+0j)
11431,23.05.2019,07:00,10.6,(6.613218024238674+0j)
11432,23.05.2019,08:00,8.4,(6.119801198528315+0j)
11433,23.05.2019,09:00,3.6,(4.614008453849553+0j)
11434,23.05.2019,10:00,5.3,(5.2489146242857645+0j)
11435,23.05.2019,11:00,1.5,(3.446206564289378+0j)
11436,23.05.2019,12:00,1.5,(3.446206564289378+0j)
11437,23.05.2019,13:00,2.9,(4.293158127988514+0j)
11438,23.05.2019,14:00,3.9,(4.738771356060863+0j)
11439,23.05.2019,15:00,1.0,(3.010538732009199+0j)
11440,23.05.2019,16:00,1.7,(3.593027375299216+0j)
11441,23.05.2019,17:00,2.6,(4.13969808350671+0j)
11442,23.05.2019,18:00,3.8,(4.697917845948198+0j)
11443,23.05.2019,19:00,13.6,(7.186054750598432+0j)
11444,23.05.2019,20:00,15.2,(7.4574797307183465+0j)
11445,23.05.2019,21:00,14.2,(7.29021495364087+0j)
11446,23.05.2019,22:00,14.0,(7.255826635951876+0j)
11447,23.05.2019,23:00,10.0,(6.486009079925218+0j)
11448,24.05.2019,00:00,8.2,(6.070840691490033+0j)
11449,24.05.2019,01:00,7.4,(5.866622257186784+0j)
11450,24.05.2019,02:00,7.6,(5.919005584786914+0j)
11451,24.05.2019,03:00,2.0,(3.79304111998221+0j)
11452,24.05.2019,04:00,1.5,(3.446206564289378+0j)
11453,24.05.2019,05:00,1.25,(3.243004539962609+0j)
11454,24.05.2019,06:00,0.0,0j
11455,24.05.2019,07:00,0.0,0j
11456,24.05.2019,08:00,0.05,(1.1090919516598778+0j)
11457,24.05.2019,09:00,0.5,(2.3894661750912056+0j)
11458,24.05.2019,10:00,0.4,(2.2181839033197557+0j)
11459,24.05.2019,11:00,1.4,(3.36785638920644+0j)
11460,24.05.2019,12:00,3.1,(4.389665729838696+0j)
11461,24.05.2019,13:00,4.0,(4.778932350182411+0j)
11462,24.05.2019,14:00,4.5,(4.9702899365369255+0j)
11463,24.05.2019,15:00,8.9,(6.238893247029198+0j)
11464,24.05.2019,16:00,8.0,(6.021077464018397+0j)
11465,24.05.2019,17:00,8.9,(6.238893247029198+0j)
11466,24.05.2019,18:00,23.3,(8.598635234499845+0j)
11467,24.05.2019,19:00,31.3,(9.487657493236837+0j)
11468,24.05.2019,20:00,36.3,(9.968116246079372+0j)
11469,24.05.2019,21:00,34.5,(9.800553053930273+0j)
11470,24.05.2019,22:00,36.1,(9.94977560437966+0j)
11471,24.05.2019,23:00,33.4,(9.695265531387193+0j)
11472,25.05.2019,00:00,36.4,(9.977261311984721+0j)
11473,25.05.2019,01:00,22.7,(8.524184439241388+0j)
11474,25.05.2019,02:00,13.8,(7.221109230955072+0j)
11475,25.05.2019,03:00,5.8,(5.409040295979997+0j)
11476,25.05.2019,04:00,6.0,(5.470511925452673+0j)
11477,25.05.2019,05:00,6.8,(5.703575435300514+0j)
11478,25.05.2019,06:00,5.0,(5.147948818274292+0j)
11479,25.05.2019,07:00,2.6,(4.13969808350671+0j)
11480,25.05.2019,08:00,0.6,(2.539186706732667+0j)
11481,25.05.2019,09:00,0.0,0j
11482,25.05.2019,10:00,0.0,0j
11483,25.05.2019,11:00,0.05,(1.1090919516598778+0j)
11484,25.05.2019,12:00,1.25,(3.243004539962609+0j)
11485,25.05.2019,13:00,2.9,(4.293158127988514+0j)
11486,25.05.2019,14:00,3.4,(4.5269308229880085+0j)
11487,25.05.2019,15:00,3.6,(4.614008453849553+0j)
11488,25.05.2019,16:00,2.9,(4.293158127988514+0j)
11489,25.05.2019,17:00,5.7,(5.3777734686023715+0j)
11490,25.05.2019,18:00,8.0,(6.021077464018397+0j)
11491,25.05.2019,19:00,7.3,(5.840076091943958+0j)
11492,25.05.2019,20:00,5.8,(5.409040295979997+0j)
11493,25.05.2019,21:00,3.6,(4.614008453849553+0j)
11494,25.05.2019,22:00,4.2,(4.857289430190049+0j)
11495,25.05.2019,23:00,6.7,(5.675478548913056+0j)
11496,26.05.2019,00:00,4.7,(5.042859150760187+0j)
11497,26.05.2019,01:00,2.5,(4.0859296848035305+0j)
11498,26.05.2019,02:00,1.8,(3.6621409367154727+0j)
11499,26.05.2019,03:00,3.6,(4.614008453849553+0j)
11500,26.05.2019,04:00,5.9,(5.43994976862631+0j)
11501,26.05.2019,05:00,9.5,(6.3760554811786925+0j)
11502,26.05.2019,06:00,12.8,(7.042294923177414+0j)
11503,26.05.2019,07:00,6.8,(5.703575435300514+0j)
11504,26.05.2019,08:00,7.7,(5.9448530986261+0j)
11505,26.05.2019,09:00,1.95,(3.7611653178238926+0j)
11506,26.05.2019,10:00,0.15,(1.5995873907128637+0j)
11507,26.05.2019,11:00,0.1,(1.3973682961652671+0j)
11508,26.05.2019,12:00,0.95,(2.959502792393457+0j)
11509,26.05.2019,13:00,1.55,(3.48407999866735+0j)
11510,26.05.2019,14:00,3.5,(4.570884356511836+0j)
11511,26.05.2019,15:00,4.7,(5.042859150760187+0j)
11512,26.05.2019,16:00,4.8,(5.078373413465334+0j)
11513,26.05.2019,17:00,4.7,(5.042859150760187+0j)
11514,26.05.2019,18:00,6.9,(5.731398194797679+0j)
11515,26.05.2019,19:00,5.3,(5.2489146242857645+0j)
11516,26.05.2019,20:00,11.5,(6.795323954814099+0j)
11517,26.05.2019,21:00,16.0,(7.586082239964419+0j)
11518,26.05.2019,22:00,12.7,(7.02390764649113+0j)
11519,26.05.2019,23:00,9.3,(6.3309935126530155+0j)
11520,27.05.2019,00:00,8.7,(6.191805465353192+0j)
11521,27.05.2019,01:00,5.2,(5.2156927556195685+0j)
11522,27.05.2019,02:00,1.2,(3.1991747814257274+0j)
11523,27.05.2019,03:00,3.1,(4.389665729838696+0j)
11524,27.05.2019,04:00,2.9,(4.293158127988514+0j)
11525,27.05.2019,05:00,2.7,(4.192104888495801+0j)
11526,27.05.2019,06:00,4.2,(4.857289430190049+0j)
11527,27.05.2019,07:00,17.6,(7.830961850531967+0j)
11528,27.05.2019,08:00,13.1,(7.096888535434397+0j)
11529,27.05.2019,09:00,2.2,(3.9154809252659835+0j)
11530,27.05.2019,10:00,0.2,(1.7605737307943534+0j)
11531,27.05.2019,11:00,0.0,0j
11532,27.05.2019,12:00,0.0,0j
11533,27.05.2019,13:00,0.2,(1.7605737307943534+0j)
11534,27.05.2019,14:00,0.2,(1.7605737307943534+0j)
11535,27.05.2019,15:00,0.6,(2.539186706732667+0j)
11536,27.05.2019,16:00,5.1,(5.182042188128049+0j)
11537,27.05.2019,17:00,7.8,(5.970477782139954+0j)
11538,27.05.2019,18:00,2.3,(3.973929556155846+0j)
11539,27.05.2019,19:00,0.3,(2.015353824705552+0j)
11540,27.05.2019,20:00,4.1,(4.8184294500013145+0j)
11541,27.05.2019,21:00,9.6,(6.398349562851455+0j)
11542,27.05.2019,22:00,13.4,(7.150654892002369+0j)
11543,27.05.2019,23:00,18.7,(7.99082134753598+0j)
11544,28.05.2019,00:00,19.2,(8.061415298822206+0j)
11545,28.05.2019,01:00,16.9,(7.725734641271887+0j)
11546,28.05.2019,02:00,14.8,(7.391480873611403+0j)
11547,28.05.2019,03:00,11.9,(6.873214106764702+0j)
11548,28.05.2019,04:00,9.2,(6.3082199578893094+0j)
11549,28.05.2019,05:00,7.1,(5.7862474432419075+0j)
11550,28.05.2019,06:00,11.9,(6.873214106764702+0j)
11551,28.05.2019,07:00,21.2,(8.332132596282488+0j)
11552,28.05.2019,08:00,24.1,(8.695940639795452+0j)
11553,28.05.2019,09:00,18.7,(7.99082134753598+0j)
11554,28.05.2019,10:00,18.1,(7.904427321218604+0j)
11555,28.05.2019,11:00,15.8,(7.554340938852766+0j)
11556,28.05.2019,12:00,23.2,(8.586316255977028+0j)
11557,28.05.2019,13:00,34.8,(9.828878509284104+0j)
11558,28.05.2019,14:00,30.6,(9.4163955729724+0j)
11559,28.05.2019,15:00,37.8,(10.10356916761932+0j)
11560,28.05.2019,16:00,35.8,(9.922137196440678+0j)
11561,28.05.2019,17:00,39.3,(10.23548444074983+0j)
11562,28.05.2019,18:00,44.5,(10.668357386303605+0j)
11563,28.05.2019,19:00,44.4,(10.660360113901474+0j)
11564,28.05.2019,20:00,43.1,(10.555285283155564+0j)
11565,28.05.2019,21:00,45.0,(10.708165058791522+0j)
11566,28.05.2019,22:00,45.0,(10.708165058791522+0j)
11567,28.05.2019,23:00,43.0,(10.547115554440134+0j)
11568,29.05.2019,00:00,43.0,(10.547115554440134+0j)
11569,29.05.2019,01:00,36.3,(9.968116246079372+0j)
11570,29.05.2019,02:00,40.7,(10.355610059823096+0j)
11571,29.05.2019,03:00,29.5,(9.302183255480452+0j)
11572,29.05.2019,04:00,10.1,(6.507557441145295+0j)
11573,29.05.2019,05:00,5.4,(5.28172119238306+0j)
11574,29.05.2019,06:00,6.5,(5.618434702627392+0j)
11575,29.05.2019,07:00,10.3,(6.550231168279362+0j)
11576,29.05.2019,08:00,8.2,(6.070840691490033+0j)
11577,29.05.2019,09:00,9.0,(6.262172915123526+0j)
11578,29.05.2019,10:00,7.3,(5.840076091943958+0j)
11579,29.05.2019,11:00,7.7,(5.9448530986261+0j)
11580,29.05.2019,12:00,5.6,(5.346138775104125+0j)
11581,29.05.2019,13:00,4.6,(5.006837498600141+0j)
11582,29.05.2019,14:00,3.0,(4.341948192634077+0j)
11583,29.05.2019,15:00,1.1,(3.1077192698643206+0j)
11584,29.05.2019,16:00,3.0,(4.341948192634077+0j)
11585,29.05.2019,17:00,2.4,(4.030707649411104+0j)
11586,29.05.2019,18:00,6.6,(5.647100682011718+0j)
11587,29.05.2019,19:00,2.4,(4.030707649411104+0j)
11588,29.05.2019,20:00,5.6,(5.346138775104125+0j)
11589,29.05.2019,21:00,6.0,(5.470511925452673+0j)
11590,29.05.2019,22:00,7.9,(5.995884376630658+0j)
11591,29.05.2019,23:00,5.9,(5.43994976862631+0j)
11592,30.05.2019,00:00,7.7,(5.9448530986261+0j)
11593,30.05.2019,01:00,4.3,(4.895537378431298+0j)
11594,30.05.2019,02:00,0.3,(2.015353824705552+0j)
11595,30.05.2019,03:00,0.0,0j
11596,30.05.2019,04:00,0.0,0j
11597,30.05.2019,05:00,0.0,0j
11598,30.05.2019,06:00,2.1,(3.8552331755988494+0j)
11599,30.05.2019,07:00,3.8,(4.697917845948198+0j)
11600,30.05.2019,08:00,6.8,(5.703575435300514+0j)
11601,30.05.2019,09:00,10.2,(6.528964034265818+0j)
11602,30.05.2019,10:00,11.0,(6.69537820187625+0j)
11603,30.05.2019,11:00,12.0,(6.892413128578756+0j)
11604,30.05.2019,12:00,14.2,(7.29021495364087+0j)
11605,30.05.2019,13:00,19.3,(8.075386583791563+0j)
11606,30.05.2019,14:00,24.8,(8.779331459677392+0j)
11607,30.05.2019,15:00,35.3,(9.87572801847227+0j)
11608,30.05.2019,16:00,41.7,(10.439737304647712+0j)
11609,30.05.2019,17:00,41.6,(10.431385511239135+0j)
11610,30.05.2019,18:00,39.4,(10.244158584257733+0j)
11611,30.05.2019,19:00,43.8,(10.612122530378011+0j)
11612,30.05.2019,20:00,43.5,(10.587838412255271+0j)
11613,30.05.2019,21:00,38.55,(10.169954575005637+0j)
11614,30.05.2019,22:00,35.25,(9.871063054141676+0j)
11615,30.05.2019,23:00,36.3,(9.968116246079372+0j)
11616,31.05.2019,00:00,32.4,(9.597524344277181+0j)
11617,31.05.2019,01:00,36.4,(9.977261311984721+0j)
11618,31.05.2019,02:00,39.2,(10.226795570325265+0j)
11619,31.05.2019,03:00,42.7,(10.522530114335344+0j)
11620,31.05.2019,04:00,42.9,(10.538933149639515+0j)
11621,31.05.2019,05:00,43.0,(10.547115554440134+0j)
11622,31.05.2019,06:00,37.2,(10.049825761989242+0j)
11623,31.05.2019,07:00,36.3,(9.968116246079372+0j)
11624,31.05.2019,08:00,35.9,(9.931367096829286+0j)
11625,31.05.2019,09:00,27.3,(9.064943495037424+0j)
11626,31.05.2019,10:00,22.2,(8.461133429583517+0j)
11627,31.05.2019,11:00,26.9,(9.020452258572083+0j)
11628,31.05.2019,12:00,26.3,(8.952880790603228+0j)
11629,31.05.2019,13:00,30.7,(9.426641930972304+0j)
11630,31.05.2019,14:00,36.5,(9.986389643985815+0j)
11631,31.05.2019,15:00,41.7,(10.439737304647712+0j)
11632,31.05.2019,16:00,41.8,(10.448075756519076+0j)
11633,31.05.2019,17:00,39.5,(10.252818063093027+0j)
11634,31.05.2019,18:00,43.6,(10.595945489245354+0j)
11635,31.05.2019,19:00,44.9,(10.700227201873002+0j)
11636,31.05.2019,20:00,45.0,(10.708165058791522+0j)
11637,31.05.2019,21:00,42.9,(10.538933149639515+0j)
11638,31.05.2019,22:00,31.1,(9.467406295069976+0j)
11639,31.05.2019,23:00,30.6,(9.4163955729724+0j)
11640,01.06.2019,00:00,30.2,(9.375185436990789+0j)
11641,01.06.2019,01:00,32.0,(9.557864700364822+0j)
11642,01.06.2019,02:00,28.2,(9.163483209598331+0j)
11643,01.06.2019,03:00,30.8,(9.436866062555481+0j)
11644,01.06.2019,04:00,24.3,(8.719929563096922+0j)
11645,01.06.2019,05:00,21.5,(8.371251163174215+0j)
11646,01.06.2019,06:00,21.5,(8.371251163174215+0j)
11647,01.06.2019,07:00,17.7,(7.84576521629518+0j)
11648,01.06.2019,08:00,11.9,(6.873214106764702+0j)
11649,01.06.2019,09:00,8.9,(6.238893247029198+0j)
11650,01.06.2019,10:00,8.7,(6.191805465353192+0j)
11651,01.06.2019,11:00,9.5,(6.3760554811786925+0j)
11652,01.06.2019,12:00,6.6,(5.647100682011718+0j)
11653,01.06.2019,13:00,11.1,(6.715606053482087+0j)
11654,01.06.2019,14:00,10.4,(6.5713610925892905+0j)
11655,01.06.2019,15:00,12.9,(7.060586680466396+0j)
11656,01.06.2019,16:00,13.8,(7.221109230955072+0j)
11657,01.06.2019,17:00,18.2,(7.918957551203083+0j)
11658,01.06.2019,18:00,16.0,(7.586082239964419+0j)
11659,01.06.2019,19:00,13.0,(7.078784149300094+0j)
11660,01.06.2019,20:00,11.5,(6.795323954814099+0j)
11661,01.06.2019,21:00,6.2,(5.530632255025915+0j)
11662,01.06.2019,22:00,0.5,(2.3894661750912056+0j)
11663,01.06.2019,23:00,1.8,(3.6621409367154727+0j)
11664,02.06.2019,00:00,0.55,(2.4665984191022337+0j)
11665,02.06.2019,01:00,0.05,(1.1090919516598778+0j)
11666,02.06.2019,02:00,0.3,(2.015353824705552+0j)
11667,02.06.2019,03:00,0.25,(1.896520559991105+0j)
11668,02.06.2019,04:00,0.05,(1.1090919516598778+0j)
11669,02.06.2019,05:00,0.15,(1.5995873907128637+0j)
11670,02.06.2019,06:00,0.2,(1.7605737307943534+0j)
11671,02.06.2019,07:00,0.85,(2.851787717650257+0j)
11672,02.06.2019,08:00,2.4,(4.030707649411104+0j)
11673,02.06.2019,09:00,6.7,(5.675478548913056+0j)
11674,02.06.2019,10:00,6.0,(5.470511925452673+0j)
11675,02.06.2019,11:00,10.9,(6.675027382719426+0j)
11676,02.06.2019,12:00,3.7,(4.656341171279177+0j)
11677,02.06.2019,13:00,19.6,(8.117013023299025+0j)
11678,02.06.2019,14:00,13.3,(7.132822760892083+0j)
11679,02.06.2019,15:00,14.6,(7.35803480122798+0j)
11680,02.06.2019,16:00,15.0,(7.424626971120629+0j)
11681,02.06.2019,17:00,20.4,(8.225979220778056+0j)
11682,02.06.2019,18:00,18.9,(8.019208162656188+0j)
11683,02.06.2019,19:00,17.5,(7.816102304676033+0j)
11684,02.06.2019,20:00,11.1,(6.715606053482087+0j)
11685,02.06.2019,21:00,11.4,(6.7755699946582935+0j)
11686,02.06.2019,22:00,10.6,(6.613218024238674+0j)
11687,02.06.2019,23:00,9.5,(6.3760554811786925+0j)
11688,03.06.2019,00:00,16.1,(7.601853766111358+0j)
11689,03.06.2019,01:00,25.9,(8.907260224166848+0j)
11690,03.06.2019,02:00,30.7,(9.426641930972304+0j)
11691,03.06.2019,03:00,28.5,(9.195863277986165+0j)
11692,03.06.2019,04:00,27.0,(9.031616196027596+0j)
11693,03.06.2019,05:00,38.6,(10.174349542957637+0j)
11694,03.06.2019,06:00,35.5,(9.894343949463199+0j)
11695,03.06.2019,07:00,25.3,(8.837940214215557+0j)
11696,03.06.2019,08:00,23.0,(8.561571691525161+0j)
11697,03.06.2019,09:00,17.0,(7.740942819578839+0j)
11698,03.06.2019,10:00,14.5,(7.341197134139915+0j)
11699,03.06.2019,11:00,18.8,(8.005039920844183+0j)
11700,03.06.2019,12:00,26.5,(8.975517753688209+0j)
11701,03.06.2019,13:00,19.3,(8.075386583791563+0j)
11702,03.06.2019,14:00,13.8,(7.221109230955072+0j)
11703,03.06.2019,15:00,9.1,(6.2852807736356455+0j)
11704,03.06.2019,16:00,7.5,(5.892930332214177+0j)
11705,03.06.2019,17:00,11.7,(6.834490952063834+0j)
11706,03.06.2019,18:00,9.7,(6.420489357132383+0j)
11707,03.06.2019,19:00,14.6,(7.35803480122798+0j)
11708,03.06.2019,20:00,13.8,(7.221109230955072+0j)
11709,03.06.2019,21:00,14.7,(7.37479575846166+0j)
11710,03.06.2019,22:00,10.3,(6.550231168279362+0j)
11711,03.06.2019,23:00,10.9,(6.675027382719426+0j)
11712,04.06.2019,00:00,10.6,(6.613218024238674+0j)
11713,04.06.2019,01:00,13.1,(7.096888535434397+0j)
11714,04.06.2019,02:00,13.5,(7.168398525273617+0j)
11715,04.06.2019,03:00,13.1,(7.096888535434397+0j)
11716,04.06.2019,04:00,14.8,(7.391480873611403+0j)
11717,04.06.2019,05:00,13.4,(7.150654892002369+0j)
11718,04.06.2019,06:00,10.4,(6.5713610925892905+0j)
11719,04.06.2019,07:00,14.9,(7.408090998846997+0j)
11720,04.06.2019,08:00,6.0,(5.470511925452673+0j)
11721,04.06.2019,09:00,7.9,(5.995884376630658+0j)
11722,04.06.2019,10:00,7.4,(5.866622257186784+0j)
11723,04.06.2019,11:00,6.3,(5.5602083909423055+0j)
11724,04.06.2019,12:00,3.1,(4.389665729838696+0j)
11725,04.06.2019,13:00,2.0,(3.79304111998221+0j)
11726,04.06.2019,14:00,2.4,(4.030707649411104+0j)
11727,04.06.2019,15:00,1.2,(3.1991747814257274+0j)
11728,04.06.2019,16:00,3.5,(4.570884356511836+0j)
11729,04.06.2019,17:00,7.0,(5.758953417404445+0j)
11730,04.06.2019,18:00,5.0,(5.147948818274292+0j)
11731,04.06.2019,19:00,4.8,(5.078373413465334+0j)
11732,04.06.2019,20:00,1.2,(3.1991747814257274+0j)
11733,04.06.2019,21:00,0.0,0j
11734,04.06.2019,22:00,0.4,(2.2181839033197557+0j)
11735,04.06.2019,23:00,0.2,(1.7605737307943534+0j)
11736,05.06.2019,00:00,0.0,0j
11737,05.06.2019,01:00,0.0,0j
11738,05.06.2019,02:00,0.0,0j
11739,05.06.2019,03:00,0.0,0j
11740,05.06.2019,04:00,0.0,0j
11741,05.06.2019,05:00,0.0,0j
11742,05.06.2019,06:00,0.0,0j
11743,05.06.2019,07:00,0.0,0j
11744,05.06.2019,08:00,0.0,0j
11745,05.06.2019,09:00,0.0,0j
11746,05.06.2019,10:00,0.0,0j
11747,05.06.2019,11:00,0.0,0j
11748,05.06.2019,12:00,0.0,0j
11749,05.06.2019,13:00,0.6,(2.539186706732667+0j)
11750,05.06.2019,14:00,0.9,(2.9066431876989745+0j)
11751,05.06.2019,15:00,1.6,(3.521147461588707+0j)
11752,05.06.2019,16:00,1.3,(3.2856805462946452+0j)
11753,05.06.2019,17:00,0.3,(2.015353824705552+0j)
11754,05.06.2019,18:00,0.0,0j
11755,05.06.2019,19:00,0.2,(1.7605737307943534+0j)
11756,05.06.2019,20:00,0.0,0j
11757,05.06.2019,21:00,0.0,0j
11758,05.06.2019,22:00,0.0,0j
11759,05.06.2019,23:00,0.0,0j
11760,06.06.2019,00:00,0.0,0j
11761,06.06.2019,01:00,0.0,0j
11762,06.06.2019,02:00,0.0,0j
11763,06.06.2019,03:00,0.0,0j
11764,06.06.2019,04:00,0.0,0j
11765,06.06.2019,05:00,0.0,0j
11766,06.06.2019,06:00,0.0,0j
11767,06.06.2019,07:00,0.0,0j
11768,06.06.2019,08:00,0.0,0j
11769,06.06.2019,09:00,0.0,0j
11770,06.06.2019,10:00,0.0,0j
11771,06.06.2019,11:00,0.0,0j
11772,06.06.2019,12:00,1.4,(3.36785638920644+0j)
11773,06.06.2019,13:00,1.6,(3.521147461588707+0j)
11774,06.06.2019,14:00,3.6,(4.614008453849553+0j)
11775,06.06.2019,15:00,7.1,(5.7862474432419075+0j)
11776,06.06.2019,16:00,10.4,(6.5713610925892905+0j)
11777,06.06.2019,17:00,13.8,(7.221109230955072+0j)
11778,06.06.2019,18:00,17.2,(7.771181184471484+0j)
11779,06.06.2019,19:00,20.1,(8.18545649845877+0j)
11780,06.06.2019,20:00,22.4,(8.486466315568268+0j)
11781,06.06.2019,21:00,27.6,(9.098027523670474+0j)
11782,06.06.2019,22:00,24.7,(8.767515386906252+0j)
11783,06.06.2019,23:00,22.7,(8.524184439241388+0j)
11784,07.06.2019,00:00,26.4,(8.964213563195738+0j)
11785,07.06.2019,01:00,25.25,(8.83211427962403+0j)
11786,07.06.2019,02:00,15.0,(7.424626971120629+0j)
11787,07.06.2019,03:00,13.1,(7.096888535434397+0j)
11788,07.06.2019,04:00,15.7,(7.53836976871917+0j)
11789,07.06.2019,05:00,17.3,(7.786212520155339+0j)
11790,07.06.2019,06:00,16.0,(7.586082239964419+0j)
11791,07.06.2019,07:00,14.7,(7.37479575846166+0j)
11792,07.06.2019,08:00,17.9,(7.875205511701368+0j)
11793,07.06.2019,09:00,16.9,(7.725734641271887+0j)
11794,07.06.2019,10:00,13.9,(7.238509561436398+0j)
11795,07.06.2019,11:00,18.7,(7.99082134753598+0j)
11796,07.06.2019,12:00,27.5,(9.08702627046921+0j)
11797,07.06.2019,13:00,28.6,(9.206606118686874+0j)
11798,07.06.2019,14:00,34.7,(9.819454842423497+0j)
11799,07.06.2019,15:00,35.8,(9.922137196440678+0j)
11800,07.06.2019,16:00,39.7,(10.270093273626623+0j)
11801,07.06.2019,17:00,42.0,(10.464712847926641+0j)
11802,07.06.2019,18:00,40.6,(10.34712185105253+0j)
11803,07.06.2019,19:00,45.0,(10.708165058791522+0j)
11804,07.06.2019,20:00,45.0,(10.708165058791522+0j)
11805,07.06.2019,21:00,45.0,(10.708165058791522+0j)
11806,07.06.2019,22:00,43.8,(10.612122530378011+0j)
11807,07.06.2019,23:00,43.0,(10.547115554440134+0j)
11808,08.06.2019,00:00,39.6,(10.261462939079914+0j)
11809,08.06.2019,01:00,32.3,(9.58764017215151+0j)
11810,08.06.2019,02:00,26.5,(8.975517753688209+0j)
11811,08.06.2019,03:00,19.1,(8.0473954178345+0j)
11812,08.06.2019,04:00,15.0,(7.424626971120629+0j)
11813,08.06.2019,05:00,22.2,(8.461133429583517+0j)
11814,08.06.2019,06:00,23.0,(8.561571691525161+0j)
11815,08.06.2019,07:00,21.1,(8.319011105915559+0j)
11816,08.06.2019,08:00,24.6,(8.75566737870623+0j)
11817,08.06.2019,09:00,23.9,(8.671818627838755+0j)
11818,08.06.2019,10:00,23.8,(8.659707133547236+0j)
11819,08.06.2019,11:00,21.1,(8.319011105915559+0j)
11820,08.06.2019,12:00,21.1,(8.319011105915559+0j)
11821,08.06.2019,13:00,27.2,(9.053861645976017+0j)
11822,08.06.2019,14:00,31.9,(9.547898202312288+0j)
11823,08.06.2019,15:00,37.4,(10.067804021709897+0j)
11824,08.06.2019,16:00,42.2,(10.48129720665224+0j)
11825,08.06.2019,17:00,43.7,(10.604040179551125+0j)
11826,08.06.2019,18:00,44.8,(10.69227755020825+0j)
11827,08.06.2019,19:00,44.1,(10.636296013746227+0j)
11828,08.06.2019,20:00,39.6,(10.261462939079914+0j)
