,Tarih,Saat,Toplam (MWh),AFYON WindSpeed(m/s)
13463,15.08.2019,23:00,59.0,(6.8442228668758585+0j)
13464,16.08.2019,00:00,70.0,(7.245574379379894+0j)
13465,16.08.2019,01:00,44.0,(6.2066563190646376+0j)
13466,16.08.2019,02:00,37.0,(5.858332903042962+0j)
13467,16.08.2019,03:00,14.0,(4.237237601769498+0j)
13468,16.08.2019,04:00,10.0,(3.7876816712658563+0j)
13469,16.08.2019,05:00,12.0,(4.025012385306576+0j)
13470,16.08.2019,06:00,38.0,(5.910642214636152+0j)
13471,16.08.2019,07:00,12.0,(4.025012385306576+0j)
13472,16.08.2019,08:00,3.0,(2.5355989151676646+0j)
13473,16.08.2019,09:00,3.0,(2.5355989151676646+0j)
13474,16.08.2019,10:00,3.0,(2.5355989151676646+0j)
13475,16.08.2019,11:00,4.0,(2.7907877167532553+0j)
13476,16.08.2019,12:00,14.0,(4.237237601769498+0j)
13477,16.08.2019,13:00,31.0,(5.5228176442684225+0j)
13478,16.08.2019,14:00,57.0,(6.7659963257309705+0j)
13479,16.08.2019,15:00,105.0,(8.294112187555683+0j)
13480,16.08.2019,16:00,69.0,(7.210906028992771+0j)
13481,16.08.2019,17:00,62.0,(6.9583142047446005+0j)
13482,16.08.2019,18:00,64.0,(7.032344380250954+0j)
13483,16.08.2019,19:00,56.0,(6.726195426488111+0j)
13484,16.08.2019,20:00,55.0,(6.6859178414492275+0j)
13485,16.08.2019,21:00,40.0,(6.012569869488088+0j)
13486,16.08.2019,22:00,30.0,(5.462782262844428+0j)
13487,16.08.2019,23:00,29.0,(5.40139749086558+0j)
13488,17.08.2019,00:00,36.0,(5.805072383190406+0j)
13489,17.08.2019,01:00,20.0,(4.772179867928846+0j)
13490,17.08.2019,02:00,10.0,(3.7876816712658563+0j)
13491,17.08.2019,03:00,7.0,(3.3630977132440556+0j)
13492,17.08.2019,04:00,10.0,(3.7876816712658563+0j)
13493,17.08.2019,05:00,6.0,(3.194654447310345+0j)
13494,17.08.2019,06:00,10.0,(3.7876816712658563+0j)
13495,17.08.2019,07:00,9.0,(3.6569664458724946+0j)
13496,17.08.2019,08:00,2.0,(2.2150496786970235+0j)
13497,17.08.2019,09:00,1.0,(1.7580860950627388+0j)
13498,17.08.2019,10:00,1.0,(1.7580860950627388+0j)
13499,17.08.2019,11:00,8.0,(3.516172190125477+0j)
13500,17.08.2019,12:00,24.0,(5.071197830335329+0j)
13501,17.08.2019,13:00,54.0,(6.6451490360910705+0j)
13502,17.08.2019,14:00,105.0,(8.294112187555683+0j)
13503,17.08.2019,15:00,127.0,(8.837064931406191+0j)
13504,17.08.2019,16:00,133.0,(8.974095482833441+0j)
13505,17.08.2019,17:00,164.0,(9.623242319156931+0j)
13506,17.08.2019,18:00,158.0,(9.5044247092246+0j)
13507,17.08.2019,19:00,140.0,(9.128851679159709+0j)
13508,17.08.2019,20:00,137.0,(9.063174212787075+0j)
13509,17.08.2019,21:00,114.0,(8.524621194299819+0j)
13510,17.08.2019,22:00,66.0,(7.104847887066928+0j)
13511,17.08.2019,23:00,29.0,(5.40139749086558+0j)
13512,18.08.2019,00:00,123.0,(8.743295893976889+0j)
13513,18.08.2019,01:00,143.0,(9.193597471592376+0j)
13514,18.08.2019,02:00,158.0,(9.5044247092246+0j)
13515,18.08.2019,03:00,167.0,(9.681566423794303+0j)
13516,18.08.2019,04:00,172.0,(9.77724027382445+0j)
13517,18.08.2019,05:00,165.0,(9.642762133940785+0j)
13518,18.08.2019,06:00,151.0,(9.361938592581126+0j)
13519,18.08.2019,07:00,164.0,(9.623242319156931+0j)
13520,18.08.2019,08:00,166.0,(9.662203239259748+0j)
13521,18.08.2019,09:00,117.0,(8.598752056010891+0j)
13522,18.08.2019,10:00,130.0,(8.906107299691538+0j)
13523,18.08.2019,11:00,157.0,(9.484330728123975+0j)
13524,18.08.2019,12:00,177.0,(9.871077488839845+0j)
13525,18.08.2019,13:00,175.0,(9.833757368868744+0j)
13526,18.08.2019,14:00,162.0,(9.583963341931035+0j)
13527,18.08.2019,15:00,179.0,(9.908117526266054+0j)
13528,18.08.2019,16:00,183.0,(9.981377987034437+0j)
13529,18.08.2019,17:00,169.0,(9.720062122661908+0j)
13530,18.08.2019,18:00,165.0,(9.642762133940785+0j)
13531,18.08.2019,19:00,170.0,(9.739196152599513+0j)
13532,18.08.2019,20:00,158.0,(9.5044247092246+0j)
13533,18.08.2019,21:00,179.0,(9.908117526266054+0j)
13534,18.08.2019,22:00,178.0,(9.889632189438641+0j)
13535,18.08.2019,23:00,177.0,(9.871077488839845+0j)
13536,19.08.2019,00:00,150.0,(9.341226271396069+0j)
13537,19.08.2019,01:00,135.0,(9.018854804232133+0j)
13538,19.08.2019,02:00,134.0,(8.996530814904709+0j)
13539,19.08.2019,03:00,138.0,(9.085172294741843+0j)
13540,19.08.2019,04:00,124.0,(8.766926538340227+0j)
13541,19.08.2019,05:00,101.0,(8.187423660244892+0j)
13542,19.08.2019,06:00,97.0,(8.077879749561555+0j)
13543,19.08.2019,07:00,97.0,(8.077879749561555+0j)
13544,19.08.2019,08:00,106.0,(8.320359552981591+0j)
13545,19.08.2019,09:00,120.0,(8.671626310712465+0j)
13546,19.08.2019,10:00,124.0,(8.766926538340227+0j)
13547,19.08.2019,11:00,111.0,(8.449178112131465+0j)
13548,19.08.2019,12:00,101.0,(8.187423660244892+0j)
13549,19.08.2019,13:00,85.0,(7.730005108980555+0j)
13550,19.08.2019,14:00,79.0,(7.543666890887838+0j)
13551,19.08.2019,15:00,66.0,(7.104847887066928+0j)
13552,19.08.2019,16:00,67.0,(7.140551239822028+0j)
13553,19.08.2019,17:00,56.0,(6.726195426488111+0j)
13554,19.08.2019,18:00,70.0,(7.245574379379894+0j)
13555,19.08.2019,19:00,106.0,(8.320359552981591+0j)
13556,19.08.2019,20:00,107.0,(8.346442355418903+0j)
13557,19.08.2019,21:00,102.0,(8.21435616888355+0j)
13558,19.08.2019,22:00,133.0,(8.974095482833441+0j)
13559,19.08.2019,23:00,128.0,(8.860198714788094+0j)
13560,20.08.2019,00:00,129.0,(8.883212321317076+0j)
13561,20.08.2019,01:00,117.0,(8.598752056010891+0j)
13562,20.08.2019,02:00,102.0,(8.21435616888355+0j)
13563,20.08.2019,03:00,88.0,(7.819896945852567+0j)
13564,20.08.2019,04:00,71.0,(7.279914107449302+0j)
13565,20.08.2019,05:00,53.0,(6.603873753578318+0j)
13566,20.08.2019,06:00,70.0,(7.245574379379894+0j)
13567,20.08.2019,07:00,73.0,(7.347638127708524+0j)
13568,20.08.2019,08:00,83.0,(7.668895793165734+0j)
13569,20.08.2019,09:00,96.0,(8.050024770613152+0j)
13570,20.08.2019,10:00,82.0,(7.637972490387304+0j)
13571,20.08.2019,11:00,76.0,(7.446942544617338+0j)
13572,20.08.2019,12:00,58.0,(6.805334397590895+0j)
13573,20.08.2019,13:00,42.0,(6.111154110442452+0j)
13574,20.08.2019,14:00,35.0,(5.750816195970739+0j)
13575,20.08.2019,15:00,41.0,(6.062262783072487+0j)
13576,20.08.2019,16:00,61.0,(6.92070096086557+0j)
13577,20.08.2019,17:00,49.0,(6.433374486375069+0j)
13578,20.08.2019,18:00,69.0,(7.210906028992771+0j)
13579,20.08.2019,19:00,102.0,(8.21435616888355+0j)
13580,20.08.2019,20:00,99.0,(8.13302056750046+0j)
13581,20.08.2019,21:00,122.0,(8.719536820622206+0j)
13582,20.08.2019,22:00,122.0,(8.719536820622206+0j)
13583,20.08.2019,23:00,142.0,(9.172117025402024+0j)
13584,21.08.2019,00:00,86.0,(7.760200748007389+0j)
13585,21.08.2019,01:00,79.0,(7.543666890887838+0j)
13586,21.08.2019,02:00,49.0,(6.433374486375069+0j)
13587,21.08.2019,03:00,38.0,(5.910642214636152+0j)
13588,21.08.2019,04:00,44.0,(6.2066563190646376+0j)
13589,21.08.2019,05:00,37.0,(5.858332903042962+0j)
13590,21.08.2019,06:00,34.0,(5.695516461227095+0j)
13591,21.08.2019,07:00,2.9,(2.507106627950576+0j)
13592,21.08.2019,08:00,4.1,(2.8138531240335585+0j)
13593,21.08.2019,09:00,5.0,(3.006284934744044+0j)
13594,21.08.2019,10:00,0.0,0j
13595,21.08.2019,11:00,6.0,(3.194654447310345+0j)
13596,21.08.2019,12:00,16.0,(4.430099357394047+0j)
13597,21.08.2019,13:00,14.0,(4.237237601769498+0j)
13598,21.08.2019,14:00,42.0,(6.111154110442452+0j)
13599,21.08.2019,15:00,36.0,(5.805072383190406+0j)
13600,21.08.2019,16:00,9.9,(3.7750137449653196+0j)
13601,21.08.2019,17:00,19.1,(4.69949575308211+0j)
13602,21.08.2019,18:00,68.0,(7.175901079522775+0j)
13603,21.08.2019,19:00,128.0,(8.860198714788094+0j)
13604,21.08.2019,20:00,143.0,(9.193597471592376+0j)
13605,21.08.2019,21:00,146.0,(9.257443944110124+0j)
13606,21.08.2019,22:00,157.0,(9.484330728123975+0j)
13607,21.08.2019,23:00,141.0,(9.150535493828448+0j)
13608,22.08.2019,00:00,80.0,(7.575363342531713+0j)
13609,22.08.2019,01:00,60.0,(6.882674363950042+0j)
13610,22.08.2019,02:00,53.0,(6.603873753578318+0j)
13611,22.08.2019,03:00,60.0,(6.882674363950042+0j)
13612,22.08.2019,04:00,48.0,(6.38930889462069+0j)
13613,22.08.2019,05:00,80.0,(7.575363342531713+0j)
13614,22.08.2019,06:00,71.0,(7.279914107449302+0j)
13615,22.08.2019,07:00,97.0,(8.077879749561555+0j)
13616,22.08.2019,08:00,93.0,(7.965281374332306+0j)
13617,22.08.2019,09:00,88.0,(7.819896945852567+0j)
13618,22.08.2019,10:00,53.0,(6.603873753578318+0j)
13619,22.08.2019,11:00,57.0,(6.7659963257309705+0j)
13620,22.08.2019,12:00,64.0,(7.032344380250954+0j)
13621,22.08.2019,13:00,61.0,(6.92070096086557+0j)
13622,22.08.2019,14:00,72.0,(7.313932891744989+0j)
13623,22.08.2019,15:00,81.0,(7.606796745502993+0j)
13624,22.08.2019,16:00,75.0,(7.414136204943551+0j)
13625,22.08.2019,17:00,66.0,(7.104847887066928+0j)
13626,22.08.2019,18:00,78.0,(7.511701817242199+0j)
13627,22.08.2019,19:00,98.0,(8.105543937240567+0j)
13628,22.08.2019,20:00,136.0,(9.041068822054088+0j)
13629,22.08.2019,21:00,158.0,(9.5044247092246+0j)
13630,22.08.2019,22:00,161.0,(9.564202536709079+0j)
13631,22.08.2019,23:00,158.0,(9.5044247092246+0j)
13632,23.08.2019,00:00,153.0,(9.403090499926822+0j)
13633,23.08.2019,01:00,134.0,(8.996530814904709+0j)
13634,23.08.2019,02:00,120.0,(8.671626310712465+0j)
13635,23.08.2019,03:00,127.0,(8.837064931406191+0j)
13636,23.08.2019,04:00,147.0,(9.278531588601085+0j)
13637,23.08.2019,05:00,118.0,(8.62318046014873+0j)
13638,23.08.2019,06:00,124.0,(8.766926538340227+0j)
13639,23.08.2019,07:00,128.0,(8.860198714788094+0j)
13640,23.08.2019,08:00,88.0,(7.819896945852567+0j)
13641,23.08.2019,09:00,82.0,(7.637972490387304+0j)
13642,23.08.2019,10:00,78.0,(7.511701817242199+0j)
13643,23.08.2019,11:00,96.0,(8.050024770613152+0j)
13644,23.08.2019,12:00,87.0,(7.790163210260396+0j)
13645,23.08.2019,13:00,100.0,(8.160312787373101+0j)
13646,23.08.2019,14:00,115.0,(8.549474457943806+0j)
13647,23.08.2019,15:00,146.0,(9.257443944110124+0j)
13648,23.08.2019,16:00,157.0,(9.484330728123975+0j)
13649,23.08.2019,17:00,166.0,(9.662203239259748+0j)
13650,23.08.2019,18:00,169.0,(9.720062122661908+0j)
13651,23.08.2019,19:00,149.0,(9.320421689667404+0j)
13652,23.08.2019,20:00,145.0,(9.236259787820005+0j)
13653,23.08.2019,21:00,157.0,(9.484330728123975+0j)
13654,23.08.2019,22:00,174.0,(9.814990610723694+0j)
13655,23.08.2019,23:00,164.0,(9.623242319156931+0j)
13656,24.08.2019,00:00,169.0,(9.720062122661908+0j)
13657,24.08.2019,01:00,136.0,(9.041068822054088+0j)
13658,24.08.2019,02:00,138.0,(9.085172294741843+0j)
13659,24.08.2019,03:00,139.0,(9.10706436081538+0j)
13660,24.08.2019,04:00,155.0,(9.443885329580661+0j)
13661,24.08.2019,05:00,145.0,(9.236259787820005+0j)
13662,24.08.2019,06:00,155.0,(9.443885329580661+0j)
13663,24.08.2019,07:00,126.0,(8.813809389867977+0j)
13664,24.08.2019,08:00,115.0,(8.549474457943806+0j)
13665,24.08.2019,09:00,149.0,(9.320421689667404+0j)
13666,24.08.2019,10:00,154.0,(9.423532065347036+0j)
13667,24.08.2019,11:00,159.0,(9.524434083462701+0j)
13668,24.08.2019,12:00,159.0,(9.524434083462701+0j)
13669,24.08.2019,13:00,159.0,(9.524434083462701+0j)
13670,24.08.2019,14:00,144.0,(9.214978007827993+0j)
13671,24.08.2019,15:00,127.0,(8.837064931406191+0j)
13672,24.08.2019,16:00,130.0,(8.906107299691538+0j)
13673,24.08.2019,17:00,144.0,(9.214978007827993+0j)
13674,24.08.2019,18:00,146.0,(9.257443944110124+0j)
13675,24.08.2019,19:00,148.0,(9.299523813070314+0j)
13676,24.08.2019,20:00,140.0,(9.128851679159709+0j)
13677,24.08.2019,21:00,126.0,(8.813809389867977+0j)
13678,24.08.2019,22:00,115.0,(8.549474457943806+0j)
13679,24.08.2019,23:00,128.0,(8.860198714788094+0j)
13680,25.08.2019,00:00,110.0,(8.423728626309575+0j)
13681,25.08.2019,01:00,112.0,(8.474475203538995+0j)
13682,25.08.2019,02:00,119.0,(8.647471237649249+0j)
13683,25.08.2019,03:00,134.0,(8.996530814904709+0j)
13684,25.08.2019,04:00,129.0,(8.883212321317076+0j)
13685,25.08.2019,05:00,133.0,(8.974095482833441+0j)
13686,25.08.2019,06:00,136.0,(9.041068822054088+0j)
13687,25.08.2019,07:00,117.0,(8.598752056010891+0j)
13688,25.08.2019,08:00,122.0,(8.719536820622206+0j)
13689,25.08.2019,09:00,131.0,(8.928885166922184+0j)
13690,25.08.2019,10:00,148.0,(9.299523813070314+0j)
13691,25.08.2019,11:00,152.0,(9.382559669321076+0j)
13692,25.08.2019,12:00,119.0,(8.647471237649249+0j)
13693,25.08.2019,13:00,117.0,(8.598752056010891+0j)
13694,25.08.2019,14:00,95.0,(8.021975676398952+0j)
13695,25.08.2019,15:00,93.0,(7.965281374332306+0j)
13696,25.08.2019,16:00,96.0,(8.050024770613152+0j)
13697,25.08.2019,17:00,90.0,(7.878695371270308+0j)
13698,25.08.2019,18:00,103.0,(8.241113218326888+0j)
13699,25.08.2019,19:00,123.0,(8.743295893976889+0j)
13700,25.08.2019,20:00,103.0,(8.241113218326888+0j)
13701,25.08.2019,21:00,95.0,(8.021975676398952+0j)
13702,25.08.2019,22:00,83.0,(7.668895793165734+0j)
13703,25.08.2019,23:00,79.0,(7.543666890887838+0j)
13704,26.08.2019,00:00,99.0,(8.13302056750046+0j)
13705,26.08.2019,01:00,108.0,(8.372363150259766+0j)
13706,26.08.2019,02:00,115.0,(8.549474457943806+0j)
13707,26.08.2019,03:00,143.0,(9.193597471592376+0j)
13708,26.08.2019,04:00,130.0,(8.906107299691538+0j)
13709,26.08.2019,05:00,126.0,(8.813809389867977+0j)
13710,26.08.2019,06:00,99.0,(8.13302056750046+0j)
13711,26.08.2019,07:00,122.0,(8.719536820622206+0j)
13712,26.08.2019,08:00,109.0,(8.39812442999216+0j)
13713,26.08.2019,09:00,117.0,(8.598752056010891+0j)
13714,26.08.2019,10:00,143.0,(9.193597471592376+0j)
13715,26.08.2019,11:00,82.0,(7.637972490387304+0j)
13716,26.08.2019,12:00,118.0,(8.62318046014873+0j)
13717,26.08.2019,13:00,66.0,(7.104847887066928+0j)
13718,26.08.2019,14:00,23.0,(4.999762993485103+0j)
13719,26.08.2019,15:00,20.0,(4.772179867928846+0j)
13720,26.08.2019,16:00,23.0,(4.999762993485103+0j)
13721,26.08.2019,17:00,35.0,(5.750816195970739+0j)
13722,26.08.2019,18:00,70.0,(7.245574379379894+0j)
13723,26.08.2019,19:00,119.0,(8.647471237649249+0j)
13724,26.08.2019,20:00,120.0,(8.671626310712465+0j)
13725,26.08.2019,21:00,103.0,(8.241113218326888+0j)
13726,26.08.2019,22:00,108.0,(8.372363150259766+0j)
13727,26.08.2019,23:00,111.0,(8.449178112131465+0j)
13728,27.08.2019,00:00,99.0,(8.13302056750046+0j)
13729,27.08.2019,01:00,105.0,(8.294112187555683+0j)
13730,27.08.2019,02:00,81.0,(7.606796745502993+0j)
13731,27.08.2019,03:00,79.0,(7.543666890887838+0j)
13732,27.08.2019,04:00,69.0,(7.210906028992771+0j)
13733,27.08.2019,05:00,47.0,(6.344626950991608+0j)
13734,27.08.2019,06:00,37.0,(5.858332903042962+0j)
13735,27.08.2019,07:00,34.0,(5.695516461227095+0j)
13736,27.08.2019,08:00,31.0,(5.5228176442684225+0j)
13737,27.08.2019,09:00,26.0,(5.208323144545029+0j)
13738,27.08.2019,10:00,19.0,(4.691279834660538+0j)
13739,27.08.2019,11:00,18.0,(4.607489003913996+0j)
13740,27.08.2019,12:00,8.0,(3.516172190125477+0j)
13741,27.08.2019,13:00,16.0,(4.430099357394047+0j)
13742,27.08.2019,14:00,15.0,(4.335813155356233+0j)
13743,27.08.2019,15:00,13.0,(4.1338488193205505+0j)
13744,27.08.2019,16:00,18.0,(4.607489003913996+0j)
13745,27.08.2019,17:00,23.0,(4.999762993485103+0j)
13746,27.08.2019,18:00,69.0,(7.210906028992771+0j)
13747,27.08.2019,19:00,105.0,(8.294112187555683+0j)
13748,27.08.2019,20:00,137.0,(9.063174212787075+0j)
13749,27.08.2019,21:00,129.0,(8.883212321317076+0j)
13750,27.08.2019,22:00,139.0,(9.10706436081538+0j)
13751,27.08.2019,23:00,109.0,(8.39812442999216+0j)
13752,28.08.2019,00:00,98.0,(8.105543937240567+0j)
13753,28.08.2019,01:00,94.0,(7.993729049284655+0j)
13754,28.08.2019,02:00,80.0,(7.575363342531713+0j)
13755,28.08.2019,03:00,74.0,(7.3810369418355695+0j)
13756,28.08.2019,04:00,82.0,(7.637972490387304+0j)
13757,28.08.2019,05:00,82.0,(7.637972490387304+0j)
13758,28.08.2019,06:00,86.0,(7.760200748007389+0j)
13759,28.08.2019,07:00,72.0,(7.313932891744989+0j)
13760,28.08.2019,08:00,72.0,(7.313932891744989+0j)
13761,28.08.2019,09:00,54.0,(6.6451490360910705+0j)
13762,28.08.2019,10:00,79.0,(7.543666890887838+0j)
13763,28.08.2019,11:00,98.0,(8.105543937240567+0j)
13764,28.08.2019,12:00,93.0,(7.965281374332306+0j)
13765,28.08.2019,13:00,67.0,(7.140551239822028+0j)
13766,28.08.2019,14:00,42.0,(6.111154110442452+0j)
13767,28.08.2019,15:00,31.0,(5.5228176442684225+0j)
13768,28.08.2019,16:00,32.0,(5.581575433506511+0j)
13769,28.08.2019,17:00,55.0,(6.6859178414492275+0j)
13770,28.08.2019,18:00,80.0,(7.575363342531713+0j)
13771,28.08.2019,19:00,110.0,(8.423728626309575+0j)
13772,28.08.2019,20:00,136.0,(9.041068822054088+0j)
13773,28.08.2019,21:00,120.0,(8.671626310712465+0j)
13774,28.08.2019,22:00,99.0,(8.13302056750046+0j)
13775,28.08.2019,23:00,86.0,(7.760200748007389+0j)
13776,29.08.2019,00:00,62.0,(6.9583142047446005+0j)
13777,29.08.2019,01:00,55.0,(6.6859178414492275+0j)
13778,29.08.2019,02:00,51.0,(6.519738811863608+0j)
13779,29.08.2019,03:00,45.0,(6.2533246602457355+0j)
13780,29.08.2019,04:00,41.0,(6.062262783072487+0j)
13781,29.08.2019,05:00,42.0,(6.111154110442452+0j)
13782,29.08.2019,06:00,55.0,(6.6859178414492275+0j)
13783,29.08.2019,07:00,35.0,(5.750816195970739+0j)
13784,29.08.2019,08:00,23.0,(4.999762993485103+0j)
13785,29.08.2019,09:00,13.0,(4.1338488193205505+0j)
13786,29.08.2019,10:00,15.0,(4.335813155356233+0j)
13787,29.08.2019,11:00,13.0,(4.1338488193205505+0j)
13788,29.08.2019,12:00,19.0,(4.691279834660538+0j)
13789,29.08.2019,13:00,13.0,(4.1338488193205505+0j)
13790,29.08.2019,14:00,7.0,(3.3630977132440556+0j)
13791,29.08.2019,15:00,7.0,(3.3630977132440556+0j)
13792,29.08.2019,16:00,5.0,(3.006284934744044+0j)
13793,29.08.2019,17:00,12.0,(4.025012385306576+0j)
13794,29.08.2019,18:00,12.0,(4.025012385306576+0j)
13795,29.08.2019,19:00,23.0,(4.999762993485103+0j)
13796,29.08.2019,20:00,18.0,(4.607489003913996+0j)
13797,29.08.2019,21:00,58.0,(6.805334397590895+0j)
13798,29.08.2019,22:00,158.0,(9.5044247092246+0j)
13799,29.08.2019,23:00,134.0,(8.996530814904709+0j)
13800,30.08.2019,00:00,99.0,(8.13302056750046+0j)
13801,30.08.2019,01:00,67.0,(7.140551239822028+0j)
13802,30.08.2019,02:00,45.0,(6.2533246602457355+0j)
13803,30.08.2019,03:00,41.0,(6.062262783072487+0j)
13804,30.08.2019,04:00,21.0,(4.850426231828067+0j)
13805,30.08.2019,05:00,13.6,(4.19649240883709+0j)
13806,30.08.2019,06:00,13.0,(4.1338488193205505+0j)
13807,30.08.2019,07:00,9.25,(3.6905184709177847+0j)
13808,30.08.2019,08:00,5.95,(3.1857556423086604+0j)
13809,30.08.2019,09:00,2.0,(2.2150496786970235+0j)
13810,30.08.2019,10:00,0.0,0j
13811,30.08.2019,11:00,0.0,0j
13812,30.08.2019,12:00,3.2,(2.5907378206131226+0j)
13813,30.08.2019,13:00,19.0,(4.691279834660538+0j)
13814,30.08.2019,14:00,43.0,(6.159275415435669+0j)
13815,30.08.2019,15:00,36.0,(5.805072383190406+0j)
13816,30.08.2019,16:00,32.0,(5.581575433506511+0j)
13817,30.08.2019,17:00,35.0,(5.750816195970739+0j)
13818,30.08.2019,18:00,44.0,(6.2066563190646376+0j)
13819,30.08.2019,19:00,86.0,(7.760200748007389+0j)
13820,30.08.2019,20:00,141.0,(9.150535493828448+0j)
13821,30.08.2019,21:00,147.0,(9.278531588601085+0j)
13822,30.08.2019,22:00,130.0,(8.906107299691538+0j)
13823,30.08.2019,23:00,108.0,(8.372363150259766+0j)
13824,31.08.2019,00:00,84.0,(7.699571702898023+0j)
13825,31.08.2019,01:00,58.0,(6.805334397590895+0j)
13826,31.08.2019,02:00,50.0,(6.476844551532806+0j)
13827,31.08.2019,03:00,40.0,(6.012569869488088+0j)
13828,31.08.2019,04:00,31.0,(5.5228176442684225+0j)
13829,31.08.2019,05:00,31.0,(5.5228176442684225+0j)
13830,31.08.2019,06:00,36.0,(5.805072383190406+0j)
13831,31.08.2019,07:00,26.0,(5.208323144545029+0j)
13832,31.08.2019,08:00,29.0,(5.40139749086558+0j)
13833,31.08.2019,09:00,24.0,(5.071197830335329+0j)
13834,31.08.2019,10:00,10.0,(3.7876816712658563+0j)
13835,31.08.2019,11:00,4.0,(2.7907877167532553+0j)
13836,31.08.2019,12:00,0.0,0j
13837,31.08.2019,13:00,1.0,(1.7580860950627388+0j)
13838,31.08.2019,14:00,16.0,(4.430099357394047+0j)
13839,31.08.2019,15:00,15.0,(4.335813155356233+0j)
13840,31.08.2019,16:00,19.0,(4.691279834660538+0j)
13841,31.08.2019,17:00,10.0,(3.7876816712658563+0j)
13842,31.08.2019,18:00,4.0,(2.7907877167532553+0j)
13843,31.08.2019,19:00,17.0,(4.520534411027044+0j)
13844,31.08.2019,20:00,38.0,(5.910642214636152+0j)
13845,31.08.2019,21:00,34.0,(5.695516461227095+0j)
13846,31.08.2019,22:00,50.0,(6.476844551532806+0j)
13847,31.08.2019,23:00,37.23,(5.87044672489462+0j)
13848,01.09.2019,00:00,43.02,(6.160230193844303+0j)
13849,01.09.2019,01:00,27.95,(5.335405225415211+0j)
13850,01.09.2019,02:00,16.7,(4.493785060456404+0j)
13851,01.09.2019,03:00,13.45,(4.181007056165855+0j)
13852,01.09.2019,04:00,19.45,(4.728027649183474+0j)
13853,01.09.2019,05:00,19.05,(4.695391387890966+0j)
13854,01.09.2019,06:00,20.0,(4.772179867928846+0j)
13855,01.09.2019,07:00,21.65,(4.899962683689904+0j)
13856,01.09.2019,08:00,16.5,(4.475773704608367+0j)
13857,01.09.2019,09:00,13.0,(4.1338488193205505+0j)
13858,01.09.2019,10:00,8.0,(3.516172190125477+0j)
13859,01.09.2019,11:00,8.0,(3.516172190125477+0j)
13860,01.09.2019,12:00,6.0,(3.194654447310345+0j)
13861,01.09.2019,13:00,1.0,(1.7580860950627388+0j)
13862,01.09.2019,14:00,4.0,(2.7907877167532553+0j)
13863,01.09.2019,15:00,3.0,(2.5355989151676646+0j)
13864,01.09.2019,16:00,4.0,(2.7907877167532553+0j)
13865,01.09.2019,17:00,6.0,(3.194654447310345+0j)
13866,01.09.2019,18:00,1.0,(1.7580860950627388+0j)
13867,01.09.2019,19:00,6.0,(3.194654447310345+0j)
13868,01.09.2019,20:00,21.6,(4.896187672423862+0j)
13869,01.09.2019,21:00,49.4,(6.4508328473744285+0j)
13870,01.09.2019,22:00,70.0,(7.245574379379894+0j)
13871,01.09.2019,23:00,33.0,(5.6391215050020405+0j)
13872,02.09.2019,00:00,13.7,(4.206752822315978+0j)
13873,02.09.2019,01:00,4.29,(2.856664491038704+0j)
13874,02.09.2019,02:00,3.12,(2.568965885218359+0j)
13875,02.09.2019,03:00,1.28,(1.9088719471715383+0j)
13876,02.09.2019,04:00,0.15,(0.9341226271396069+0j)
13877,02.09.2019,05:00,0.0,0j
13878,02.09.2019,06:00,0.67,(1.5383851297022757+0j)
13879,02.09.2019,07:00,2.19,(2.283082003240188+0j)
13880,02.09.2019,08:00,2.55,(2.401892314581378+0j)
13881,02.09.2019,09:00,2.05,(2.233356704587438+0j)
13882,02.09.2019,10:00,1.0,(1.7580860950627388+0j)
13883,02.09.2019,11:00,3.0,(2.5355989151676646+0j)
13884,02.09.2019,12:00,8.0,(3.516172190125477+0j)
13885,02.09.2019,13:00,7.0,(3.3630977132440556+0j)
13886,02.09.2019,14:00,7.0,(3.3630977132440556+0j)
13887,02.09.2019,15:00,8.0,(3.516172190125477+0j)
13888,02.09.2019,16:00,4.0,(2.7907877167532553+0j)
13889,02.09.2019,17:00,3.0,(2.5355989151676646+0j)
13890,02.09.2019,18:00,6.0,(3.194654447310345+0j)
13891,02.09.2019,19:00,19.0,(4.691279834660538+0j)
13892,02.09.2019,20:00,36.0,(5.805072383190406+0j)
13893,02.09.2019,21:00,64.5,(7.0506102918578+0j)
13894,02.09.2019,22:00,76.5,(7.46323787566801+0j)
13895,02.09.2019,23:00,60.0,(6.882674363950042+0j)
