,Tarih,Saat,Toplam (MWh),HATAY WindSpeed(m/s)
25459,27.12.2020,19:00,52.45,(9.671329894486139+0j)
25460,27.12.2020,20:00,52.34,(9.664564143814497+0j)
25461,27.12.2020,21:00,52.96,(9.702575381071647+0j)
25462,27.12.2020,22:00,53.14,(9.7135552946816+0j)
25463,27.12.2020,23:00,53.05,(9.708068442472134+0j)
25464,28.12.2020,00:00,53.03,(9.706848299375961+0j)
25465,28.12.2020,01:00,53.17,(9.715382868627769+0j)
25466,28.12.2020,02:00,53.21,(9.717818564842291+0j)
25467,28.12.2020,03:00,53.07,(9.709288278941903+0j)
25468,28.12.2020,04:00,53.11,(9.711727032772298+0j)
25469,28.12.2020,05:00,51.2,(9.59388158389377+0j)
25470,28.12.2020,06:00,50.26,(9.534806008419569+0j)
25471,28.12.2020,07:00,50.25,(9.534173601041683+0j)
25472,28.12.2020,08:00,50.24,(9.533541109756754+0j)
25473,28.12.2020,09:00,49.56,(9.490333318964526+0j)
25474,28.12.2020,10:00,52.28,(9.66086973820078+0j)
25475,28.12.2020,11:00,52.94,(9.701353855768412+0j)
25476,28.12.2020,12:00,52.96,(9.702575381071647+0j)
25477,28.12.2020,13:00,53.13,(9.712945950517485+0j)
25478,28.12.2020,14:00,53.23,(9.719035955217048+0j)
25479,28.12.2020,15:00,53.16,(9.71477375371278+0j)
25480,28.12.2020,16:00,53.2,(9.717209755257635+0j)
25481,28.12.2020,17:00,53.07,(9.709288278941903+0j)
25482,28.12.2020,18:00,53.25,(9.720253040691574+0j)
25483,28.12.2020,19:00,50.38,(9.542388362317483+0j)
25484,28.12.2020,20:00,50.25,(9.534173601041683+0j)
25485,28.12.2020,21:00,50.27,(9.535438331918234+0j)
25486,28.12.2020,22:00,50.26,(9.534806008419569+0j)
25487,28.12.2020,23:00,50.27,(9.535438331918234+0j)
25488,29.12.2020,00:00,50.26,(9.534806008419569+0j)
25489,29.12.2020,01:00,50.2,(9.531010304989644+0j)
25490,29.12.2020,02:00,50.2,(9.531010304989644+0j)
25491,29.12.2020,03:00,50.19,(9.530377393751646+0j)
25492,29.12.2020,04:00,50.14,(9.527211575888588+0j)
25493,29.12.2020,05:00,49.74,(9.501808944797887+0j)
25494,29.12.2020,06:00,47.38,(9.34909096743708+0j)
25495,29.12.2020,07:00,46.22,(9.272162062141593+0j)
25496,29.12.2020,08:00,47.01,(9.324691028194762+0j)
25497,29.12.2020,09:00,38.37,(8.714349351155054+0j)
25498,29.12.2020,10:00,39.15,(8.773003221995683+0j)
25499,29.12.2020,11:00,36.76,(8.590719409090436+0j)
25500,29.12.2020,12:00,30.1,(8.036985755375591+0j)
25501,29.12.2020,13:00,30.05,(8.03253313077704+0j)
25502,29.12.2020,14:00,29.45,(7.978712197099283+0j)
25503,29.12.2020,15:00,33.5,(8.328867805274546+0j)
25504,29.12.2020,16:00,42.05,(8.98448180357783+0j)
25505,29.12.2020,17:00,47.86,(9.380556382494786+0j)
25506,29.12.2020,18:00,47.01,(9.324691028194762+0j)
25507,29.12.2020,19:00,44.77,(9.174168902594142+0j)
25508,29.12.2020,20:00,42.21,(8.99586268098543+0j)
25509,29.12.2020,21:00,42.79,(9.036878894345113+0j)
25510,29.12.2020,22:00,41.71,(8.960201232027025+0j)
25511,29.12.2020,23:00,44.77,(9.174168902594142+0j)
25512,30.12.2020,00:00,45.2,(9.203446914843981+0j)
25513,30.12.2020,01:00,48.51,(9.422832219868619+0j)
25514,30.12.2020,02:00,50.57,(9.554369170438852+0j)
25515,30.12.2020,03:00,50.42,(9.544913137765983+0j)
25516,30.12.2020,04:00,51.08,(9.586380500629273+0j)
25517,30.12.2020,05:00,51.68,(9.62376925853465+0j)
25518,30.12.2020,06:00,50.82,(9.570087758218738+0j)
25519,30.12.2020,07:00,49.42,(9.48138860742643+0j)
25520,30.12.2020,08:00,46.16,(9.26814813866938+0j)
25521,30.12.2020,09:00,43.92,(9.11573749895974+0j)
25522,30.12.2020,10:00,45.41,(9.217678023970528+0j)
25523,30.12.2020,11:00,46.81,(9.311448532171628+0j)
25524,30.12.2020,12:00,49.43,(9.48202807519713+0j)
25525,30.12.2020,13:00,49.68,(9.497986816893631+0j)
25526,30.12.2020,14:00,49.54,(9.489056535238777+0j)
25527,30.12.2020,15:00,49.63,(9.494799358832642+0j)
25528,30.12.2020,16:00,49.96,(9.515797174093505+0j)
25529,30.12.2020,17:00,51.27,(9.598251804520778+0j)
25530,30.12.2020,18:00,51.9,(9.637405945826275+0j)
25531,30.12.2020,19:00,50.6,(9.556258132364393+0j)
25532,30.12.2020,20:00,49.8,(9.50562800025123+0j)
25533,30.12.2020,21:00,51.3,(9.600123538539465+0j)
25534,30.12.2020,22:00,50.49,(9.549328283572688+0j)
25535,30.12.2020,23:00,49.8,(9.50562800025123+0j)
25536,31.12.2020,00:00,51.05,(9.584503394550227+0j)
25537,31.12.2020,01:00,52.25,(9.659021475339873+0j)
25538,31.12.2020,02:00,52.4,(9.668255727116135+0j)
25539,31.12.2020,03:00,52.31,(9.662717294133794+0j)
25540,31.12.2020,04:00,53.59,(9.740897028206408+0j)
25541,31.12.2020,05:00,53.1,(9.711117459143233+0j)
25542,31.12.2020,06:00,53.05,(9.708068442472134+0j)
25543,31.12.2020,07:00,52.95,(9.701964656869047+0j)
25544,31.12.2020,08:00,53.05,(9.708068442472134+0j)
25545,31.12.2020,09:00,53.06,(9.70867839902328+0j)
25546,31.12.2020,10:00,52.79,(9.692182595002112+0j)
25547,31.12.2020,11:00,52.5,(9.674402108763458+0j)
25548,31.12.2020,12:00,52.32,(9.663332989133176+0j)
25549,31.12.2020,13:00,46.05,(9.260780235764436+0j)
25550,31.12.2020,14:00,45.93,(9.252729129566575+0j)
25551,31.12.2020,15:00,44.87,(9.180994415790149+0j)
25552,31.12.2020,16:00,46.57,(9.29550765180998+0j)
25553,31.12.2020,17:00,49.7,(9.49926120129332+0j)
25554,31.12.2020,18:00,50.07,(9.522775893103692+0j)
25555,31.12.2020,19:00,50.78,(9.567576253639897+0j)
25556,31.12.2020,20:00,44.66,(9.166649088648676+0j)
25557,31.12.2020,21:00,38.38,(8.715106330775884+0j)
25558,31.12.2020,22:00,34.25,(8.39056537097809+0j)
25559,31.12.2020,23:00,34.24,(8.389748691454635+0j)
25560,01.01.2021,00:00,28.63,(7.903961498558833+0j)
25561,01.01.2021,01:00,29.39,(7.973290032876069+0j)
25562,01.01.2021,02:00,27.13,(7.763441735522258+0j)
25563,01.01.2021,03:00,31.68,(8.175219543625062+0j)
25564,01.01.2021,04:00,34.74,(8.430389456903779+0j)
25565,01.01.2021,05:00,35.21,(8.468237734361239+0j)
25566,01.01.2021,06:00,36.37,(8.560230658949553+0j)
25567,01.01.2021,07:00,39.24,(8.779720684974023+0j)
25568,01.01.2021,08:00,42.94,(9.047426148192297+0j)
25569,01.01.2021,09:00,39.42,(8.793124859504577+0j)
25570,01.01.2021,10:00,37.91,(8.679385166168169+0j)
25571,01.01.2021,11:00,38.63,(8.733988239030353+0j)
25572,01.01.2021,12:00,31.52,(8.161433312502659+0j)
25573,01.01.2021,13:00,28.31,(7.874403343772925+0j)
25574,01.01.2021,14:00,28.87,(7.925985886871142+0j)
25575,01.01.2021,15:00,28.45,(7.887362300596453+0j)
25576,01.01.2021,16:00,27.28,(7.777723301442529+0j)
25577,01.01.2021,17:00,25.38,(7.592793221084464+0j)
25578,01.01.2021,18:00,29.67,(7.998530689754206+0j)
25579,01.01.2021,19:00,32.23,(8.222258665969143+0j)
25580,01.01.2021,20:00,40.58,(8.878543243541683+0j)
25581,01.01.2021,21:00,38.45,(8.720401509955193+0j)
25582,01.01.2021,22:00,34.07,(8.37584074515833+0j)
25583,01.01.2021,23:00,37.13,(8.619445932689766+0j)
25584,02.01.2021,00:00,35.65,(8.503366114294435+0j)
25585,02.01.2021,01:00,28.69,(7.9094791000007065+0j)
25586,02.01.2021,02:00,33.1,(8.295585261225002+0j)
25587,02.01.2021,03:00,26.42,(7.695118365429803+0j)
25588,02.01.2021,04:00,26.81,(7.732797511873155+0j)
25589,02.01.2021,05:00,30.7,(8.090036702179827+0j)
25590,02.01.2021,06:00,35.91,(8.523988107092528+0j)
25591,02.01.2021,07:00,39.02,(8.76328202055569+0j)
25592,02.01.2021,08:00,40.89,(8.901094331031059+0j)
25593,02.01.2021,09:00,43.46,(9.083800913871038+0j)
25594,02.01.2021,10:00,44.3,(9.141952114671517+0j)
25595,02.01.2021,11:00,41.23,(8.925697106944934+0j)
25596,02.01.2021,12:00,40.42,(8.866859014554926+0j)
25597,02.01.2021,13:00,43.0,(9.051638172147214+0j)
25598,02.01.2021,14:00,41.55,(8.948729408671086+0j)
25599,02.01.2021,15:00,39.0,(8.761784535560619+0j)
25600,02.01.2021,16:00,42.81,(9.03828661753859+0j)
25601,02.01.2021,17:00,43.38,(9.078223751508876+0j)
25602,02.01.2021,18:00,47.54,(9.359602954891974+0j)
25603,02.01.2021,19:00,50.46,(9.547436578237223+0j)
25604,02.01.2021,20:00,49.44,(9.482667456728077+0j)
25605,02.01.2021,21:00,50.66,(9.560033817519146+0j)
25606,02.01.2021,22:00,46.58,(9.296172947235371+0j)
25607,02.01.2021,23:00,41.72,(8.960917246192771+0j)
25608,03.01.2021,00:00,50.06,(9.522141886717456+0j)
25609,03.01.2021,01:00,51.74,(9.62749218705244+0j)
25610,03.01.2021,02:00,52.41,(9.668870716986575+0j)
25611,03.01.2021,03:00,52.65,(9.683607063991666+0j)
25612,03.01.2021,04:00,52.06,(9.647299350382317+0j)
25613,03.01.2021,05:00,51.12,(9.58888216580041+0j)
25614,03.01.2021,06:00,50.91,(9.575733829002361+0j)
25615,03.01.2021,07:00,49.97,(9.516432026131822+0j)
25616,03.01.2021,08:00,50.69,(9.561920542221285+0j)
25617,03.01.2021,09:00,50.24,(9.533541109756754+0j)
25618,03.01.2021,10:00,45.42,(9.218354600457396+0j)
25619,03.01.2021,11:00,44.19,(9.13437914085689+0j)
25620,03.01.2021,12:00,45.58,(9.229166344247691+0j)
25621,03.01.2021,13:00,46.16,(9.26814813866938+0j)
25622,03.01.2021,14:00,44.03,(9.123341439126838+0j)
25623,03.01.2021,15:00,47.01,(9.324691028194762+0j)
25624,03.01.2021,16:00,40.57,(8.877813879926839+0j)
25625,03.01.2021,17:00,41.05,(8.912689028604518+0j)
25626,03.01.2021,18:00,39.05,(8.765527288914395+0j)
25627,03.01.2021,19:00,36.94,(8.604718433432858+0j)
25628,03.01.2021,20:00,34.36,(8.39953837208764+0j)
25629,03.01.2021,21:00,35.4,(8.483442503067131+0j)
25630,03.01.2021,22:00,33.7,(8.345409790748743+0j)
25631,03.01.2021,23:00,30.45,(8.06801689621112+0j)
25632,04.01.2021,00:00,31.75,(8.181236424863993+0j)
25633,04.01.2021,01:00,33.55,(8.333009460758351+0j)
25634,04.01.2021,02:00,29.55,(7.987732795168568+0j)
25635,04.01.2021,03:00,30.5,(8.072430473074025+0j)
25636,04.01.2021,04:00,38.95,(8.758038581903728+0j)
25637,04.01.2021,05:00,46.5,(9.290847915024951+0j)
25638,04.01.2021,06:00,47.95,(9.386432698324281+0j)
25639,04.01.2021,07:00,48.85,(9.444795437425253+0j)
25640,04.01.2021,08:00,48.63,(9.430595627886957+0j)
25641,04.01.2021,09:00,42.08,(8.986617914405723+0j)
25642,04.01.2021,10:00,43.51,(9.08728316557833+0j)
25643,04.01.2021,11:00,44.7,(9.169384993627915+0j)
25644,04.01.2021,12:00,44.44,(9.15157233596149+0j)
25645,04.01.2021,13:00,40.69,(8.88655834643182+0j)
25646,04.01.2021,14:00,35.79,(8.514482676172408+0j)
25647,04.01.2021,15:00,34.39,(8.401982229767608+0j)
25648,04.01.2021,16:00,36.77,(8.591498330067513+0j)
25649,04.01.2021,17:00,35.75,(8.511309478198042+0j)
25650,04.01.2021,18:00,43.32,(9.074036378335704+0j)
25651,04.01.2021,19:00,51.16,(9.591382526322027+0j)
25652,04.01.2021,20:00,52.04,(9.64606378436594+0j)
25653,04.01.2021,21:00,51.95,(9.640499816326393+0j)
25654,04.01.2021,22:00,51.78,(9.629972540681967+0j)
25655,04.01.2021,23:00,50.93,(9.576987607586773+0j)
25656,05.01.2021,00:00,49.97,(9.516432026131822+0j)
25657,05.01.2021,01:00,51.43,(9.608225964381313+0j)
25658,05.01.2021,02:00,52.34,(9.664564143814497+0j)
25659,05.01.2021,03:00,52.92,(9.700132022776174+0j)
25660,05.01.2021,04:00,53.49,(9.734834353441629+0j)
25661,05.01.2021,05:00,53.4,(9.729371482286894+0j)
25662,05.01.2021,06:00,53.09,(9.710507808977834+0j)
25663,05.01.2021,07:00,53.17,(9.715382868627769+0j)
25664,05.01.2021,08:00,53.15,(9.714164562405374+0j)
25665,05.01.2021,09:00,51.21,(9.594506144899631+0j)
25666,05.01.2021,10:00,52.86,(9.696464675726155+0j)
25667,05.01.2021,11:00,52.71,(9.6872841507563+0j)
25668,05.01.2021,12:00,52.13,(9.651621341069454+0j)
25669,05.01.2021,13:00,51.93,(9.639262506447396+0j)
25670,05.01.2021,14:00,51.51,(9.613205288179588+0j)
25671,05.01.2021,15:00,53.41,(9.72997877093976+0j)
25672,05.01.2021,16:00,54.98,(9.824397936752215+0j)
25673,05.01.2021,17:00,54.88,(9.818437975366697+0j)
25674,05.01.2021,18:00,55.34,(9.845794152291234+0j)
25675,05.01.2021,19:00,53.05,(9.708068442472134+0j)
25676,05.01.2021,20:00,52.61,(9.681154120548367+0j)
25677,05.01.2021,21:00,49.7,(9.49926120129332+0j)
25678,05.01.2021,22:00,48.76,(9.438991587886656+0j)
25679,05.01.2021,23:00,41.28,(8.929303741048018+0j)
25680,06.01.2021,00:00,28.82,(7.921407566832762+0j)
25681,06.01.2021,01:00,30.32,(8.05651893942922+0j)
25682,06.01.2021,02:00,37.62,(8.65719693733714+0j)
25683,06.01.2021,03:00,32.85,(8.274647299243238+0j)
25684,06.01.2021,04:00,31.66,(8.173498806983279+0j)
25685,06.01.2021,05:00,24.09,(7.461909314914084+0j)
25686,06.01.2021,06:00,23.87,(7.4391247171524135+0j)
25687,06.01.2021,07:00,29.24,(7.959702259387298+0j)
25688,06.01.2021,08:00,32.63,(8.256133839589154+0j)
25689,06.01.2021,09:00,33.95,(8.365995492775538+0j)
25690,06.01.2021,10:00,32.22,(8.221408204785382+0j)
25691,06.01.2021,11:00,26.25,(7.67857804230724+0j)
25692,06.01.2021,12:00,16.99,(6.6420502925509615+0j)
25693,06.01.2021,13:00,10.37,(5.634178718326403+0j)
25694,06.01.2021,14:00,7.54,(5.066345641449599+0j)
25695,06.01.2021,15:00,8.96,(5.36628461977016+0j)
25696,06.01.2021,16:00,13.86,(6.206195377208562+0j)
25697,06.01.2021,17:00,22.72,(7.317686656904913+0j)
25698,06.01.2021,18:00,32.36,(8.233298687766409+0j)
25699,06.01.2021,19:00,37.21,(8.625631955039356+0j)
25700,06.01.2021,20:00,39.81,(8.82202787978077+0j)
25701,06.01.2021,21:00,35.68,(8.505750681473355+0j)
25702,06.01.2021,22:00,28.54,(7.895670623769233+0j)
25703,06.01.2021,23:00,25.41,(7.595783687412206+0j)
25704,07.01.2021,00:00,22.51,(7.2950711455255695+0j)
25705,07.01.2021,01:00,22.9,(7.336960723076207+0j)
25706,07.01.2021,02:00,21.42,(7.175368155998002+0j)
25707,07.01.2021,03:00,21.08,(7.137200582247051+0j)
25708,07.01.2021,04:00,23.51,(7.401536919335558+0j)
25709,07.01.2021,05:00,25.39,(7.593790304906968+0j)
25710,07.01.2021,06:00,25.01,(7.555715508761971+0j)
25711,07.01.2021,07:00,22.91,(7.338028538652787+0j)
25712,07.01.2021,08:00,25.11,(7.565772376094336+0j)
25713,07.01.2021,09:00,24.27,(7.4804482962390875+0j)
25714,07.01.2021,10:00,26.88,(7.739521687010766+0j)
25715,07.01.2021,11:00,19.95,(7.007320797053641+0j)
25716,07.01.2021,12:00,12.04,(5.921701735385555+0j)
25717,07.01.2021,13:00,13.12,(6.0937174290211535+0j)
25718,07.01.2021,14:00,14.34,(6.277028259023711+0j)
25719,07.01.2021,15:00,15.75,(6.476363543950684+0j)
25720,07.01.2021,16:00,27.97,(7.842752722767174+0j)
25721,07.01.2021,17:00,30.84,(8.102315614543361+0j)
25722,07.01.2021,18:00,25.3,(7.584807106097449+0j)
25723,07.01.2021,19:00,27.93,(7.839012289280907+0j)
25724,07.01.2021,20:00,27.93,(7.839012289280907+0j)
25725,07.01.2021,21:00,27.53,(7.80141002126084+0j)
25726,07.01.2021,22:00,28.93,(7.931472898583406+0j)
25727,07.01.2021,23:00,32.92,(8.280520605929754+0j)
25728,08.01.2021,00:00,28.2,(7.864191302513251+0j)
25729,08.01.2021,01:00,32.4,(8.23668966783999+0j)
25730,08.01.2021,02:00,34.7,(8.427152601351622+0j)
25731,08.01.2021,03:00,25.5,(7.604740987795663+0j)
25732,08.01.2021,04:00,30.45,(8.06801689621112+0j)
25733,08.01.2021,05:00,34.25,(8.39056537097809+0j)
25734,08.01.2021,06:00,43.2,(9.065650018309897+0j)
25735,08.01.2021,07:00,43.2,(9.065650018309897+0j)
25736,08.01.2021,08:00,42.06,(8.98519395337501+0j)
25737,08.01.2021,09:00,37.81,(8.671746875532312+0j)
25738,08.01.2021,10:00,42.41,(9.010048406101523+0j)
25739,08.01.2021,11:00,37.92,(8.680148256128684+0j)
25740,08.01.2021,12:00,35.25,(8.471443275590785+0j)
25741,08.01.2021,13:00,38.28,(8.70753060865933+0j)
25742,08.01.2021,14:00,40.78,(8.89310542027335+0j)
25743,08.01.2021,15:00,34.86,(8.440085140499583+0j)
25744,08.01.2021,16:00,37.47,(8.645675501129594+0j)
25745,08.01.2021,17:00,36.42,(8.564151615277874+0j)
25746,08.01.2021,18:00,45.54,(9.226465783349042+0j)
25747,08.01.2021,19:00,51.53,(9.61444931346532+0j)
25748,08.01.2021,20:00,52.24,(9.658405230507569+0j)
25749,08.01.2021,21:00,50.38,(9.542388362317483+0j)
25750,08.01.2021,22:00,48.76,(9.438991587886656+0j)
25751,08.01.2021,23:00,53.56,(9.739079018267171+0j)
25752,09.01.2021,00:00,46.83,(9.312774477156752+0j)
25753,09.01.2021,01:00,53.43,(9.731193120876979+0j)
25754,09.01.2021,02:00,55.32,(9.84460791202044+0j)
25755,09.01.2021,03:00,53.69,(9.746952165607263+0j)
25756,09.01.2021,04:00,53.52,(9.736653948690257+0j)
25757,09.01.2021,05:00,49.84,(9.508172333349252+0j)
25758,09.01.2021,06:00,50.76,(9.566320006743414+0j)
25759,09.01.2021,07:00,53.19,(9.71660086937627+0j)
25760,09.01.2021,08:00,51.01,(9.581999442141967+0j)
25761,09.01.2021,09:00,49.91,(9.512621642530839+0j)
25762,09.01.2021,10:00,49.61,(9.493523776180249+0j)
25763,09.01.2021,11:00,47.29,(9.34316757136304+0j)
25764,09.01.2021,12:00,43.94,(9.11712097712622+0j)
25765,09.01.2021,13:00,44.84,(9.178947827577941+0j)
25766,09.01.2021,14:00,46.88,(9.316087688791464+0j)
25767,09.01.2021,15:00,45.52,(9.225114909862189+0j)
25768,09.01.2021,16:00,40.84,(8.897464786373622+0j)
25769,09.01.2021,17:00,40.55,(8.876354793060242+0j)
25770,09.01.2021,18:00,44.49,(9.15500323241245+0j)
25771,09.01.2021,19:00,51.55,(9.615693016902448+0j)
25772,09.01.2021,20:00,50.31,(9.537966787676625+0j)
25773,09.01.2021,21:00,44.8,(9.176217622828077+0j)
25774,09.01.2021,22:00,42.11,(8.988753010212934+0j)
25775,09.01.2021,23:00,39.92,(8.83014586216602+0j)
25776,10.01.2021,00:00,38.88,(8.752788857228039+0j)
25777,10.01.2021,01:00,35.85,(8.51923804307901+0j)
25778,10.01.2021,02:00,31.62,(8.170055158458133+0j)
25779,10.01.2021,03:00,29.43,(7.976905627990298+0j)
25780,10.01.2021,04:00,30.03,(8.030750697981192+0j)
25781,10.01.2021,05:00,29.98,(8.026291150919114+0j)
25782,10.01.2021,06:00,23.01,(7.348689644067861+0j)
25783,10.01.2021,07:00,31.4,(8.151062992168757+0j)
25784,10.01.2021,08:00,34.58,(8.417427084804267+0j)
25785,10.01.2021,09:00,21.53,(7.187629955477024+0j)
25786,10.01.2021,10:00,19.63,(6.969652630270866+0j)
25787,10.01.2021,11:00,18.07,(6.779907222068543+0j)
25788,10.01.2021,12:00,13.63,(6.171674108478905+0j)
25789,10.01.2021,13:00,8.48,(5.268694099367587+0j)
25790,10.01.2021,14:00,9.79,(5.527116228097682+0j)
25791,10.01.2021,15:00,7.68,(5.097510238423979+0j)
25792,10.01.2021,16:00,5.53,(4.568911478889892+0j)
25793,10.01.2021,17:00,5.05,(4.432698159605455+0j)
25794,10.01.2021,18:00,6.61,(4.848843716474586+0j)
25795,10.01.2021,19:00,9.06,(5.386174663049894+0j)
25796,10.01.2021,20:00,2.44,(3.4783048488122343+0j)
25797,10.01.2021,21:00,3.53,(3.9339539197994347+0j)
25798,10.01.2021,22:00,3.76,(4.017602648842164+0j)
25799,10.01.2021,23:00,3.4,(3.8850564999051223+0j)
25800,11.01.2021,00:00,1.75,(3.113510846139146+0j)
25801,11.01.2021,01:00,0.08,(1.1132713407701154+0j)
25802,11.01.2021,02:00,0.0,0j
25803,11.01.2021,03:00,0.0,0j
25804,11.01.2021,04:00,0.0,0j
25805,11.01.2021,05:00,0.0,0j
25806,11.01.2021,06:00,2.58,(3.5435965379708008+0j)
25807,11.01.2021,07:00,0.96,(2.5487551192119895+0j)
25808,11.01.2021,08:00,0.08,(1.1132713407701154+0j)
25809,11.01.2021,09:00,0.01,(0.5566356703850577+0j)
25810,11.01.2021,10:00,0.0,0j
25811,11.01.2021,11:00,0.01,(0.5566356703850577+0j)
25812,11.01.2021,12:00,0.29,(1.7101611359009339+0j)
25813,11.01.2021,13:00,0.0,0j
25814,11.01.2021,14:00,1.42,(2.904025874286129+0j)
25815,11.01.2021,15:00,4.03,(4.1115544756280356+0j)
25816,11.01.2021,16:00,2.2,(3.3603041914650937+0j)
25817,11.01.2021,17:00,32.78,(8.26876564300729+0j)
25818,11.01.2021,18:00,15.35,(6.421066385750801+0j)
25819,11.01.2021,19:00,25.17,(7.571793685739841+0j)
25820,11.01.2021,20:00,1.07,(2.642605244922916+0j)
25821,11.01.2021,21:00,0.0,0j
25822,11.01.2021,22:00,0.17,(1.4312670519648043+0j)
25823,11.01.2021,23:00,14.61,(6.316179135610675+0j)
25824,12.01.2021,00:00,4.75,(4.343124075749826+0j)
25825,12.01.2021,01:00,0.79,(2.38843483761304+0j)
25826,12.01.2021,02:00,24.56,(7.510124804071087+0j)
25827,12.01.2021,03:00,0.0,0j
25828,12.01.2021,04:00,0.88,(2.4758932972741445+0j)
25829,12.01.2021,05:00,21.79,(7.216447284309329+0j)
25830,12.01.2021,06:00,12.82,(6.046912835963549+0j)
25831,12.01.2021,07:00,6.5,(4.82179585115186+0j)
25832,12.01.2021,08:00,0.09,(1.1578488533016102+0j)
25833,12.01.2021,09:00,0.01,(0.5566356703850577+0j)
25834,12.01.2021,10:00,0.23,(1.5829978028156055+0j)
25835,12.01.2021,11:00,0.9,(2.494509735366627+0j)
25836,12.01.2021,12:00,0.0,0j
25837,12.01.2021,13:00,0.0,0j
25838,12.01.2021,14:00,1.6,(3.0218833394366325+0j)
25839,12.01.2021,15:00,3.07,(3.7550624020355436+0j)
25840,12.01.2021,16:00,5.9,(4.668618327551367+0j)
25841,12.01.2021,17:00,6.46,(4.811884629267325+0j)
25842,12.01.2021,18:00,5.82,(4.6474211305691435+0j)
25843,12.01.2021,19:00,3.97,(4.091047628581743+0j)
25844,12.01.2021,20:00,25.79,(7.633460818715283+0j)
25845,12.01.2021,21:00,32.5,(8.245154925255171+0j)
25846,12.01.2021,22:00,31.83,(8.188102041366074+0j)
25847,12.01.2021,23:00,29.42,(7.976002036497749+0j)
25848,13.01.2021,00:00,34.66,(8.423913257345612+0j)
25849,13.01.2021,01:00,25.57,(7.611693216679165+0j)
25850,13.01.2021,02:00,25.06,(7.560747286693498+0j)
25851,13.01.2021,03:00,15.53,(6.44606754534651+0j)
25852,13.01.2021,04:00,5.16,(4.464651870524009+0j)
25853,13.01.2021,05:00,4.11,(4.138582725673057+0j)
25854,13.01.2021,06:00,6.48,(4.816845338583754+0j)
25855,13.01.2021,07:00,24.99,(7.553700919809321+0j)
25856,13.01.2021,08:00,42.93,(9.046723762804165+0j)
25857,13.01.2021,09:00,43.28,(9.07124264774708+0j)
25858,13.01.2021,10:00,29.06,(7.943335450508233+0j)
25859,13.01.2021,11:00,22.43,(7.28641871796009+0j)
25860,13.01.2021,12:00,21.47,(7.180946892622524+0j)
25861,13.01.2021,13:00,23.08,(7.356134052560441+0j)
25862,13.01.2021,14:00,34.61,(8.419860570653862+0j)
25863,13.01.2021,15:00,37.49,(8.647213467096597+0j)
25864,13.01.2021,16:00,43.12,(9.060050480122879+0j)
25865,13.01.2021,17:00,33.83,(8.35612701355656+0j)
25866,13.01.2021,18:00,44.29,(9.141264180880473+0j)
25867,13.01.2021,19:00,41.25,(8.927140110301568+0j)
25868,13.01.2021,20:00,3.02,(3.734564928247375+0j)
25869,13.01.2021,21:00,21.85,(7.2230648462791045+0j)
25870,13.01.2021,22:00,29.33,(7.967860484017634+0j)
25871,13.01.2021,23:00,36.18,(8.545298166041643+0j)
25872,14.01.2021,00:00,10.66,(5.686217072578293+0j)
25873,14.01.2021,01:00,3.42,(3.8926593695903944+0j)
25874,14.01.2021,02:00,12.13,(5.9364201929506715+0j)
25875,14.01.2021,03:00,8.42,(5.25623851129851+0j)
25876,14.01.2021,04:00,2.06,(3.287457196020136+0j)
25877,14.01.2021,05:00,2.46,(3.487782565547993+0j)
25878,14.01.2021,06:00,1.35,(2.8555008222621208+0j)
25879,14.01.2021,07:00,0.46,(1.9944522537047151+0j)
25880,14.01.2021,08:00,0.06,(1.0114741393616116+0j)
25881,14.01.2021,09:00,0.3,(1.7295964489938689+0j)
25882,14.01.2021,10:00,0.77,(2.3681067467864296+0j)
25883,14.01.2021,11:00,0.0,0j
25884,14.01.2021,12:00,0.0,0j
25885,14.01.2021,13:00,0.0,0j
25886,14.01.2021,14:00,2.06,(3.287457196020136+0j)
25887,14.01.2021,15:00,14.32,(6.2741087105750974+0j)
25888,14.01.2021,16:00,42.58,(9.022071247907158+0j)
25889,14.01.2021,17:00,10.53,(5.663007764999008+0j)
25890,14.01.2021,18:00,0.16,(1.4026339964809569+0j)
25891,14.01.2021,19:00,0.55,(2.116858992438422+0j)
25892,14.01.2021,20:00,6.23,(4.754086166674627+0j)
25893,14.01.2021,21:00,9.16,(5.405918881620019+0j)
25894,14.01.2021,22:00,37.21,(8.625631955039356+0j)
25895,14.01.2021,23:00,44.58,(9.161172373923826+0j)
